1	it has a dashing and resourceful hero a lisping , reptilian villain big fights big hair lavish period scenery and a story just complicated enough to let you bask in your own cleverness as you figure it out
0	none of this is very original , and it is n't particularly funny
1	ice age wo n't drop your jaw , but it will warm your heart , and i 'm giving it a strong thumbs up
1	a tasty masala
1	but it does have one saving grace
1	one ca n't deny its seriousness and quality
1	piccoli gives a superb performance full of deep feeling
1	it 'll keep you wide awake and very tense
0	an empty , purposeless exercise
0	too bad
1	rich in shadowy metaphor and as sharp as a samurai sword , jiang wen 's devils on the doorstep is a wartime farce in the alternately comic and gut wrenching style of joseph heller or kurt vonnegut
0	can be classified as one of those ` alternate reality ' movies except that it would have worked so much better dealing in only one reality
0	despite some strong performances , never rises above the level of a telanovela
0	painfully padded
0	the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots lrb or cinema seats rrb
1	a diverse and astonishingly articulate cast of palestinian and israeli children
1	highly recommended viewing for its courage , ideas , technical proficiency and great acting
1	none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?
1	a gripping documentary that reveals how deep the antagonism lies in war torn jerusalem
1	i had a dream that a smart comedy would come along to rescue me from a summer of teen driven , toilet humor codswallop , and its name was earnest
1	a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work is charming , is moving , is funny and looks professional
1	for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships
0	every joke is repeated at least annoying , is n't it ?
1	` anyone with a passion for cinema , and indeed sex , should see it as soon as possible '
1	a refreshing change from the usual whoopee cushion effort aimed at the youth market
1	an interesting slice of history
0	for dance completists only
0	it has the air of a surprisingly juvenile lark , a pop influenced prank whose charms are immediately apparent and wear thin with repetition
0	it 's uninteresting
0	bray is completely at sea with nothing but a savage garden music video on his resume , he has no clue about making a movie
1	a tone poem of transgression
0	seemingly a vehicle to showcase the canadian 's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr drew barrymore
0	confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it
1	road to perdition does display greatness , and it 's worth seeing
0	ultimately , sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness
1	an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time
0	one of the worst movies of the year
0	like a soft drink that 's been sitting open too long it 's too much syrup and not enough fizz
0	too bad writer director adam rifkin situates it all in a plot as musty as one of the golden eagle 's carpets
0	it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline
1	a captivatingly quirky hybrid of character portrait , romantic comedy and beat the clock thriller
1	manages to delight without much of a story
0	an hour and a half of inoffensive , unmemorable filler
1	may take its sweet time to get wherever it 's going , but if you have the patience for it , you wo n't feel like it 's wasted yours
0	ultimately , the film never recovers from the clumsy clich of the ugly american abroad , and the too frosty exterior ms paltrow employs to authenticate her british persona is another liability
0	in the book on tape market , the film of `` the kid stays in the picture '' would be an abridged edition
0	it is bad , but certainly not without merit as entertainment
0	high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd
0	the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting
1	a high spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime
1	one of the most entertaining monster movies in ages
1	an infinitely wittier version of the home alone formula
0	devoid of any of the qualities that made the first film so special
1	succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides
1	fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees
1	everyone 's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships
0	seemingly disgusted with the lazy material and the finished product 's unshapely look , director fisher stevens inexplicably dips key moments from the film in waking life water colors
0	it 's also curious to note that this film , like the similarly ill timed antitrust , is easily as bad at a fraction the budget
0	do n't let the subtitles fool you the movie only proves that hollywood no longer has a monopoly on mindless action
0	the only type of lives this glossy comedy drama resembles are ones in formulaic mainstream movies
1	fulford wierzbicki deftly captures the wise beyond her years teen
0	you see the movie and you think , zzzzzzzzz
1	much of this slick and sprightly cgi feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings
1	a tightly directed , highly professional film that 's old fashioned in all the best possible ways
1	confessions is without a doubt a memorable directorial debut from king hunk
1	best enjoyed as a work of fiction inspired by real life events
0	this is a heartfelt story it just is n't a very involving one
1	schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past '
1	george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years
0	` martin lawrence live ' is so self pitying , i almost expected there to be a collection taken for the comedian at the end of the show
0	the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen
0	if oscar had a category called best bad film you thought was going to be really awful but was n't , guys would probably be duking it out with the queen of the damned for the honor
0	anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning
0	i could n't help but feel the wasted potential of this slapstick comedy
0	the latest vapid actor 's exercise to appropriate the structure of arthur schnitzler 's reigen
1	majidi 's direction has never been smoother or more confident
0	there 's only one way to kill michael myers for good stop buying tickets to these movies
1	fear permeates the whole of stortelling , todd solondz ' oftentimes funny , yet ultimately cowardly autocritique
0	falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice
0	bland but harmless
0	like leafing through an album of photos accompanied by the sketchiest of captions
0	judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice
0	the criticism never rises above easy , cynical potshots at morally bankrupt characters
1	adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service '
1	about the best thing you could say about narc is that it 's a rock solid little genre picture
0	an unbelievably stupid film , though occasionally fun enough to make you forget its absurdity
1	star producer salma hayek and director julie taymor have infused frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own
1	what lrb denis rrb accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned
0	to build a feel good fantasy around a vain dictator madman is off putting , to say the least , not to mention inappropriate and wildly undeserved
0	a generic bloodbath that often becomes laughably unbearable when it is n't merely offensive
1	judith and zaza 's extended bedroom sequence is so intimate and sensual and funny and psychologically self revealing that it makes most of what passes for sex in the movies look like cheap hysterics
1	with an unusual protagonist lrb a kilt wearing jackson rrb and subject matter , the improbable `` formula 51 '' is somewhat entertaining , but it could have been much stronger
0	this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness
0	its appeal will probably limited to lds church members and undemanding armchair tourists
0	the latest adam sandler assault and possibly the worst film of the year
1	the determination of pinochet 's victims to seek justice , and their often heartbreaking testimony , spoken directly into director patricio guzman 's camera , pack a powerful emotional wallop
1	a beautiful , timeless and universal tale of heated passions jealousy , betrayal , forgiveness and murder
0	hill looks to be going through the motions , beginning with the pale script
1	who needs mind bending drugs when they can see this , the final part of the ` qatsi ' trilogy , directed by godfrey reggio , with music by philip glass ?
0	disjointed parody
0	typical anim , with cheapo animation lrb like saturday morning tv in the '60s rrb , a complex sword and sorcery plot and characters who all have big round eyes and japanese names
0	you ca n't believe anyone would really buy this stuff
0	the plot is nothing but boilerplate clich s from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times
1	twenty years later , e t is still a cinematic touchstone
1	angela gheorghiu as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the villainous , lecherous police chief scarpia , all sing beautifully and act adequately
1	gondry 's direction is adequate but what gives human nature its unique feel is kaufman 's script
0	though this rude and crude film does deliver a few gut busting laughs , its digs at modern society are all things we 've seen before
1	one of the most exciting action films to come out of china in recent years
0	glizty but formulaic and silly cagney 's ` top of the world ' has been replaced by the bottom of the barrel
0	makes a joke out of car chases for an hour and then gives us half an hour of car chases
0	lrb a rrb soulless , stupid sequel
1	with a large cast representing a broad cross section , tavernier 's film bounds along with the rat a tat energy of `` his girl friday , '' maintaining a light touch while tackling serious themes
1	unpretentious , charming , quirky , original
0	humorless , self conscious art drivel , made without a glimmer of intelligence or invention
1	told just proficiently enough to trounce its overly comfortable trappings
1	if you have n't seen the film lately , you may be surprised at the variety of tones in spielberg 's work
1	any movie that makes hard work seem heroic deserves a look
0	it 's a thin notion , repetitively stretched out to feature length , awash in self consciously flashy camera effects , droning house music and flat , flat dialogue
0	a dull , dumb and derivative horror film
0	how about surprising us by trying something new ?
1	an energetic , violent movie with a momentum that never lets up
0	even by the intentionally low standards of frat boy humor , sorority boys is a bowser
0	an affable but undernourished romantic comedy that fails to match the freshness of the actress producer and writer 's previous collaboration , miss congeniality
1	it really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn '
1	caviezel embodies the transformation of his character completely
0	i found it slow , predictable and not very amusing
1	see it
1	as played by ryan gosling , danny is a frighteningly fascinating contradiction
0	the movie spends more time with schneider than with newcomer mcadams , even though her performance is more interesting lrb and funnier rrb than his
1	oh , and more entertaining , too
1	the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates
1	austin powers for the most part is extremely funny , the first part making up for any flaws that come later
1	a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions
1	if you like blood , guts and crazy beasts stalking men with guns though you will likely enjoy this monster
0	it is a popcorn film , not a must own , or even a must see
0	how inept is serving sara ?
1	a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy
1	lrb caine rrb proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film
1	a vibrant whirlwind of love , family and all that goes with it , my big fat greek wedding is a non stop funny feast of warmth , colour and cringe
0	the film , like jimmy 's routines , could use a few good laughs
1	like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely
1	but once the falcon arrives in the skies above manhattan , the adventure is on red alert
1	as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty pleasure , daytime drama sort of fashion
0	this is n't a new idea
0	on a cutting room floor somewhere lies footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire
1	that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace
1	just bring on the battle bots , please !
0	but first , you have to give the audience a reason to want to put for that effort
1	for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism
1	a bright , inventive , thoroughly winning flight of revisionist fancy
1	just about the surest bet for an all around good time at the movies this summer
0	those of you who are not an eighth grade girl will most likely doze off during this one
0	a rambling ensemble piece with loosely connected characters and plots that never quite gel
1	greg kinnear gives a mesmerizing performance as a full fledged sex addict who is in complete denial about his obsessive behavior
0	this action thriller dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage
1	metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story
0	the movie is the equivalent of french hip hop , which also seems to play on a 10 year delay
1	a well rounded tribute to a man whose achievements and complexities reached far beyond the end zone
1	the film presents classic moral condundrum drama what would you have done to survive ?
0	both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded
1	a rich tale of our times , very well told with an appropriate minimum of means
0	the action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises
1	the four feathers has rewards , from the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes
0	there 's a delightfully quirky movie to be made from curling , but brooms is n't it
0	i suspect that there are more interesting ways of dealing with the subject
1	a very good film sits in the place where a masterpiece should be
1	changing lanes is an anomaly for a hollywood movie it 's a well written and occasionally challenging social drama that actually has something interesting to say
1	flat out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags
1	passionate , irrational , long suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown ups as for rugrats
1	whenever you think you 've figured out late marriage , it throws you for a loop
1	the story 's scope and pageantry are mesmerizing , and mr day lewis roars with leonine power
0	one problem with the movie , directed by joel schumacher , is that it jams too many prefabricated story elements into the running time
0	barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference
0	the story the movie tells is of brian de palma 's addiction to the junk calorie suspense tropes that have all but ruined his career
1	miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images
0	it 's not a bad premise , just a bad movie
1	when one hears harry shearer is going to make his debut as a film director , one would hope for the best
0	if you enjoy being rewarded by a script that assumes you are n't very bright , then blood work is for you
1	great dragons !
1	the powerful success of read my lips with such provocative material shows why , after only three films , director co writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers
0	most fish stories are a little peculiar , but this is one that should be thrown back in the river
0	a word of advice to the makers of the singles ward celebrity cameos do not automatically equal laughs
1	kinnear and dafoe give what may be the performances of their careers
0	a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort
1	pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other
0	`` one look at a girl in tight pants and big tits and you turn stupid ? ''
1	kids should have a stirring time at this beautifully drawn movie
0	an unfortunate title for a film that has nothing endearing about it
0	david spade as citizen kane ?
1	director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon , but showtime 's uninspired send up of tv cop show cliches mostly leaves him shooting blanks
0	director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place
1	like kubrick , soderbergh is n't afraid to try any genre and to do it his own way
0	the very definition of what critics have come to term an `` ambitious failure ''
0	i can imagine this movie as a b w british comedy , circa 1960 , with peter sellers , kenneth williams , et al , but at this time , with this cast , this movie is hopeless
0	at times auto focus feels so distant you might as well be watching it through a telescope
0	a brutally dry satire of middle american numbness
1	it is philosophy , illustrated through everyday events
1	this is one of the year 's best films
1	the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough
0	sounding like arnold schwarzenegger , with a physique to match , lrb ahola rrb has a wooden delivery and encounters a substantial arc of change that does n't produce any real transformation
1	the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife
1	absorbing character study by andr turpin
0	unfortunately , that 's precisely what arthur dong 's family fundamentals does
1	instead , she sees it as a chance to revitalize what is and always has been remarkable about clung to traditions
1	an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it did n't try to
1	a headline fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity
1	the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and often misconstrued as weakness
0	a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television
1	despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape shifting perils , political intrigue and brushes with calamity
1	coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema
0	so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat
0	with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s
1	among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations
1	a reminder that beyond all the hype and recent digital glitz , spielberg knows how to tell us about people
0	collapses under its own meager weight
0	does n't deserve a passing grade lrb even on a curve rrb
1	white oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it
1	at once disarmingly straightforward and strikingly devious
1	if you 're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film
0	i do n't blame eddie murphy but should n't owen wilson know a movie must have a story and a script ?
0	a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse
1	this in depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come
0	the script becomes lifeless and falls apart like a cheap lawn chair
1	this is one of those war movies that focuses on human interaction rather than battle and action sequences and it 's all the stronger because of it
0	so devoid of pleasure or sensuality that it can not even be dubbed hedonistic
0	solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous
0	here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior
1	`` catch me '' feels capable of charming the masses with star power , a pop induced score and sentimental moments that have become a spielberg trademark
0	`` solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work
0	lrb t rrb his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen
0	it reduces the complexities to bromides and slogans and it gets so preachy keen and so tub thumpingly loud it makes you feel like a chump just for sitting through it
0	while solondz tries and tries hard , storytelling fails to provide much more insight than the inside column of a torn book jacket
1	pacino and williams seem to keep upping the ante on each other , just as their characters do in the film
0	this is n't a movie it 's a symptom
1	by the end you ca n't help but feel ` stoked '
1	half past dead is just such an achievement
0	on its own , it 's not very interesting
0	ignore the reputation , and ignore the film
1	the performances of the children , untrained in acting , have an honesty and dignity that breaks your heart
1	peter jackson has done the nearly impossible
1	the movie enters a realm where few non porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle
1	director chris wedge and screenwriters michael berg , michael j wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time
0	and it 's not that funny which is just generally insulting
1	evokes the style and flash of the double cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun
0	the efforts of its star , kline , to lend some dignity to a dumb story are for naught
1	one of the most original american productions this year , you 'll find yourself remembering this refreshing visit to a sunshine state
1	the more you think about the movie , the more you will probably like it
0	some like it hot on the hardwood proves once again that a man in drag is not in and of himself funny
1	there 's a lot of tooth in roger dodger
1	a brutal and funny work
1	ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold
0	we never feel anything for these characters , and as a result the film is basically just a curiosity
0	director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great
1	melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold
0	it 's like going to a house party and watching the host defend himself against a frothing ex girlfriend
1	a great companion piece to other napoleon films
0	it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one
1	however , it 's pleasant enough and its ecological , pro wildlife sentiments are certainly welcome
1	between bursts of automatic gunfire , the story offers a trenchant critique of capitalism
1	kinnear gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers
1	it has plenty of laughs
1	beautifully crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing
0	but the problem with wendigo , for all its effective moments , is n't really one of resources
1	transcends its agenda to deliver awe inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring do puts the x into the games
0	lrb denis ' rrb bare bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product
0	snipes is both a snore and utter tripe
0	the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film
0	not only is entry number twenty the worst of the brosnan bunch , it 's one of the worst of the entire franchise
0	shot like a postcard and overacted with all the boozy self indulgence that brings out the worst in otherwise talented actors
0	stephen earnhart 's documentary is a decomposition of healthy eccentric inspiration and ambition wearing a cloak of unsentimental , straightforward text when it 's really an exercise in gross romanticization of the delusional personality type
0	77 minutes of pokemon may not last 4ever , it just seems like it does
1	a colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded
0	a droll , bitchy frolic which pokes fun at the price of popularity and small town pretension in the lone star state
1	full of surprises
1	whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one
0	the whole thing 's fairly lame , making it par for the course for disney sequels
1	vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop
1	one of the best rock documentaries ever
0	as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them
1	somehow ms griffiths and mr pryce bring off this wild welsh whimsy
1	if the film 's vision of sport as a secular religion is a bit cloying , its through line of family and community is heartening in the same way that each season marks a new start
1	while somewhat less than it might have been , the film is a good one , and you 've got to hand it to director george clooney for biting off such a big job the first time out
1	if anything , the film is doing something of a public service shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans
0	boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie
1	claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements
0	the crassness of this reactionary thriller is matched only by the ridiculousness of its premise
1	anyone who welcomes a dash of the avant garde fused with their humor should take pleasure in this crazed , joyous romp of a film
0	it 's about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic
0	nothing more or less than an outright bodice ripper it should have ditched the artsy pretensions and revelled in the entertaining shallows
1	precocious smarter than thou wayward teen struggles to rebel against his oppressive , right wing , propriety obsessed family
0	` unfaithful ' cheats on itself and retreats to comfortable territory
0	yes , spirited away is a triumph of imagination , but it 's also a failure of storytelling
0	much of the digitally altered footage appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome clich
1	the fluid motion is astounding on any number of levels including the physical demands made on b ttner and it implies in its wake the intractable , irreversible flow of history
0	derailed by bad writing and possibly also by some of that extensive post production reworking to aim the film at young males in the throes of their first full flush of testosterone
1	i like it
1	birot creates a drama with such a well defined sense of place and age as in , 15 years old that the torments and angst become almost as operatic to us as they are to her characters
0	` god help us , but capra and cooper are rolling over in their graves '
1	poignant japanese epic about adolescent anomie and heartbreak
1	a little uneven to be the cat 's meow , but it 's good enough to be the purr
1	lrb there 's rrb quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin
1	it 's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !
1	giggling at the absurdities and inconsistencies is part of the fun
1	the film is insightful about kissinger 's background and history
0	it makes me feel weird thinking about all the bad things in the world like puppies with broken legs and butterflies that die and movies starring pop queens
1	a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium
1	beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that 's there to scare while we delight in the images
1	this is n't a stand up and cheer flick it 's a sit down and ponder affair
1	this story still seems timely and important
1	a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise
1	jae eun jeong 's take care of my cat brings a beguiling freshness to a coming of age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema
1	the film 's appeal has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth
1	like the english patient and the unbearable lightness of being , the hours is one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right
1	the footage of the rappers at play and the prison interview with suge knight are just two of the elements that will grab you
1	lrb f rrb rom the performances and the cinematography to the outstanding soundtrack and unconventional narrative , the film is blazingly alive and admirable on many levels
0	it 's bedeviled by labored writing and slack direction
0	it is too bad that this likable movie is n't more accomplished
1	quiet , adult and just about more stately than any contemporary movie this year a true study , a film with a questioning heart and mind that is n't afraid to admit it does n't have all the answers
0	although god is great addresses interesting matters of identity and heritage , it 's hard to shake the feeling that it was intended to be a different kind of film
0	you can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed
0	feel free to go get popcorn whenever he 's not onscreen
1	definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with '
0	pray does n't have a passion for the material
0	plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood
1	the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history
0	the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama
0	lush and beautifully photographed lrb somebody suggested the stills might make a nice coffee table book rrb , but ultimately you 'll leave the theater wondering why these people mattered
0	instead of using george and lucy 's most obvious differences to ignite sparks , lawrence desperately looks elsewhere , seizing on george 's haplessness and lucy 's personality tics
0	it recycles every clich about gays in what is essentially an extended soap opera
1	one of the most splendid entertainments to emerge from the french film industry in years
0	the piano teacher , like its title character , is repellantly out of control
0	the basic premise is intriguing but quickly becomes distasteful and downright creepy
1	it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged
0	too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one of a kind work
0	this romantic comedy asks the question how much souvlaki can you take before indigestion sets in
1	visually breathtaking , viscerally exciting , and dramatically moving , it 's the very definition of epic adventure
0	full frontal had no effect and elicited no sympathies for any of the characters
0	the movie is n't painfully bad , something to be ` fully experienced ' it 's just tediously bad , something to be fully forgotten
1	if you 've the patience , there are great rewards here
0	devolves into the derivative , leaning on badly rendered cgi effects
1	it 's the type of film about growing up that we do n't see often enough these days realistic , urgent , and not sugarcoated in the least
0	remember back when thrillers actually thrilled ?
0	perhaps even the slc high command found writer director mitch davis 's wall of kitsch hard going
0	the acting is fine but the script is about as interesting as a recording of conversations at the wal mart checkout line
1	writer director alexander payne lrb election rrb and his co writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing
1	if you can push on through the slow spots , you 'll be rewarded with some fine acting
1	chris columbus ' sequel is faster , livelier and a good deal funnier than his original
1	this is the stuff that disney movies are made of
1	what 's invigorating about it is that it does n't give a damn
0	it 's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny
1	the film is a verbal duel between two gifted performers
0	it 's makes a better travelogue than movie
1	it 's a masterpiece
0	been there , done that , liked it much better the first time around when it was called the professional
0	i have to admit i walked out of runteldat
0	a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls
1	but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while
1	the unexplored story opportunities of `` punch drunk love '' may have worked against the maker 's minimalist intent but it is an interesting exercise by talented writer director anderson
0	there are now two signs that m night shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema unbreakable and signs
1	if cinema had been around to capture the chaos of france in the 1790 's , one imagines the result would look like something like this
1	this quiet , introspective and entertaining independent is worth seeking
0	what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else
1	what `` empire '' lacks in depth it makes up for with its heart
1	the usual movie rah rah , pleasantly and predictably delivered in low key style by director michael apted and writer tom stoppard
0	this starts off with a 1950 's doris day feel and it gets very ugly , very fast
1	standing by yourself is haunting lrb it 's rrb what punk rock music used to be , and what the video medium could use more of spirit , perception , conviction
0	a lot like the imaginary sport it projects onto the screen loud , violent and mindless
1	all in all , a great party
1	a thriller with an edge which is to say that it does n't follow the stale , standard , connect the dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world
0	lrb seems rrb even more uselessly redundant and shamelessly money grubbing than most third rate horror sequels
1	credit director ramsay for taking the sometimes improbable story and making it feel realistic
0	it 's a feel bad ending for a depressing story that throws a bunch of hot button items in the viewer 's face and asks to be seen as hip , winking social commentary
0	it 's just that it 's so not at all good
0	lrb l rrb ame and unnecessary
1	while centered on the life experiences of a particular theatrical family , this marvelous documentary touches ever so gracefully on the entire history of the yiddish theater , both in america and israel
0	i 'm not sure which will take longer to heal the welt on johnny knoxville 's stomach from a riot control projectile or my own tortured psyche
0	the kind of movie you see because the theater has air conditioning
1	as hannibal would say , yes , ` it 's like having an old friend for dinner '
1	it 's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime
0	imagine kevin smith , the blasphemous bad boy of suburban jersey , if he were stripped of most of his budget and all of his sense of humor
1	see scratch for the history , see scratch for the music , see scratch for a lesson in scratching , but , most of all , see it for the passion
