,texts,labels
1595,who framed roger rabbit is it a disney movie,ind
1596,is st peter's college a private school,gr
1597,can an elliptical galaxy evolve into a spiral galaxy,other
1598,are derek and penelope dating on criminal minds,other
1599,does ucla have a men's gymnastics team,other
1600,is there a relationship between genes and the environment,desc
1601,can a po box be a return address,other
1602,did the us have a draft for world war 2,other
1603,does monster energy drinks have alcohol in them,food
1604,is no man's sky exclusive to ps4,other
1605,is it bring your kid to work day,other
1606,was the sheriff of nottingham a real person,ind
1607,does the monorail stop at the disneyland hotel,other
1608,can you legally own a gun in mexico,other
1609,does the chevy traverse come in 4 wheel drive,other
1610,is john wick movie based on a book,cremat
1611,is the beach waterpark part of kings island,other
1612,is the achaemenid empire the same as the persian empire,other
1613,is there a difference between barbuda and barbados,desc
1614,is head loss the same as friction loss,other
1615,is there a difference between sara and sarah,desc
1616,are there offices in the empire state building,other
1617,is there a difference between cantonese and mandarin,desc
1618,is power man and luke cage the same person,ind
1619,is a mastercard the same as a credit card,other
1620,can someone be kicked out of the supreme court,other
1621,do penalty shoot out goals count in the golden boot,other
1622,is harry potter world at islands of adventure,other
1623,has anyone ever won back to back us opens golf,other
1624,is unicef a part of the united nations,other
1625,is memphis the musical based on a true story,cremat
1626,do male and female emperor penguins look different,other
1627,was jerry from tom and jerry a girl,other
1628,is josh dun still with twenty one pilots,other
1629,is any part of kansas city in kansas,other
1630,are they making a season 6 of the blacklist,other
1631,the feedback loop is part of the linear model of communication,def
1632,in private practice does addison have a baby,title
1633,is xbox 360 game compatible with xbox one,sport
1634,is the mazda tribute the same as the ford escape,other
1635,is the cask of amontillado a short story,other
1636,are there any punters in the hall of fame,ind
1637,can an employer fire you for using the bathroom,other
1638,do the original xbox one controllers have bluetooth,other
1639,can you buy a creme egg all year round,other
1640,can you steal a base on a ball,other
1641,is a tommy gun a sub machine gun,other
1642,can you use a swim diaper as a regular diaper,other
1643,do they still make the 50 cent coin,other
1644,have the milwaukee brewers ever been to the world series,other
1645,is the gulf of mexico the atlantic ocean,other
1646,was furious 7 paul walker's last movie,cremat
1647,does jon snow die at end of season 5,other
1648,is america the only country with a drinking age of 21,country
1649,is a dodge ram 3500 a one ton,other
1650,is creed movie based on a true story,cremat
1651,were there enough life boats on the titanic,other
1652,can you still get a diners club card,other
1653,is palm springs and palm desert the same,other
1654,is the us $2 bill in circulation,other
1655,does rainbow six siege have a story mode,other
1656,can you open with a joker in rummikub,other
1657,is there a white castle restaurant in california,other
1658,can you use huggies little swimmers as regular diapers,other
1659,were the creators of puma and adidas brothers,ind
1660,are all the original rolling stones still alive,other
1661,do banks in the us have iban numbers,other
1662,are the hindu kush mountains part of the himalayas,other
1663,do non alcoholic drinks have alcohol in them,food
1664,is jurassic world on the same island as jurassic park,other
1665,did india qualify for fifa world cup 1950,other
1666,is the prince of the forest bambi's dad,ind
1667,is dell curry in the hall of fame,food
1668,was the alamo part of the mexican american war,other
1669,where are you going where have you been based on serial killer,other
1670,are sensory experiences that occur in the absence of real stimuli,other
1671,can the articles of the constitution be amended,other
1672,can you eat the rind on blue stilton cheese,food
1673,was there a tsunami after the haiti earthquake,other
1674,has any team not won the world series,gr
1675,is nasa a part of the air force,other
1676,is interphase the longest stage of the cell cycle,other
1677,do you have to register in order to vote,other
1678,do all angles in a triangle add up to 180 degrees,other
1679,did the steam engine lead to other inventions,other
1680,was dr. jekyll and mr. hyde the same person,ind
1681,is there a difference between a chicken and a rooster,desc
1682,a solar system has four earth-size terrestrial planets,other
1683,are tigers the biggest cat in the world,animal
1684,is the us open always at the same course,other
1685,does the great lakes connected to the ocean,other
1686,can a bullet fired into the air kill,other
1687,was the movie dead man walking a true story,cremat
1688,is there a lift at sutton train station,other
1689,is south africa a member of the european union,other
1690,is every whole number is a natural number,other
1691,can the national guard be used for law enforcement,other
1692,can i still have a baby at 50,other
1693,the office does michael end up with holly,other
1694,is india all in the same time zone,other
1695,is there a disease that makes you not feel pain,dismed
1696,is the son of a prince still a prince,ind
1697,do they still make king of the hill,other
1698,is rick deckard an android in the book,other
1699,does the louvre display the real mona lisa,other
1700,does anyone have 1 billion followers on instagram,other
1701,true or false. you can ride an icebreaker to the north pole,other
1702,can off duty police carry guns in schools in california,other
1703,can you get offside from a throw in,other
1704,is the american cemetery in normandy on american soil,other
1705,is dead sea the same as red sea,other
1706,can the president of the united states fire the speaker of the house,ind
1707,is best foods mayonnaise the same as hellman's,food
1708,is dhl and deutsche post the same company,gr
1709,do peace bonds show up on criminal record checks,other
1710,was lulu in the movie to sir with love,other
1711,did alex die in law and order svu,other
1712,do little grey and mark get back together,other
1713,did america make it in the world cup,other
1714,is liechtenstein the smallest country in the world,country
1715,can you put different engines in a car,other
1716,have the seattle mariners been to the world series,other
1717,is a parish the same as a county,other
1718,is there a gambling casino on catalina island,other
1719,can a refractive index be less than 1,other
1720,is ross and tj maxx the same company,gr
1721,is a zebra a member of the horse family,animal
1722,is there a marks and spencer in canada,other
1723,were real monkeys used in the wizard of oz,animal
1724,can you enter bosnia with a schengen visa,other
1725,is the gvwr the actual weight of a vehicle,weight
1726,does elle end up with noah in the kissing booth,other
1727,can you add songs to just dance 2018,other
1728,can i use cast iron skillet on induction cooktop,other
1729,is there a border between ontario and quebec,other
1730,foal immunodeficiency syndrome in the fell and dales pony,dismed
1731,do congruent triangles have to be the same size,other
1732,is president higher than prime minister in singapore,ind
1733,can you be out on a no ball,other
1734,is coca cola and sprite the same company,gr
1735,do you need a birth certificate to get into canada,other
1736,was there a robot in the original lost in space,other
1737,does brett farve have a super bowl ring,other
1738,does ireland drive on the left side of the road,other
1739,are there any limits to the first amendment,desc
1740,is there a difference between stakeholder and shareholder,desc
1741,does the gameboy advance sp have a headphone jack,other
1742,is it safe to swim in stagnant water,other
1743,does prince andrei die in war and peace,other
1744,does winning the fa cup qualify you for the champions league,other
1745,are sam and jason still together on general hospital,other
1746,is buckingham palace the same as windsor castle,other
1747,can xbox 360 disc work on xbox one,other
1748,is the spinal cord part of the brain,body
1749,is there another hunger games after mockingjay part 2,sport
1750,can an ipad mini 2 get ios 10,other
1751,was why do fools fall in love a true story,reason
1752,does new york city have a rat problem,other
1753,are pellet guns and bb guns the same,other
1754,can a woman have twins from different fathers,other
1755,is mug root beer a coca cola product,food
1756,is black swan movie based on a book,cremat
1757,is there a sequel to the son of batman,cremat
1758,is central time the same as mountain time,other
1759,do all the angles in a triangle add up to 180,other
1760,is a grade d at gcse a pass,other
1761,does the missouri river connect to the columbia river,other
1762,is hostiles the movie based on a true story,cremat
1763,can a knight jump over its own pieces,other
1764,was freedom writers based on a true story,ind
1765,is the isle of man in the uk,other
1766,is the movie the generals daughter based on a true story,cremat
1767,is panera bread the same as st louis bread company,food
1768,is the new mama mia movie a musical,cremat
1769,can tourists go to gun ranges in usa,other
1770,is there a train station in copenhagen airport,other
1771,is a game of thrones the first book,sport
1772,do you get a passport stamp in macau,other
1773,has belgium ever played in a world cup final,other
1774,are there still quakers in the united states,other
1775,is active directory the same as domain controller,other
1776,is california on the west coast of america,other
1777,is the hunger games based on battle royale,sport
1778,are they still making the show once upon a time,other
1779,did machine gun kelly play in beyond the lights,other
1780,is let me in the same as let the right one in,other
1781,do all nintendo ds use the same games,sport
1782,are there any states that have common law marriage,state
1783,does dying light the following enhanced edition come with the original,other
1784,is the fish tank still in marlins stadium,other
1785,is what a wonderful world a jazz song,other
1786,can stainless steel cookware be used on induction cooktops,other
1787,is lemon juice from concentrate the same as real lemon juice,food
1788,were the himalayas formed at a convergent boundary,other
1789,is there a terminal velocity in a vacuum,other
1790,is destin fl on the gulf of mexico,other
1791,the burj khalifa in dubai is the world tallest building,other
1792,are free ribosomes and membrane bound ribosomes identical,other
1793,is chili sauce the same as cocktail sauce,food
1794,can a molecule with nonpolar bonds be polar,other
1795,can i use a tracfone on straight talk,other
1796,can a seating supreme court justice be removed,other
1797,was the waltons tv show based on a real family,cremat
1798,was iowa a state during the civil war,state
1799,can i spend manx money in the uk,other
1800,do you get to keep the fifa trophy,other
1801,can you go on vacation to north korea,other
1802,is daryl dixon in the comics of walking dead,def
1803,is the movie the guardian a true story,cremat
1804,was soul man in the blues brothers movie,ind
1805,will there be a new series of shetland,other
1806,can it rain if it's below freezing,other
1807,is a person with a phd a doctor,ind
1808,should you defrost a frost free fridge freezer,other
1809,can a positive definite matrix be non symmetric,other
1810,is costa rica part of the us territory,other
1811,is a money service business a financial institution,gr
1812,is long island the longest island in the world,other
1813,is medicare for all the same as single payer,other
1814,are the dark ages and middle ages the same,other
1815,does the sahara desert stretch across the northern half of africa,other
1816,can the base angle of an isosceles triangle be obtuse,other
1817,is there a season 7 of dance moms,other
1818,was ready player one based on a book,other
1819,is tara from gone with the wind a real place,other
1820,does virgil's root beer have alcohol in it,food
1821,does a goal have to hit the net,other
1822,can an nba team go over the salary cap,other
1823,does michael scott die at the end of the office,other
1824,did the japanese land in australia in ww2,other
1825,is i 70 in kansas a toll road,other
1826,can the senate filibuster a supreme court nominee,other
1827,did the spurs sweep the cavs in 2007,other
1828,is casa bonita still open in tulsa ok,other
1829,is love never dies still showing in london,other
1830,does spike die at the end of buffy,other
1831,is the coldest girl in coldtown a series,ind
1832,can the square root of 5 be simplified,other
1833,the organization that today is known as the bank of america did start out in america,gr
1834,do you have to put a return address on a letter,other
1835,were all songs in mamma mia 2 by abba,cremat
1836,are anglican and church of england the same,other
1837,is south indian bank is a nationalised bank,other
1838,is transit number the same as routing number,other
1839,is there going to be a season 7 of once upon a tome,other
1840,can a pitcher get a hold of his team loses,other
1841,is mtn dew green label an energy drink,food
1842,does the runner up in survivor win anything,other
1843,is there such thing as the eastern hemisphere,other
1844,is there a talking dead for fear the walking dead,other
1845,can you jump while shooting a free throw,other
1846,is there a movie based on the book hatchet,cremat
1847,is low conductivity used to tell metals from nonmetals,other
1848,is ruby tuesday restaurant named after the song,other
1849,is the mist tv show based on the movie,cremat
1850,are dewalt and porter cable the same company,gr
1851,electroplating is done on jobs to resist corrosion,other
1852,is dark places based on a true story,other
1853,is there any meat in a chiko roll,food
1854,are the secretary of the treasury and the us treasurer the same,ind
1855,is foster's home for imaginary friends on hulu,other
1856,is the song stand by me in the movie stand by me,cremat
1857,is rhode island the smallest state in america,state
1858,was dwight the father of angela's baby,ind
1859,is paternity leave the same as parental leave,other
1860,is there a jury system in the uk,other
1861,can your heart be on the wrong side,other
1862,are all of the songs in mamma mia here we go again by abba,cremat
1863,does it rain a lot in the tropics,other
1864,is puerto rico considered one of the 50 states,state
1865,do you need a tv licence in ireland,other
1866,can a trapezoid have 2 sets of parallel lines,other
1867,has the us open ever been won over par,other
1868,is st patrick's cathedral in new york catholic,other
1869,is there a nuclear power plant in arkansas,other
1870,calcium carbonate and calcium phosphate are deposited around the cell,other
1871,is there a season 3 of dance academy,other
1872,is there a border crossing between england and scotland,other
1873,do you need bees to pollinate fruit trees,other
1874,is there a bridge from spain to africa,other
1875,is reba mcentire's son a race car driver,ind
1876,is fixed asset and non current asset the same,other
1877,is there a part 2 to the golden compass,other
1878,is the movie remember me based on a true story,cremat
1879,is it rare to see a blue jay,other
1880,has sanibel island ever been hit by a hurricane,other
1881,can you shoot at a shooting range without a license,other
1882,is university of maryland university college part of the university of maryland,gr
1883,can i turn right on a red light in illinois,other
1884,is united airlines part of the star alliance,gr
1885,can you walk across the bear mountain bridge,other
1886,is the oceanic crust part of the lithosphere,other
1887,is friday the 13th the game 2 player,other
1888,can you still go to canada with a birth certificate,other
1889,is augusta golf course open to the public,other
1890,is md anderson part of university of texas,other
1891,is university of rochester an ivy league school,gr
1892,is a football field the same size as a soccer field,other
1893,the person accused of a crime is called the plaintiff,ind
1894,is public trust clearance the same as confidential,other
1895,is it legal to pass on the shoulder of the road,other
1896,pakistan will host the 2018 asian cricket council (acc),other
1897,is the bottom of the ocean saltier than the top,other
1898,can you buy a car on sunday in minnesota,other
1899,do you need a return address on an envelope,other
1900,does the ball swing towards the shiny side,other
1901,can you cross the atlantic in a helicopter,other
1902,did the iphone se come out after the six,other
1903,was george lopez in shark boy and lava girl,other
1904,costa rica is south of nicaragua true or false,other
1905,do champions league losers go to europa league,other
1906,is hawaii part of the north american continent,other
1907,does the calvin cycle only occur at night,other
1908,do the losers of the super bowl get a ring,other
1909,are you allowed to bounce the ball in beer pong,other
1910,is there a bar called cheers in boston,other
1911,did they film the lord of the rings all at once,other
1912,can i create my own page on wikipedia,other
1913,is the south pole the same as antarctica,other
1914,is new york state and new york city the same thing,other
1915,is market cap the total value of a company,other
1916,is the crow based on a comic book,animal
1917,is santa ana airport same as john wayne,other
1918,is the walking dead linked to fear the walking dead,other
1919,is there a hospital in the white house,other
1920,is pork roll the same as canadian bacon,food
1921,is the actress trixie in call the midwife pregnant,ind
1922,is tyrion still alive on game of thrones,other
1923,is veere di wedding is a family movie,cremat
1924,will the post office deliver a letter without return address,other
1925,is the size of a tornado directly related to the intensity of the tornado,volsize
1926,is there a sequel to the mortal instruments city of bones,other
1927,can a green card be used as an id,other
1928,is it illegal to pass on a solid yellow line,other
1929,does anna get pregnant in fifty shades freed,other
1930,do you need red alert 3 to play uprising,other
1931,is mass eye and ear part of mgh,body
1932,is coal an example of a renewable resource,other
1933,is footloose the movie based on a true story,cremat
1934,is there a place where there is no night,other
1935,is jersey a part of the united kingdom,other
1936,is i'm a celebrity really in south africa,other
1937,the darpanet or arpanet hardware is still in place today,other
1938,has costa rica qualified for the world cup,other
1939,is the man who knew infinity based on a true story,ind
1940,can i evolve eevee in lets go eevee,other
1941,are they building a new texas rangers stadium,other
1942,is clarified butter the same as drawn butter,food
1943,has golden state ever won an nba championship,state
1944,is the symbol for the rupee the currency of india,symbol
1945,do we still have the world's fair,other
1946,does a honey bee die after it stings you,other
1947,do they ever get off of gilligan's island,other
1948,can a us national became a us citizen,other
1949,does xbox 360 games work on xbox one s,sport
1950,are they making a seventh season of once upon a time,other
1951,is how to train your dragon the hidden world the last movie,manner
1952,can a 56 year-old woman get pregnant,other
1953,can you use clobetasol propionate on poison ivy,other
1954,can the speaker of the house of commons vote,ind
1955,does the roof open at us bank stadium,other
1956,can i travel to montenegro with schengen visa,other
1957,are the cape verde islands in the eu,other
1958,is the nba championship trophy made of gold,other
1959,are all the world cup stadiums in russia,other
1960,has there ever been a human chimp hybrid,other
1961,is the president the head of the military,ind
1962,is there a subway station at fairview mall,other
1963,are there two runs in the olympic super g,other
1964,can you buy a car in nj on sunday,other
1965,does system of a down have 2 singers,other
1966,are there nuclear power plants in new zealand,other
1967,did heath ledger win an oscar for joker,other
1968,is bank of america affiliated with wells fargo,other
1969,is the poseidon adventure movie based on a true story,cremat
1970,is there a season 6 house of cards,other
1971,is the cowboy bebop movie after the series,cremat
1972,is there an end scene in infonity war,other
1973,can a supreme court justice be forced to resign,other
1974,is czech republic a part of the eu,other
1975,is the grand canyon the second largest canyon in the world,other
1976,is just breathe by pearl jam in a movie,other
1977,can a king capture a king in chess,other
1978,does the united states post office deliver mail on columbus day,other
1979,did one of the members of montgomery gentry die,ind
1980,is there a swat team in every city,other
1981,is van buren arkansas in a dry county,other
1982,is the horse from black stallion still alive,animal
1983,does the chicago river connect to lake michigan,other
1984,are spain and portugal in the same time zone,other
1985,does the wynn las vegas have a casino,other
1986,have croatia ever been in world cup final,other
1987,is there a jane the virgin season 4,other
1988,was hawaii part of the us during pearl harbor,other
1989,will there be another series of gavin and stacey,other
1990,was olympus has fallen filmed at the white house,other
1991,have the dallas cowboys ever lost a super bowl,other
1992,is there a ride in mexico at epcot,other
1993,are they going to make more maze runner movies,other
1994,did the plane in flight of the phoenix really fly,other
1995,have any harry potter movies won an oscar,cremat
1996,does america's most wanted still come on,other
1997,does ford still have a stake in mazda,other
1998,is there a six flags in houston tx,other
1999,is there a sequal to the fifth wave,other
2000,is the tour de france route always the same,other
2001,can a battery charger be used to jumpstart a car,other
2002,is the venus fly trap in the amazon rainforest,other
2003,are cytoplasm and cell membrane the same thing,other
2004,did any subduction occur during the collision of india and asia,other
2005,does a rhombus always have four equal sides,other
2006,does vice president live in the white house,ind
2007,is the bridge of sighs on the grand canal,other
2008,do the giants and jets play in the same stadium,other
2009,is law and order still on the air,other
2010,is the queen of england related to her husband,ind
2011,can you own a gun in the philippines,other
2012,is there a fourth series of a place to call home,other
2013,does american express card have a security code,other
2014,does the eurostar go under the english channel,other
2015,xbox 360 games can you play on xbox one,sport
2016,can you have a tie game in baseball,sport
2017,is j crew and j crew factory the same,other
2018,harry potter forbidden journey does it go upside down,other
2019,are prime minister's questions known in advance,desc
2020,are the actors from dance academy real dancers,ind
2021,does each state have a house and senate,state
2022,does the flight of fear go upside down,other
2023,are there any shapes that would give packing densities higher than 91,other
2024,can you carry a pocket knife in china,other
2025,can the president get rid of a supreme court justice,other
2026,have the washington capitals ever made it to the stanley cup,other
2027,is there a difference between shaken and stirred,desc
2028,can a company have a social security number,other
2029,is the inside of a lava lamp toxic,other
2030,was let it be the beatles last album,cremat
2031,can you pitch and dh at the same time,other
2032,is a line segment part of a line,other
2033,do we ration health care in the united states,other
2034,is a 3 way bulb the same as dimmable,other
2035,is the 911 memorial where the twin towers were,other
2036,is the transmission and motor the same thing,other
2037,is the new god of war related to the old ones,ind
2038,do you need a tv licence in uk,other
2039,is the movie remember me based on a book,cremat
2040,is oprah on every cover of o magazine,other
2041,did lava flow from mt. st. helens,other
2042,are the evangelion movies the same as the anime,cremat
2043,can a pawn take a piece in front of it,other
2044,can a canadian passport be used as proof of citizenship,other
2045,can you play left 4 dead 2 cross platform,other
2046,is there a good place in the good place,other
2047,is there a sequel to a man from uncle,cremat
2048,do they ever find the dad in supernatural,other
2049,is the wolf of wall street a book,animal
2050,is a syndrome the same as a disease,dismed
2051,do don and betty draper get back together,other
2052,does dr burke come back in grey's anatomy,other
2053,do they still make new episodes of spongebob squarepants,other
2054,is the simpsons the longest running tv show ever,cremat
2055,is the wife of an earl a countess,ind
2056,do you have to live in the country you play for in the world cup,other
2057,is a cockatiel part of the parrot family,animal
2058,do you need a colombian passport to leave colombia,other
2059,can puerto rico vote in the presidential elections,other
2060,can you get rid of lice with a hair dryer,other
2061,is solid snake and big boss the same person,ind
2062,is six flags and great america the same thing,other
2063,has north korea been in the world cup,other
2064,is mutual of omaha a publicly traded company,gr
2065,is there a movie for the curious incident of the dog in the night-time,cremat
2066,is metro and t mobile the same company,gr
2067,have russia ever been in the world cup final,other
2068,is ally bank and ally financial the same,other
2069,can you conceal carry in oklahoma without a permit,other
2070,can you carry a concealed weapon in missouri,other
2071,does the man with the yellow hat have a name,ind
2072,when did the lexus rx body style change,date
2073,is mine the movie based on a true story,cremat
2074,are black lights and uv lights the same thing,other
2075,can you do an autopsy on a living person,other
2076,is hell's kitchen a real place in new york,other
2077,is there a sequal to the 5th wave,other
2078,can a hydraulic pump be used as a hydraulic motor,other
2079,is all of ireland in the same time zone,other
2080,is there going to be a series 14 of criminal minds,other
2081,are the british virgin islands part of the eu,other
2082,is sql also the standard interface in cloud based solutions,other
2083,can you jump your own player in sorry,other
2084,is sea and sea tac the same airport,other
2085,are the white mountains part of the appalachians,other
2086,can i use a tracfone with straight talk service,other
2087,is gulf of guinea a body of water,other
2088,does mark sloan die on grey's anatomy,other
2089,are gap and old navy the same company,gr
2090,has the us ever been in the world cup final,other
2091,is lethal weapon based on a true story,other
2092,has costa rica ever won a world cup,other
2093,did cate blanchett won an oscar for blue jasmine,other
2094,was italy part of the holy roman empire,other
2095,is a wireless gateway the same as a router,other
2096,is rogue one the sequel to force awakens,cremat
2097,can you own a firearm in new york,other
2098,is the human body able to synthesize lipids carbohydrates and proteins,other
2099,is the esophagus part of the digestive tract,body
2100,is there a place called boston in england,other
2101,a solid is a state of matter that has a shape and volume,other
2102,can i use a 3 way bulb in a 2 way lamp,other
2103,is bahrain the smallest country in the world,country
2104,can a computer beat a human at poker,other
2105,can a plane be parallel to a line,other
2106,can you carry a gun in your car in washington state,other
2107,is brooks robinson in the hall of fame,other
2108,does four loko still have caffeine in it,other
2109,is cream soda the same as soda water,food
2110,is coach carter movie based on a true story,cremat
2111,is there going to be another series of shakespeare and hathaway,other
2112,is east anglia the same as east of england,other
2113,is the law hill in dundee a volcano,other
2114,can you tap into a fiber optic cable,other
2115,does having a uk passport mean you are a citizen,def
2116,is new york movie based on a true story,cremat
2117,can a king move without check in chess,other
2118,are australia and new zealand power plug the same,other
2119,does monk die at the end of the series,ind
2120,does the tesla model s have a gas engine,other
2121,are there any of the temptations still living,other
2122,is the episcopal church the same as the church of england,other
2123,does the vice president preside over the house of representatives,ind
2124,is there any dollar bill higher than a 100,other
2125,is there an air force base in seattle,other
2126,does michael jordan's son play college basketball,ind
2127,is a driving licence a national identity card,other
2128,in the us public health services are found only at the state and federal level,other
2129,is the movie red river based on a true story,cremat
2130,is taylor still on bold and the beautiful,other
2131,did they have planes in world war 1,other
2132,is a coyote part of the cat family,animal
2133,is pillars of eternity 2 coming to xbox one,other
2134,is lake of the pines ca open to the public,other
2135,can you carry a concealed weapon in florida,other
2136,do us citizens need a social security number,other
2137,is there a military base in austin tx,other
2138,is there an air force base in wyoming,other
2139,is the amygdala part of the autonomic nervous system,body
2140,is secondary education and high school the same,other
2141,does the australian prime minister have a plane,other
2142,has the colorado rockies ever won their division,other
2143,are usc and sports direct the same company,gr
2144,has the uk ever been hit by a hurricane,other
2145,do you bring a candle to a candlelight vigil,other
2146,is shark tank a copy of dragons den,other
2147,was the song knoxville girl based on a true story,ind
2148,has england ever been affected by an earthquake,other
2149,do i need a stamp for a freepost address,other
2150,was the p-51 used in the pacific,other
2151,is farrell's ice cream parlor still open,other
2152,has apple cider vinegar got alcohol in it,food
2153,is east avenue medical center a government hospital,other
2154,is the trachea part of the upper airway,body
2155,does the us have a military base in pakistan,other
2156,is a caribou the same as an elk,animal
2157,can a soccer goalie pick up the ball from a throw in,other
2158,can you be left handed and right handed,other
2159,pelvic girdle is part of the appendicular skeleton,body
2160,is the movie baby boom based on a true story,cremat
2161,is west virginia considered part of the south,other
2162,are there any mervyn's stores still open,other
2163,can you wear colored visors in college football,other
2164,is there another maze runner movie after scorch trials,cremat
2165,can i send a letter in the mail without a return address,other
2166,can you drink on the street in china,food
2167,is casey novak and alex cabot the same person,ind
2168,does the us have a free trade agreement with colombia,other
2169,is kingdom hearts 3 going to be in english,other
2170,is buy buy baby related to bed bath and beyond,other
2171,will an xbox one game work on an xbox 360,sport
2172,are goats and sheep in the same family,animal
2173,did the grandfather of pawn stars pass away,other
2174,does indiana have a stand your ground law,other
2175,will netflix have a season 2 of the punisher,other
2176,did they use real whales in free willy 2,other
2177,can aluminum pans be used on induction cooktops,other
2178,is pizza hut and kfc the same company,gr
2179,can you be killed by too much oxygen,other
2180,in meet the fockers is jorge greg son,other
2181,can you sail from the black sea to the mediterranean,other
2182,are id cards still valid in the uk,other
2183,is the very first mcdonald's still open,other
2184,is a surveyor the same as an architect,ind
2185,is there a hospital on the isle of wight,other
2186,is lotto max paid in a lump sum,money
2187,does a white blood cell have a nucleus,other
2188,are the songs in mamma mia 2 all abba,cremat
2189,is root beer and dr pepper the same,food
2190,is the movie hart's war a true story,cremat
2191,is jp morgan and chase bank the same,other
2192,is district of columbia the same as washington dc,other
2193,is the mcg the largest stadium in australia,other
2194,are black panthers and jaguars the same animal,animal
2195,is the movie the way back based on a true story,cremat
2196,do you become a duke when you get married,other
2197,can an analog signal be converted to digital,other
2198,did they have car phones in the 60s,other
2199,can you get sunburned when it's windy,other
2200,is the darkest minds movie based on all the books,cremat
2201,was there a president in the articles of confederation,ind
2202,are there any nba players under 6 foot,other
2203,do i need a helmet to ride a bike in california,other
2204,can you pass a car on a solid yellow line,other
2205,did sam ever make it home in quantum leap,other
2206,do you get europa league for winning the efl cup,other
2207,is whose line is it anyway still on air,other
2208,has kenya ever been in the world cup,other
2209,can orion's belt be seen in the southern hemisphere,other
2210,can you get water from a tree with a spile,other
2211,is the real erin brockovich in the movie,ind
2212,are gestational sac and yolk sac the same,other
2213,does the whole world use the gregorian calendar,other
2214,do you have to get corsages at homecoming,other
2215,can i get radio 4 extra on fm,other
2216,is st augustine on the east coast of florida,other
2217,can a car have both automatic and manual transmission,other
2218,do you get a pink slip when fired,other
2219,are the channel islands part of great britain,other
2220,does the carolina panthers have a new owner,other
2221,did the queen mother buy the scottish castle,other
2222,is centroid the same as center of gravity,other
2223,is niihau a part of the united states,other
2224,can you dribble a basketball with two hands,other
2225,was the bill of rights added to the constitution,other
2226,can you buy a 50 cal in california,other
2227,is glutinous rice the same as sweet rice flour,food
2228,is a dust particle an example of matter,other
2229,is there a difference between maid of honour and chief bridesmaid,desc
2230,are new york and new jersey different states,state
2231,does miami marlins stadium have a fish tank,other
2232,can a us citizen become a german citizen,other
2233,can i use my certificate of naturalization to travel to canada,other
2234,is the grampians part of the great dividing range,other
2235,is congress the same as the supreme court,other
2236,is there an in and out in las vegas airport,other
2237,is the cascade range part of the rocky mountains,other
2238,is the entire coast of panama is in the pacific ocean,other
2239,is the pharynx part of the gastrointestinal tract,body
2240,was the marshall plan an example of containment,other
2241,is a person's education level included in phi,other
2242,is middle earth shadow of war lord of the rings,other
2243,is vacuole found in plant and animal cells,other
2244,is the cerebellum part of the nervous system,body
2245,is forever my girl a nicholas sparks movie,cremat
2246,can you be president of the us if you were born in another country,ind
2247,was the wreck of the andrea gail found,other
2248,international organization is the product of the bretton woods conference,gr
2249,was the movie audrey rose based on a true story,cremat
2250,can you buy lawn darts in the us,other
2251,is there more than one type of plague,dismed
2252,did the cuban flag come before the puerto rican flag,other
2253,is the queen and padme the same person,ind
2254,is jabba the hutt in a new hope,other
2255,are the texas rangers in the american league,gr
2256,can you carry a concealed weapon in dc,other
2257,does a d grade count as a gcse,other
2258,is a black panther the same as a jaguar,animal
2259,is the university of pittsburgh a state school,gr
2260,is .45 auto and .45 acp the same,other
2261,is thirteen reasons why based on a book,reason
2262,is the cardiovascular and circulatory system the same,other
2263,has oregon state won national championship in baseball,state
2264,can you castle after you have been checked,other
2265,is hungry jacks the same as burger king,food
2266,can grocery stores sell wine in new york,other
2267,are michaels and ac moore the same company,gr
2268,is there a drink drive limit in america,other
2269,is blue cross blue shield a not for profit organization,gr
2270,is northern ireland a part of the united kingdom,other
2271,is burlington coat factory a publicly traded company,gr
2272,did ben affleck play in dazed and confused,other
2273,is spinal cord part of peripheral nervous system,body
2274,does scotch have to be made in scotland,other
2275,can you jump off 2 feet in high jump,other
2276,is bryce canyon part of the grand canyon,other
2277,is there a deposit on water bottles in oregon,other
2278,is boarding pass the same as a ticket,other
2279,is the ohio river a tributary of the mississippi river,other
2280,can anyone do a title search on property,other
2281,did tia and tamera find their parents on sister sister,other
2282,is there a word that has a q without a u,word
2283,will the dip be the same everywhere in the world,other
2284,is there gonna be a new divergent movie,cremat
2285,do you need a license to conceal carry in missouri,other
2286,is a psychiatric service dog a service dog,animal
2287,do you need a foid card in indiana,other
2288,is there a season 3 of some assembly required on netflix,other
2289,can you end an uno game with a draw four,other
2290,when have the brewers been in the playoffs,date
2291,can a king move 2 spaces in chess,other
2292,is faze rug part of the faze clan,other
2293,does michael ever get walt back on lost,other
2294,is there a vacuum in a vacuum cleaner,other
2295,does batter go to first on a balk,other
2296,does superman appear in the movie justice league,ind
2297,has there ever been a hole in one on a par 4,other
2298,is movie nell based on a true story,cremat
2299,did tom start the fire at rick's,other
2300,can you shoot a gun without a license,other
2301,do they make a $10 000 bill,other
2302,did slovakia qualify for world cup play offs,other
2303,can you take a skunk's stinker out,other
2304,is there another i am number 4 movie,other
2305,can shepherd's pie be made with beef,food
2306,do you have to break in a new car engine,other
2307,can i use my myki card in sydney,other
2308,does total internal reflection occur at the critical angle,other
2309,can all states fly their flag at the same height as the us flag,state
