,texts,labels
882,Who was the first President to appoint a woman to head a cabinet ?,ind
883,What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?,ind
884,Whose autobiography is titled Yes I Can ?,ind
885,Who thought he 'd never see a poem lovely as a tree ?,ind
886,Who was the prophet of the Jewish people ?,ind
887,Who retired with 755 home runs to his credit ?,ind
888,"Who sent the brief message `` I came , I saw , I conquered '' ?",ind
889,Who was the architect of Central Park ?,ind
890,What major Victorian novelist spent as much time working for the post office as he did writing ?,ind
891,Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?,ind
892,What painter popularized soup cans and Brillo soap pad boxes ?,ind
893,What is Li 'l Abner 's last name ?,ind
894,Who was the Russian ambassador to Hungary during the 1956 uprising ?,ind
895,Name of the lady the Great Gatsby pines for ?,ind
896,Who was credited with saying : `` I never met a man I did n't like '' ?,ind
897,Who was the only president to serve two nonconsecutive terms ?,ind
898,What dumb-but-loveable character did Maurice Gosfield play on The Phil Silvers Show ?,ind
899,Name the first private citizen to fly in space .,ind
900,Who is the nebbish that is Marvel 's official mascot ?,ind
901,What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?,ind
902,Who was the Charlie perfume woman ?,ind
903,Who owns the St. Louis Rams ?,ind
904,What has been the most common Christian name of U.S. presidents ?,ind
905,"What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?",ind
906,What astronomer-architect designed the present St. Paul 's Cathedral in London ?,ind
907,What Good Little Witch is Casper 's girlfriend ?,ind
908,What well-known TV talk show host was a lay preacher by the time he was seventeen ?,ind
909,Who holds the NFL record for most touchdowns in a season ?,ind
910,Who was considered to be the father of psychology ?,ind
911,"What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?",ind
912,What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?,ind
913,Who invented Astroturf ?,ind
914,Who bestowed great power upon Captain Britain ?,ind
915,What President became Chief Justice after his presidency ?,ind
916,Which of the following celebrities was not born in Philadelphia ?,ind
917,Who killed Martin Luther King ?,ind
918,Who 's The King of Swing ?,ind
919,Who protects DC Comics ' realm of dreams ?,ind
920,"Who wrote the book , `` Song of Solomon '' ?",ind
921,Who was the oldest U.S. president ?,ind
922,Who said `` the only thing we have to fear is fear itself '' ?,ind
923,"What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?",ind
924,"What President was buried at his ancestral home overlooking the Hudson River at Hyde Park , New York ?",ind
925,What actor was the first man to appear on the cover of McCall 's ?,ind
926,Who appointed the chair of the Federal Reserve ?,ind
927,Who was Charles Lindbergh 's wife ?,ind
928,Who is the owner of CNN ?,ind
929,Who is the actress Bette Davis once said she wished she looked like ?,ind
930,Who played Maria in the film West Side Story ?,ind
931,"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",ind
932,"Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?",ind
933,What football coach 's story was told in the movie Run to Daylight ?,ind
934,Who asked the musical question : `` Have you ever been to electric lady land ? '',ind
935,What is the real name of disc jockey `` Wolfman Jack '' ?,ind
936,Who wrote The Night of the Iguana ?,ind
937,What classical Spanish writer warned : `` All that glitters is not gold '' ?,ind
938,Who is Olive Oyl 's brother ?,ind
939,"Who wrote the book , `` Huckleberry Finn '' ?",ind
940,"Who portrayed Etta Place , companion to Butch Cassidey and the Sundance Kid ?",ind
941,What part did John Peter Zenger play in the deveopment of the newspaper in America ?,ind
942,What president 's ghost is said to haunt the White House ?,ind
943,Who is always trying to get the rent from Andy Capp ?,ind
944,Who banned Peter Rose from baseball for betting on games ?,ind
945,Who 's won the most Oscars for costume design ?,ind
946,What actor has a tattoo on his right wrist reading Scotland Forever ?,ind
947,Name the two blob members of the animated Herculoids .,ind
948,Who was chairman of the Senate select committee that tried to get to the bottom of Watergate ?,ind
949,Who established a Viking colony in Greenland about 985 ?,ind
950,Who is Rocky 's and Bullwinkle 's ever-lost friend ?,ind
951,Who was the original Humpty Dumpty ?,ind
952,Which of these are authors ?,ind
953,Who are Woody Woodpecker 's niece and nephew ?,ind
954,Who accompanied Space Ghost on his missions ?,ind
955,Who awarded The Flying Fickle Finger of Fate ?,ind
956,What hockey player did Ronald Reagan joke he would swap Texas for ?,ind
957,Who invented basketball ?,ind
958,Whose acceptance speech of more than 3 minutes prompted a time limit on Academy Award thank-yous ?,ind
959,Who played Lucas McCain on The Rifleman ?,ind
960,Who reports the weather on the `` Good Morning America '' television show ?,ind
961,Who was the author of the book about computer hackers called `` The Cuckoo 's Egg : Tracking a Spy Through the Maze of Computer Espionage '' ?,ind
962,Who does the advertizing for Frito-Lay ?,ind
963,Who is the president of Bolivia ?,ind
964,What female faith healer wrote the inspirational book I Believe in Miracles ?,ind
965,Name Dick Tracy 's two children .,ind
966,Who declared : `` I am down on whores and I shan 't stop ripping them '' ?,ind
967,"What actor and World War II airman had a $5 , 0 bounty put on his head by Hermann Goering ?",ind
968,Who is considered The First Lady of the American Stage ?,ind
969,What U.S. senator once played basketball for the New York Knicks ?,ind
970,Who has more DNA - a man or a woman ?,ind
971,What U.S. President showed a fondness for munching on bee pollen bars ?,ind
972,Whose cupboard was bare ?,ind
973,What was the Christian name of the title character in Our Miss Brooks ?,ind
974,Name the first Russian astronaut to do a spacewalk .,ind
975,Who was the author of the novel `` Far From the Madding Crowd '' ?,ind
976,Who invented the Wonderbra ?,ind
977,What knighted actor narrates TV 's The World at War ?,ind
978,Who was the girl in Peter Sellers 's soup ?,ind
979,Who is Mia Farrow 's mother ?,ind
980,Who are the top 10 richest people in the world ?,ind
981,What famous comedian recently tried without success to revive the play ?,ind
982,Who directed Citizen Kane ?,ind
983,Who invented the process to make condensed milk ?,ind
984,Who was the conservationist who served as spokesperson for Post Grape Nuts ?,ind
985,Name the two actress daughters of John Mills .,ind
986,"Who played for the Chicago Bears , Houston Oilers and Oakland Raiders in a 26-year pro football career ?",ind
987,Who is section manager for guidance and control systems at JPL ?,ind
988,Whose kidnaping was termed The Crime of the Century ?,ind
989,What was the name of the US helicopter pilot shot down over North Korea ?,ind
990,Who is the mathematician that won the Noble Prize for Literature in 1950 ?,ind
991,Who created Harry Lime ?,ind
992,Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?,ind
993,What was Marilyn Monroe 's real name ?,ind
994,What 's comic strip photographer Peter Parker 's secret identity ?,ind
995,Who played the original Charlie 's Angels ?,ind
996,Who gave us the `` Rolling Writer '' ?,ind
997,Who is the superstar in rent-a-cars ?,ind
998,Who was the second man to walk on the moon ?,ind
999,What character narrates Treasure Island ?,ind
1000,What dictator has the nickname `` El Maximo '' ?,ind
1001,What U.S. vice-president killed Alexander Hamilton in a duel ?,ind
1002,Who was the lawyer who represented Randy Steven Craft ?,ind
1003,Who is Luke Skywalker 's father ?,ind
1004,Who makes the `` Die Hard '' car battery ?,ind
1005,Who invented the game Scrabble ?,ind
1006,Who was the lawyer who represented Randy Steven Craft ?,ind
1007,What hard-of hearing artist painted Sunflowers ?,ind
1008,Who were the head writers for the Smothers Brothers Comedy Hour ?,ind
1009,Who said : `` The victor will never be asked if he told the truth '' ?,ind
1010,What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?,ind
1011,What were Babe Ruth 's Christian names ?,ind
1012,"Who said , `` I shall return . '' during World War Two ?",ind
1013,Who 's played the most games for the New York Yankees ?,ind
1014,"Who is the author of the book , `` The Iron Lady : A Biography of Margaret Thatcher '' ?",ind
1015,What multitalented Academy-award-winning director failed a college course in motion-picture production ?,ind
1016,Who created private detective Philip Marlowe ?,ind
1017,What actor and actress have made the most movies ?,ind
1018,What are the characters ' names in the Scooby-Doo cartoon ?,ind
1019,Who was known as the Time Master in comic books ?,ind
1020,What relative of Leo Tolstoy translated War and Peace eight times ?,ind
1021,Who is the President of Ghana ?,ind
1022,Name of heroine in `` Scruples '' ?,ind
1023,Who was the first woman golfer to earn a million ?,ind
1024,What female suspect in the game of Clue is single ?,ind
1025,What attorneys work for The Center for the Defense of Free Enterprise ?,ind
1026,Who kept the most famous diary in the English language ?,ind
1027,What was Mao 's second name ?,ind
1028,What former African leader held his country 's boxing title for nine years ?,ind
1029,What comedian was born Allen Stewart Konigsberg ?,ind
1030,What jockey won 17 Triple Crown races ?,ind
1031,What Honeymooners actress did Television magazine name as 1953 's most promising star ?,ind
1032,What Chilean president was killed in a 1973 coup d 'etat ?,ind
1033,What daughter of Henry VIII and Anne Boleyn became queen of England ?,ind
1034,Who was Sherlock Holmes 's archenemy ?,ind
1035,Who received the Will Rogers Award in 1989 ?,ind
1036,What writer is famous for physically putting himself into the center of his subject matter ?,ind
1037,Who invented the game bowling ?,ind
1038,Who wrote The Godfather ?,ind
1039,What was Michelangelo 's last name ?,ind
1040,Who sings Angel Eyes from the 80 's ?,ind
1041,Who invented `` The Muppets '' ?,ind
1042,Which of the following men was not married to Rita Hayworth ?,ind
1043,Who played the father on `` Charles in Charge '' ?,ind
1044,"Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1 , 000 check ?",ind
1045,Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,ind
1046,"Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen , and untamed ?",ind
1047,What author did photographer Yousuf Karsh call `` the shiest man I ever met '' ?,ind
1048,Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?,ind
1049,What boxer 's life story is titled Raging Bull ?,ind
1050,What is Drew Barrymore 's middle name ?,ind
1051,What well-known music personality is the father of an adopted son named Hans Christian Henderson ?,ind
1052,What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?,ind
1053,Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?,ind
1054,What British prime minister and U.S. president were seventh cousins once-removed ?,ind
1055,Who shot Billy the Kid ?,ind
1056,"Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?",ind
1057,Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?,ind
1058,What singer sings `` Oh Boy '' ?,ind
1059,What American won the world Grand Prix driving championship in 1978 ?,ind
1060,What was the name of the Titanic 's captain ?,ind
1061,Name Dondi 's adoptive grandfather .,ind
1062,"Who is the famous movie star who also acted as sewer commissioner of Provo Canyon , Utah ?",ind
1063,Which Doonesbury character was likely to turn into a werewolf ?,ind
1064,Who 's the lead singer of the Led Zeppelin band ?,ind
1065,What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?,ind
1066,Who makes the `` cross-your-heart bra '' ?,ind
1067,"What President served for five years , six months and 2 days ?",ind
1068,Who was the lawyer for Randy Craft ?,ind
1069,Who said : `` Old soldiers never die ; they just fade away '' ?,ind
1070,Who was the first woman governor of Wyoming ?,ind
1071,What kind of women gave Sigmund Freud erotic dreams ?,ind
1072,Who plays the cop in the movie `` Kindergarten Cop '' ?,ind
1073,"What architect originated the glass house designed the Chicago Federal Center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the California ranch house ?",ind
1074,Name the U.S. Senate majority leader and the Speaker of the House .,ind
1075,Who won two gold medals in skiing in the Olympic Games in Calgary ?,ind
1076,Name Randy Craft 's lawyer .,ind
1077,"What was the real name of writer Ross Macdonald , creator of the hero Lew Archer ?",ind
1078,"What two historical figures , who fought each other in a famous battle , each have a food named after them ?",ind
1079,What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?,ind
1080,Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,ind
1081,What Mormon leader was said to have had 27 wives ?,ind
1082,What enigmatic U.S. vice president was once tried and acquitted for treason in a plot to set up his own independent empire in the West ?,ind
1083,Who did Doris Day mean when she said : `` I call him Ernie because he 's certainly no Rock '' ?,ind
1084,What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?,ind
1085,Who patented the first phonograph ?,ind
1086,Which of the following actors worked in New York 's Yiddish Theater ?,ind
1087,Who did Sara Jane Moore try to assassinate ?,ind
1088,What is Michael Jackson 's middle name ?,ind
1089,What is Supergirl 's secret identity ?,ind
1090,What six-foot temperance advocate wielded her hatchet on saloons ?,ind
1091,What mythical figure carries an hourglass and a scythe ?,ind
1092,What president also became a supreme court justice ?,ind
1093,Who is the most sexy celebrity ?,ind
1094,What singer 's theme song was When the Moon Comes over the Mountain ?,ind
1095,Who invented silly putty ?,ind
1096,Which of the following people is not associated with Andy Warhol ?,ind
1097,Who is the director and editor of the movie Big starring Tom Hanks ?,ind
1098,"Who died with more than 1 , 000 U.S. patents to his credit ?",ind
1099,Who was Darth Vader 's son ?,ind
1100,Who was the first black golfer to tee off in the Masters ?,ind
1101,What former major-league left-handed baseball pitcher was known as `` Space Man '' ?,ind
1102,What female painter produced primitives of rural New England life ?,ind
1103,What is the most common name ?,ind
1104,What non-conformist abstract painter was dubbed Jack The Dripper by Time ?,ind
1105,What is the present Pope named ?,ind
1106,Who was the second person ever to wear Iron Man 's armor ?,ind
1107,What actress starred in `` The Lion in Winter '' ?,ind
1108,What British general surrendered to the colonial army at Saratoga ?,ind
1109,Who was the president of Vichy France ?,ind
1110,Who was the Secretary of War in the Civil War during the Battle of Gettysburg ?,ind
1111,What father and son won the Medal of Honor ?,ind
1112,What Italian leader had a lifelong fear of the evil eye ?,ind
1113,In the past 8 years who have the MVP players for the NHL been ?,ind
1114,Who created `` The Muppets '' ?,ind
1115,What were the last names of gangsters Bonnie and Clyde ?,ind
1116,"What famous New York City mayor wrote the hit song , `` Will You Love Me in December as You Do in May ? ''",ind
1117,Who was the author of `` John Brown 's Body '' ?,ind
1118,Who domesticated the wild turkey ?,ind
1119,Which of the following celebrities started his show-biz career as a disc jockey ?,ind
1120,What little boy and dog live in a shoe ?,ind
1121,Who is Pia Zadora 's millionaire husband and mentor ?,ind
1122,What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?,ind
1123,What are the names of Jack 's original roommates on Three 's Company ?,ind
1124,Who killed Kurt Cobain ?,ind
1125,Who portrayed Field Marshal Erwin Rommel in The Desert Fox ?,ind
1126,What is the name of the managing director of Apricot Computer ?,ind
1127,Who are the presidents of Mexico and Indonesia ?,ind
1128,What was the name of Darth Vader 's son ?,ind
1129,Who starred in the movie The War of the Worlds ?,ind
1130,Who would you use the Heimlich maneuver on ?,ind
1131,What 's the nickname of oddsmaker Jimmy Snyder ?,ind
1132,Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?,ind
1133,Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?,ind
1134,What French designer declared : `` The jean is the destructor ! It is a dictator ! It is destroying creativity. The jean must be stopped ! '' ?,ind
1135,"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?",ind
1136,"Who wrote the book , `` The Grinch Who Stole Christmas '' ?",ind
1137,Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,ind
1138,What English queen had seventeen children ?,ind
1139,What baseball team became the Minnesota Twins ?,gr
1140,What 's the supreme policy-making bureau of the Soviet Communist Party ?,gr
1141,What 's Japan 's largest car manufacturer ?,gr
1142,What ethnic group introduced the idea of potlatch ?,gr
1143,What team did baseball 's St. Louis Browns become ?,gr
1144,Name the Marvel team loosely based on DC 's Justice League of America ?,gr
1145,"What new middle school was built in Philadelphia , Pennsylvania last year ?",gr
1146,Which company claimed to be `` the world 's biggest toy store '' ?,gr
1147,Rotary engines were manufactured by which company ?,gr
1148,"Who manufactures the software , `` PhotoShop '' ?",gr
1149,What is the name of the firm that makes Spumante ?,gr
1150,What was the backup singing group for Roy Rogers ?,gr
1151,What was called the world 's largest department store ?,gr
1152,Who were the Yankee 's frequent enemies ?,gr
1153,Which college did Dikembe Mutombo attend ?,gr
1154,What Cruise Line does Kathie Lee Gifford advertise for ?,gr
1155,What is the world 's largest distilling company ?,gr
1156,What baseball team was routinely called `` dem bums '' by its frustrated fans ?,gr
1157,What was the previous name for the Commonwealth ?,gr
1158,What terrorist group was headed by Donald DeFreeze ?,gr
1159,What Japanese manufacturer is known for both its pianos and its motorcycles ?,gr
1160,What was the name of Humphrey Bogart 's club in Casablanca ?,gr
1161,What record company was formed by Herb Alpert and Jerry Moss ?,gr
1162,What 's the name of Pittsburgh 's baseball team ?,gr
1163,"What camera company said , `` If you haven 't got the time , we 've got the camera ? ''",gr
1164,What company was the original sponsor of TV 's Superman ?,gr
1165,What organization has a Security Council ?,gr
1166,What is the best college in the country ?,gr
1167,Name the three races unleashed by the Celestials in Marvel comics .,gr
1168,What card company sells Christmas ornaments ?,gr
1169,What is the best distance education university or college ?,gr
1170,What record company produced the 1978 movie The Wiz ?,gr
1171,"What inescapable purveyor of background music celebrated its 5th anniversary in July , 1984 ?",gr
1172,What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?,gr
1173,What team did Babe Ruth play his first major league game for ?,gr
1174,Which radio stations air the Jim Bohannon Radio Talk Show ?,gr
1175,Which Ventura County police department seized the largest cocaine shipment in it 's history ?,gr
1176,What university was Woodrow Wilson President of ?,gr
1177,What college did Dikembe Mutombo play basketball for ?,gr
1178,What Ivy League school plays its home games at Palmer Stadium ?,gr
1179,What piano company claims its product is the `` Instrument of the immortals '' ?,gr
1180,What corporation does Madonna advertise for ?,gr
1181,Which company created the Internet browser Mosaic ?,gr
1182,What corporation does Madonna advertise for ?,gr
1183,Which organization is the Security Council a part of ?,gr
1184,"What schools in the Washington , DC NN NN VBP NN NN NN NN .",gr
1185,What company named one of its pens `` The Banana '' ?,gr
1186,Who produces Spumante ?,gr
1187,What was the name of the Confederate mounted guerrilla group with which Jesse James and Coleman Younger had ridden ?,gr
1188,What are the three most successful companies of our time ?,gr
1189,What court does Bob Woodward describe in The Brethren ?,gr
1190,What was the first U.S.-based team in the NHL ?,gr
1191,What is `` the airline built for professional travelers '' ?,gr
1192,What government department did The Untouchables work for ?,gr
1193,What 's the most common nickname of U.S. college football teams ?,gr
1194,"What company started out making pies , and wound up manufacturing plastic throwing toys ?",gr
1195,What university football team did O.J. Simpson take to the Rose Bowl ?,gr
1196,What South African producer had a 1988 profit of $836 million ?,gr
1197,What college football team did Knute Rockne build into a power ?,gr
1198,What American League baseball team 's worst finish between 1926 and 1964 was fourth ?,gr
1199,What party was Winston Churchill a member of ?,gr
1200,What NFL team did Vince Lombardi end his coaching career with ?,gr
1201,What businesses in Alaska were affected by the Exxon Valdez oil spill ?,gr
1202,What is the best Internet business to go into ?,gr
1203,What company tabulates the ballots in voting for the Academy Awards ?,gr
1204,Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?,gr
1205,"When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?",gr
1206,What company is the largest Japanese ship builder ?,gr
1207,What kind of organization is ` Last Chance for Animals ' ?,gr
1208,Name a South African diamond producer ?,gr
1209,What kind of business is 7-Eleven ?,gr
1210,Name a band which was famous in the 1960 's .,gr
1211,What National League baseball team employed 72 third baseemen in its first 2 seasons ?,gr
1212,What company has built more than 2.5 billion little green houses since 1935 ?,gr
1213,Who made the first airplane that could fly ?,gr
1214,What company is being bought by Yahoo and how much is the deal worth ?,gr
1215,What is the name of the company that manufactures the `` American Girl '' doll collection ?,gr
1216,Who made the largest cocaine seizure in Ventura County history ?,gr
1217,What company sells the most greeting cards ?,gr
1218,"What college enlivens Hanover , New Hampshire ?",gr
1219,What organization is the Security Council a part of ?,gr
1220,What hockey team did Wayne Gretzky play for ?,gr
1221,What organization did Mr. Waverly assign agents for ?,gr
1222,What major league baseball team compiled the best won-lost record between 1957 and 1983 ?,gr
1223,Which police department made the all-time biggest cocaine bust in Ventura County ?,gr
1224,What political party is Sinn Fein a part of ?,gr
1225,What cable network bills itself as `` the family entertainer '' ?,gr
1226,Who made the first airplane ?,gr
1227,What store claims to be the world 's largest department store ?,gr
1228,What level of government or governmental agency is responsible for dealing with racism ?,gr
1229,What presidential administration challenged Americans to explore The New Frontier ?,gr
1230,What college produced the most winning Super Bowl quarterbacks ?,gr
1231,What school does Tom attend in Tom Brown 's School Days ?,gr
1232,What company produces Spumante ?,gr
1233,What manufacturers are there in Texas ?,gr
1234,What organization 's offices were broken into at Watergate in 1972 ?,gr
1235,What company makes impulse hardening equipment ?,gr
1236,What army 's motto is Blood and Fire ?,gr
1237,What store does Martha Stewart advertise for ?,gr
1238,What army was founded by William Booth and his wife Catherine ?,gr
1239,Whom did the Chicago Bulls beat in the 1993 championship ?,gr
1240,What U.S. Government agency registers trademarks ?,gr
1241,Name a French fascist party .,gr
1242,Name the fast food chain with the golden arches .,gr
1243,Rotary engine cars were made by what company ?,gr
1244,What Indian tribe is F Troop perpetually doing battle with ?,gr
1245,What is Pittsburgh 's baseball team called ?,gr
1246,What kind of company is 7-Eleven ?,gr
1247,What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?,gr
1248,"Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?",gr
1249,What is an example of a famous rock band from the sixties ?,gr
1250,Name a ballet company Mikhail Baryshnikov has danced for ?,gr
1251,Name Pittsburgh 's baseball team .,gr
1252,What professional sports league originated the college draft ?,gr
1253,What major airline has the best safety record in the world ?,gr
1254,What was the business of the animated Sky Hawks ?,gr
1255,Which college did Dikembe Mutombo play basketball at ?,gr
1256,Name the various super-teams to which the Angel has belonged .,gr
1257,What high school does Archie attend ?,gr
1258,What college did Joe Namath play football for ?,gr
1259,Who is the leading competitor of Trans Union Company ?,gr
1260,What are the major companies that are part of Dow Jones ?,gr
1261,What group asked the musical question Do You Believe in Magic ?,gr
1262,Who are the Challengers of the Unknown ?,gr
1263,What civilization invented the arch ?,gr
1264,Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,gr
1265,"What cigarette company urged us , `` Come to where the flavor is ? ''",gr
1266,Which company that manufactures video-game hardware sells the `` super system '' ?,gr
1267,What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,gr
1268,What are the five most popular Usenet groups ?,gr
1269,"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",title
1270,What did Andy Hardy 's father do for a living ?,title
1271,What is Nicholas Cage 's occupation ?,title
1272,Name the five positions who are in the line of succession to the presidency .,title
1273,What does Larry King do for a living ?,title
1274,What does Robin Williams do ?,title
1275,What was the occupation of Mandy Rice-Davies ?,title
1276,What is Nicholas Cage 's profession ?,title
1277,What title does comedian Henry Youngman claim ?,title
1278,What is her profession ?,title
1279,What is the oldest profession ?,title
1280,What was Eduard Shevardnadze 's job in the Soviet Union ?,title
1281,What is Larry King 's occupation ?,title
1282,What did the Seven Dwarfs do for a living ?,title
1283,What task does the Bouvier breed of dog perform ?,title
1284,What is the occupation of Nicholas Cage ?,title
1285,What title did Shevardnadze have during the Soviet era ?,title
1286,What was Queen Victoria 's title regarding India ?,title
1287,What does Nicholas Cage do for a living ?,title
1288,What title did Suzette Charles assume for two months in 1984 ?,title
1289,What is Steve Rogers 's profession when he 's not Captain America ?,title
1290,What occupation has the highest divorce rate ?,title
1291,What is Larry King 's job ?,title
1292,"When not adventuring on Rann , what does Adam Strange call his profession ?",title
1293,What are the only players eligible to score points in Roller Derby called ?,title
1294,What are perfect tenses ?,def
1295,What is the definition of cecum ?,def
1296,What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?,def
1297,What is a Mexican hairless ?,def
1298,What is digitalis ?,def
1299,What is fellatio ?,def
1300,What is a wop ?,def
1301,What is a cullion ?,def
1302,How is thalassemia defined ?,def
1303,What is idealab ! ?,def
1304,What is the AIM-54C Phoenix ?,def
1305,What is the `` coppertop '' battery ?,def
1306,What is an isthmus ?,def
1307,What is the definition of low island ?,def
1308,What does the donation process entail ?,def
1309,What is the `` Global Economy '' ?,def
1310,What is office automation ?,def
1311,What does camera-ready art mean ?,def
1312,What is Smartnet ?,def
1313,What is lung cancer ?,def
1314,What do pointed letters mean to a handwriting analyst ?,def
1315,What are `` inkhorn terms '' ?,def
1316,What is a geoscientist ?,def
1317,What does the term glory hole mean ?,def
1318,What 's the staff of life mentioned in the Lord 's Prayer ?,def
1319,What does Elysium mean ?,def
1320,What 's the rathaus in Frankfurt ?,def
1321,What does `` Semper Fidelis '' mean ?,def
1322,What does the name Melissa mean ?,def
1323,What is Greek pita ?,def
1324,What is a leaky heart valve ?,def
1325,What is the virus HIV ?,def
1326,Define Spumante .,def
1327,What is the definition of the term `` weapons system '' ?,def
1328,What is a conifer ?,def
1329,What is a Certified Nurse Midwife ?,def
1330,What is the Peloponnesian League ?,def
1331,What is a wet dream ?,def
1332,What is Sinn Fein ?,def
1333,What is Megan 's law ?,def
1334,What does N est-ce pas mean ?,def
1335,What is the Order of the Arrow in Boy Scouts ?,def
1336,What 's the Red Planet ?,def
1337,What does the name `` Anthony '' mean ?,def
1338,What is recruitment interview technique ?,def
1339,What is artificial intelligence ?,def
1340,What does `` intractable plantar keratoma '' mean ?,def
1341,What is an ecological niche ?,def
1342,What is amezaiku ?,def
1343,What is a dental root canal ?,def
1344,What is a Chinese `` spouting '' bowl ?,def
1345,What is a drought ?,def
1346,What is a Canada two-penny black ?,def
1347,What is goulash ?,def
1348,What is `` flintknapping '' ?,def
1349,What is the Kashmir issue ?,def
1350,What is multimedia ?,def
1351,What is the `` 7-minute cigarette '' ?,def
1352,What is tyvek ?,def
1353,What are Bellworts ?,def
1354,What exactly is radiation ?,def
1355,What is a neurosurgeon ?,def
1356,What are the cookies in Internet ?,def
1357,What is hyperopia ?,def
1358,What is thermal equilibrium ?,def
1359,What does storm wave mean in Japanese ?,def
1360,Define Sinn Fein .,def
1361,What is a hormone ?,def
1362,What is leukemia ?,def
1363,What does the name `` Sheri '' mean ?,def
1364,"What are Kythnos , Siphnos , Seriphos and Mykonos ?",def
1365,What 's a male `` cuckquean '' ?,def
1366,What is gymnophobia ?,def
1367,What is witch hazel ?,def
1368,What is the definition of ` graphic details ' ?,def
1369,What is the spectrum of a sine wave ?,def
1370,What was the Vietnam War ?,def
1371,What is a biologist ?,def
1372,What is literary criticism ?,def
1373,What is the nature of learning ?,def
1374,What is a First World country ?,def
1375,What is the meaning of the name Ella ?,def
1376,What is osteichthyes ?,def
1377,What was the filling in the first golf balls ?,def
1378,What does the theory of quantum leaps mean in simpler terms ?,def
1379,What is La Nina ?,def
1380,What do the names Andrew and Christina mean ?,def
1381,What is `` the washed vodka '' ?,def
1382,What is Srpska Krajina ?,def
1383,What is an Angelus ?,def
1384,What was an `` Asiento '' ?,def
1385,What is spaceball played on ?,def
1386,What is yohimbine ?,def
1387,What 's a water funnel ?,def
1388,What is Toulmin logic ?,def
1389,What is a Jake brake ?,def
1390,What does it mean `` Rupee Depreciates '' ?,def
1391,What are faults in the earth 's crust ?,def
1392,What does a red flag mean in auto racing ?,def
1393,What are geckos ?,def
1394,What is a virtual IP address ?,def
1395,Define cosmology .,def
1396,What is a firewall ?,def
1397,What is Win Rah ?,def
1398,What is the literal meaning of `` D-DAY '' ?,def
1399,What is object-oriented design ?,def
1400,What do the red-and-white stripes on a barbershop pole stand for ?,def
1401,What is e-commerce ?,def
1402,What is a disaccharide ?,def
1403,What is the C programming language ?,def
1404,What does the term 3 mean to a newspaper editor ?,def
1405,What is software piracy ?,def
1406,What is Zionism ?,def
1407,What does `` Philebus-like '' mean ?,def
1408,What does Venus Retrograde mean ?,def
1409,What 's a short ton ?,def
1410,What is titanium ?,def
1411,What does the name `` Justin '' mean ?,def
1412,What does the Georgetown `` Hoya '' mean ?,def
1413,"What are Cobol , Fortran , and Pascal ?",def
1414,What is Tetrinet ?,def
1415,What is the Lost Colony ?,def
1416,What is an urban legend ?,def
1417,What is the meaning of `` CPR '' ?,def
1418,What are liver enzymes ?,def
1419,What was The Living Room War ?,def
1420,What was the Chivington Massacre ?,def
1421,What is `` Vocal Sampling '' ?,def
1422,What is the chemiosmotic theory ?,def
1423,What is molybdenum ?,def
1424,What is typhoid fever ?,def
