,texts,labels
6550,Under whose leadership did Yugoslavia become a founding member of the Non-Aligned Movement?,ind
6551,Nasser was a leader of what country?,country
6552,What anti-communist archbisoph died in 1960?,ind
6553,Who was the first communist country to open its borders to all foreign visitors?,country
6554,What flag did protesters of Tito often burn?,other
6555,In what city was Tito interred?,city
6556,Tito Square is located in what Slovenian city?,city
6557,Which of Tito's grandchildren is a theatre director?,ind
6558,What did Tito declare himself to be religiously as an adult?,desc
6559,What is the name of the largest town or city renamed in Tito's name?,city
6560,Experts from what country disproved the NSA's report?,country
6561,Tito was awarded the Star of what country?,country
6562,During World War II what resistance movement did he lead?,gr
6563,What position in Yugoslavia's government did Tito hold from 1944-63?,title
6564,What position in the army did he become after office school?,title
6565,Who did the Partisans have conflicts with?,ind
6566,Who was the opponent of the Allies?,ind
6567,From whom did Allied leaders switch their support from to Tito?,ind
6568,Who was Tito considered second to in the Eastern bloc?,ind
6569,With whom did Tito sign an agreement on September 28 1944?,ind
6570,Who was Tito formally an ally of after WWII?,ind
6571,What territory did Yugoslavia leadership want to incorporate?,other
6572,Who used inhumane methods against oponents through the UBDA?,ind
6573,What was Tito's form of communism called?,termeq
6574,With whom did Tito's belief in self-determination cause a rift?,ind
6575,Nehru was a leader of what country?,country
6576,Two government ministers resigned over Tito's visit to what region?,other
6577,Stepinac's death gave new freedom to what branch of the Roman Catholic Church?,gr
6578,How much time did Tito give Dubcek to fly to Prague?,count
6579,"What was referred to as the ""Mass Movement""?",termeq
6580,What did protesters scream during Tito's visit to the United Nations in the late 1970's?,desc
6581,Which of Tito's grandchildren is a cardiologist and writer?,ind
6582,How much English did Tito speak?,count
6583,What type of religious educaton did Tito attend as a child?,other
6584,"Of all of the awards Tito received, how many were from Yugoslavia itself?",count
6585,What competition did he win a silver medal in?,sport
6586,What did Tito use to get the people to unit in a battle against the occupation in 1941?,other
6587,Which group of people wanted to capture Tito personally?,gr
6588,With whom did Tito have an uneasy alliance form the start?,ind
6589,"Who were allowed ""temporary entry"" into Yugoslav territory?",ind
6590,"In the final days of WWII in Yugoslavia, who were responsible for atrocities?",ind
6591,Who Where assembled the provisional government of the Democratic Federal Yugoslavia?,ind
6592,What topic was a sticking point at the Bishops' Conference?,desc
6593,What was the name of those purged in other socialist states in Eastern Europe?,other
6594,Tito succeeded who as the President of Yugoslavia?,ind
6595,Nasser led which country in 1961?,country
6596,Gandhi was a leader of what country?,country
6597,After his return from where did Tito remove many restrictions on churches in Yugoslavia?,other
6598,Pinochet ruled what country?,country
6599,Several public area of Slovenia bear which person's name.,other
6600,There were mass executions of Danube Swabian populations in what city?,city
6601,What was the name of Tito's son born to him and Haas?,ind
6602,"Other than Serbo-Croatian, German, Russian, Czech, Slovenian and English, French and Italian, what language does Tito speak?",lang
6603,What is Podgorica the capital city of?,city
6604,What other Slavic languages did the Cryptologic Spectrum conclude Tito spoke?,lang
6605,Croatian experts disproved the report from which group concerning Tito's ethnic origins?,gr
6606,"""Rudi"", ""Walter"" and ""Tito"" are names that what person assumed?",ind
6607,Which government awards the Legion of Honour and the National Order of Merit?,gr
6608,Tito was awarded the Queen of where?,other
6609,Tito joined which unit in Omsk?,gr
6610,Under whose leadership did the bishops' conference release a letter condemning alleged Partisan war crimes?,ind
6611,The work of the UBDA was due to tension between Yugoslavia and what country?,country
6612,Eisenhower was a president of what country?,country
6613,Ne Win led what country?,country
6614,Whose plan called for Arabs to recognize the state of Israel in exchange for territories Israel gained?,ind
6615,After the constitutional changes made in what year did Tito reduce his role in the day-to-day running of the state.,date
6616,Who made the original print of Los Caprichos?,ind
6617,Under which ruler do historians argue human rights were suppressed in Yugoslavia?,ind
6618,Which group of people occupied Yugoslavia at the end of World War II?,gr
6619,With whom did Tito have a parallel life during his marriage to Haas?,ind
6620,In what city was the official residence for Tito?,city
6621,Whose name was added to the name for every town or city with historical signiciance from the World War II period?,ind
6622,The Cryptologic Spectrum also notes whose impressions of Tito's Russian origins?,ind
6623,Tito's acute accent is present only in what type of dialects?,other
6624,Which government awards the Order of the Bath?,gr
6625,Tito was awarded with the Order of the White Rose of what country?,country
6626,Who executed a massive offensive and succeeded in breaking through German lines?,ind
6627,From what domination did Yugoslavia liberate itself?,other
6628,Tito had cordial relations with the United States and what other Western area?,other
6629,Nixon was a president of what country?,country
6630,What army was unprepared for the invasion of Czechoslovakia?,gr
6631,Security for Tito's visit was unusually high to keep Tito away from what individuals?,other
6632,Tito's cause of death was what?,reason
6633,After whose death did speculation begin concerning whether his successors could continue to hold Yugoslavia together?,ind
6634,"On what day in May does the ""Brotherhood and Unity"" relay race end?",date
6635,At the end of what World War did the Germans occupy Yugoslavia?,event
6636,Tito's marriage to what person was later erased in records?,ind
6637,Film stars including Elizabeth Taylor visited what island residence of Tito?,other
6638,What is the English translation of Galeb?,termeq
6639,Dinic gives several alternate identities of what person?,ind
6640,Which government awards the Order of the Chrysanthemum?,gr
6641,Tito was awarded with the Royal Order of what country?,country
6642,Who were the original settlers of the area that became the Marshall Islands?,ind
6643,What term describes the type of government of the Marshall Islands?,termeq
6644,Which European first saw the Marshall Islands?,ind
6645,Whose ship was named Florida?,ind
6646,What nation had a claim on the Marshall Islands as of 1874?,country
6647,What was the traditional social organization of the Marshall Islanders?,gr
6648,What document granted sovereignty to the Marshall Islands?,cremat
6649,"As of 2013, who was the Marshall Islands Minister of Foreign Affairs?",ind
6650,What is the governing system of the Marshall Islands?,other
6651,What document governs the defense of the Marshall Islands?,cremat
6652,What body did the Marshall Islands join in 2007?,gr
6653,What was the previous name of the United Church of Christ?,gr
6654,What family of languages does Marshallese belong to?,lang
6655,What was Alonso de Salazar's nationality?,country
6656,What nation formed a protectorate over the Marshall Islands?,country
6657,What was the primary nature of Germany's interest in the Marshall Islands?,desc
6658,What was the name of the campaign in which the US occupied the Marshalls?,event
6659,In what month and year did the 44th Pacific Islands Forum summit take place?,date
6660,Who comprises the upper house of the Marshall Islands Parliament?,gr
6661,What nation is responsible for the defense of the Marshall Islands?,country
6662,In what month and year did the Marshall Islands declare the largest shark sanctuary in the world?,date
6663,Who controls Wake Island?,ind
6664,In what month does the Marshall Islands wet season end?,date
6665,Who said that the Marshalls are the most endangered nation in the world?,ind
6666,What is the significance of the Marshall Islands joining the International Labour Organization?,desc
6667,Who is the missile test facility named after?,other
6668,What airfield operates in Kwajalein?,other
6669,What is the main focus of the Marshall Islands' economy?,other
6670,Which Russian was involved in naming the Marshall Islands?,ind
6671,What ships were attacked in 1852?,veh
6672,What nation asserted their rights over the Gilbert and Ellice islands?,country
6673,What nation had control of the Carolines?,country
6674,What was the primary nature of Japan's interest in the Marshall Islands?,desc
6675,What document did Foreign Minister de Brum present at the 44th Pacific Islands Forum summit?,cremat
6676,Who chartered the captured Marshall Islands ship?,ind
6677,What is the Marshall Islands often threatened with?,other
6678,What may see benefits from the Marshalls joining the International Labour Organization?,other
6679,What fraction of the population lives on Majuro or Ebeye?,perc
6680,What does the Marshall Islands receive from the United States?,other
6681,"Aside from UCCCMI, what is the other major religious denomination of the Marshall Islands?",gr
6682,What is the name of the item used as a primitive type of map for navigation by early settlers of the Marshall Islands?,other
6683,What language were Marshall Islanders taught in schools while under Japanese colonial administration?,lang
6684,What is the name of the broader region that the Marshall Islands are a part of?,other
6685,What was the yield of the Castle Bravo bombs in kilotons?,other
6686,What environmental issue did the Majuro Declaration for Climate Leadership address?,desc
6687,"Along with the United Democratic Party, what party currently rules the Marshall Islands?",gr
6688,What does the Marshall Islands government call Wake Island?,other
6689,What will be established in 2023?,other
6690,"Before it shut down, what was the tuna loining plant attempting to produce?",other
6691,For whom are the Marshall Islands named?,ind
6692,From what non-Asian nation do some people living in the Marshall Islands come?,country
6693,Who first settled the Marshall Islands?,ind
6694,What did Alonso de Salazar call the island that he saw?,other
6695,What are two possible modern names for the islands called Los Jardines by Cerón?,other
6696,What official administered Germany's Micronesian possessions?,ind
6697,"Along with Protestants, missionaries from what denomination were allowed to operate in the Marshalls?",gr
6698,Which of the Marshall Islands was destroyed in a United States hydrogen bomb test?,other
6699,What town hosts the largest number of Marshall Islanders outside the Marshall Islands?,city
6700,From when did the Marshallese migrate from the Asian continent?,date
6701,What is the official name of the Marshall Islands?,other
6702,What European nation owned the Marshall Islands in 1874?,country
6703,Of what ancestry are most Marshall Islands citizens?,ind
6704,In what decade did Europeans first visit the Marshall Islands?,date
6705,What was the nationality of the first European to observe the Marshall Islands?,country
6706,"What did Miguel López de Legazpi call the island discovered on January 9, 1530?",other
6707,In what month and year did a European first arrive at the Marshall Islands?,date
6708,Who occupied the Marshall Islands during the First World War?,ind
6709,Of what language group is the Marshallese language?,lang
6710,What navigation aids did the Marshall Islanders use?,other
6711,What name did Cerón give to the island that might have been Ujelang?,other
6712,What did the Spanish call the island that might have been Ailuk?,other
6713,What is the traditional name of the Marshall Islands?,other
6714,After whom are the Marshall Islands named?,ind
6715,What is the government structure of the Marshall Islands?,other
6716,What fraction of Marshall Islands residents are religious?,perc
6717,What is the English translation of the traditional name of the Marshall Islands?,termeq
6718,Out of what city was the Sea Nymph sailing?,city
6719,Assistance from what country is an important part of the Marshall Islands economy?,country
6720,Which of the Marshall Islands did Salazar most likely see?,other
6721,What class was slackta in Poland?,other
6722,"When, during the partitions of Poland, did the szlachta lose legal and social status. ",date
6723,What was the notion for all polish nobles?,desc
6724,What did the poles of the 17th century think the term szlachta came from?,desc
6725,What were some powerful Polish nobles referred too?,ind
6726,What ultimately determined nobility?,other
6727,Have the origins of the szlachta been clear or obscure?,desc
6728,WHat was the name of the distinct element from a nnon-Slavic warrior class?,substance
6729,Around what time were the knights and szlachta very similiar?,date
6730,What contributed to the long standing traditions?,reason
6731,What did some Mozni regard themselves with?,desc
6732,WHo was first invloved in the polonization?,other
6733,Before 1641 the privileged ennoblement was granted by what?,other
6734,Around what time was the total legal number of ennoblement at 800?,date
6735,Who defined the significant legislative changes?,ind
6736,What was a rarest rare to become a noble?,other
6737,Who granted the privilege of Piotrkow?,ind
6738,What was the movement called also known as execution of laws?,gr
6739,The crown tribunal was created when?,date
6740,Historians estimate how much of magnates make up szlachta?,count
6741,Magnates recieved gifts often from who?,ind
6742,How much of the total population was polish common wealth?,count
6743,What class was polands nobility?,other
6744,Children inherited polish nobility from whom?,ind
6745,In theory how were all polish noblemen viewed?,manner
6746,Who could compose the polish landed gentry?,ind
6747,What was the prevalent mentality and ideology called? ,termeq
6748,Under whos' reign did the szlachta gain institutional privileges?,ind
6749,What was one name of a power that the szlachta was dependent on.,gr
6750,What ethnic saying is this traditional from?,desc
6751,What does slahta mean?,def
6752,What does schlachtan mean in german?,def
6753,What is the singular version of magnates?,termeq
6754,What were some impoverished szlachta forced to do?,desc
6755,WHn did the knightly genealogiae associate with heraldic devices?,other
6756,What stemmed the period of division?,desc
6757,What were the nobles named in lithuanian?,ind
6758,What right was reversed by sijm?,other
6759,vytautas created what for compromising professional warriors?,other
6760,who issied the first country wide privilege for the nobility? ,ind
6761,WHat was the privileges of jedlnia based mostly off of?,other
6762,What did the Nieszawa statues clarify?,desc
6763,Privilege of Piotrkow was granted when?,date
6764,"Who granted the act Act of ""Nihil novi nisi commune consensu""?",ind
6765,What stopped after the death of Sigismund II Augustus?,other
6766,Who created the crown tribunal?,ind
6767,What were most szlachtas class?,other
6768,Out of one million szlachtas how many were magnates? ,count
6769,Who ended the sovereignty of szlachta?,ind
6770,IN 1858 who was szlachta out of all the russian nobles?,ind
6771,IN 1791 how much did the szalchta comprimise the total population?,count
6772,Was was unique about the dignities?,desc
6773,Coat of arms would be shared with who else?,ind
6774,What was the minority group in the polish nobility?,gr
6775,WHich two kingdoms shared tentative personal unions?,other
6776,Around what time was the decline of the polish common wealth.,date
6777,What is the polish name for knight?,termeq
6778,What is another name referring polish nobles?,termeq
6779,Who is referred to as nobilitas?,ind
6780,Did the tenants of the wealthier genrty lose their nobility?,other
6781,WHen did they find the polish kingdom?,other
6782,What gave them a sense of solidarity? ,reason
6783,Along with uniting the lekhitic tribes what did poland succeed in?,other
6784,What people did the rycerstwo class represent?,gr
6785,What were the higher nobility named?,ind
6786,What was an example of imposing sanctions on lithuanians?,other
6787,What eventually became a part of the grand duchy of lithuania?,other
6788,What would be given to the enobled one?,other
6789,What type of sources give information regarding total number of enablements?,other
6790,What names did the newly formed noble families take afteR?,ind
6791,What did the 1425 requirement entail? ,def
6792,What was also in exchange during he election of the throne?,other
6793,WHo is the nephew of buda king casimer III the great?,ind
6794,What was simliar to the english magna cartas habeas corpus?,desc
6795,THe nobility was protected from what?,other
6796,Who only voted in the election of 1492?,ind
6797,After 1573 who could become a polish-lithuanian monarch?,ind
6798,Out of one million how many people could be viewed with significant impact politically?,count
6799,UNtil 1918 whos legal status was dependent on the russian empiresovereignty of szlachta?,ind
6800,When and who abolished the serfdom?,date
6801,Polish szlachta usually incorporated who?,ind
6802,How much influence did each szlachcic have over politics?,count
6803,If one is high in dignities they are also high in what other form?,other
6804,Did all hold title of nobility?,ind
6805,how did the polish nobility system compare to other heraldy countries?,manner
6806,German name for knight?,termeq
6807,What is the legal status of nobilitas?,desc
6808,What does szlachta mainly denote?,def
6809,What was one noble thing the poor szlachta did?,desc
6810,WHat caste system does the hindu society have?,other
6811,What were stronghold called?,other
6812,WHen did the Piast dynasty appear?,other
6813,The kunigai were subordinate to who?,ind
6814,What did the russian officials announce as a sanction?,desc
6815,What was common for families of ruthenian and lithuanian?,desc
6816,After 1641 who was given the privilege of ennoblement?,ind
6817,What is an example of noble family name?,ind
6818,WHy did the state affairs partly grow up on?,other
6819,WHat happened to the kings right to raise taxes?,desc
6820,Whos power was curbed?,ind
6821,WHen did Jan Zamoyski. die?,ind
6822,A proper magnates own what?,other
6823,Who could the ex serfs sell their land to?,ind
6824,What did the ruler strive for?,reason
6825,WHo could nullify all the proceedings of a given sejm?,other
6826,Nobles held land form whom?,ind
6827,Did number of cat of arms in the late middle ages fall?,other
6828,What was also pushed for by result of sarmatism?,other
6829,What is one leader from the polish-lithuanian common weaith. ,ind
6830,Where does the word her derive from in german?,other
6831,Who shares the same caste system as Hindu?,ind
6832,What was the governing position limited to?,title
6833,What did ducal law implement for the rycerstwo/nobility?,other
6834,Who forbid the use of the word slekta?,ind
6835,What clan was given the privileged of enoblement?,gr
6836,The selection of nobility oh the polish kingdom was selected my whom?,ind
6837,What dynasty was in reign during the election of 1492?,gr
6838,What were the townsfolk prohibited from doing?,desc
6839,What was contained in the Henrican articles and the Pacta conventa?,other
6840,Who is properly in the major office in the commonwealth?,ind
6841,What was an important power basis for the magnates?,other
6842,How much land was held by the peasants? ,count
6843,In which village does tradition believe Virgil was born?,other
6844,Octavian defeated Antony and Cleopatra at which battle?,event
6845,Who is Aeneas' enemy throughout the Aeneid?,ind
6846,To whom is Aeneas betrothed?,ind
6847,In which of Dante's works was Virgil a guide through Hell and Purgatory?,cremat
6848,In which cities did Virgil attend schools?,city
6849,When where the Eclogues likely published?,date
6850,To whom was Georgics dedicated to?,ind
6851,Which King does Aeneas ally with in Book 8 of the Aeneid?,ind
6852,What was the title of Jean-Baptiste Wicar's artwork inspired by the Aeneid?,cremat
6853,.What was the title of Silius Italicus' epic in which Virgil was referenced in almost every line?,cremat
6854,Literate men acknowledged Virgil as a master poet despite what empire collapsing?,ind
6855,What do the comentaries rely on for some of their information about Virgil?,other
6856,What other career did Virgil consider?,title
6857,What was Virgil's nickname?,ind
6858,What were Octavian' s agent d'affaires called?,ind
6859,Who had Lavinia already been promised to?,ind
6860,In what century did some German-trained classicists in the US suggest modifying the common usage to Vergil?,date
6861,What is Virgil's full name?,ind
6862,What was Aeneas trying to accomplish in the Aeneid?,desc
6863,To whom was Eclogue 4 addressed to?,ind
6864,Which of Homer's works did the first six books of the Aeneid model after?,cremat
6865,Which of Virgil's works was later widely interpreted to have predicted the birth of Jesus Christ?,cremat
6866,Which of Homer's works did the last six books of the Aeneid connect to?,cremat
6867,What is the muse's name?,ind
6868,Which of Virgil's works was the least famous?,cremat
6869,What language was Virgil's work written in?,lang
6870,Who is Jupiter's enemy in the Aeneid?,ind
6871,What language did Gregory of Tours write in?,lang
6872,What problem did Servius have?,desc
6873,What theme did Virgil write about the most often?,desc
6874,Who funded the writing of the Georgics?,ind
6875,What is the name of Homer's most famous epic?,cremat
6876,What kind of poems did Hesiod write?,cremat
6877,What did Anchises say Rome's destiny was?,desc
6878,What was Dante's nationality?,country
6879,What is the Iliad about?,desc
6880,What Country are the Alps located in?,country
6881,What affects the climate in Europe? ,reason
6882,The English word Alps derives from what Latin Word? ,word
6883,What words are likely to have common origins?,word
6884,"The term alp, alm, albe or alpe refers to what in modern languages? ",termeq
6885,What are the crescent shaped geographic feature of central Europe?,other
6886,The highest portion of the Alp's range is divided by what? ,other
6887,What makes the classification of the mountains and subregions difficult?,reason
6888,The highest peak of the Western Alps is where? ,mount
6889,Who began studying the rock formations of the Alps,ind
6890,"What area do peaks in France, Italy, and Switzerland lie in? ",other
6891,"Layers of rock from Europe, Africa and the ocean make up what?",other
6892,"What group defined a list of 82 official Apline summits that reach 4,000m?",gr
6893,Who have been studying the impact of climate change and water use?,ind
6894,What are a classic example of what happens when a temperate area at lower altitude gives way to higher-elevation terrain?,desc
6895,Since when has the severe weather in the Alps been studied? ,date
6896,What gives way to the growth of plant species with secondary metabolites important for medicinal purposes?,other
6897,How long have some species of moths believed to have evolved from the same habitat?,period
6898,What brought the defeat of the Allobrogi?,reason
6899,Who established Christianity in the region?,ind
6900,What became tourist destinations during the 19th century?,other
6901,Percy and Mary Shelley were inspired by what region's scenery?,other
6902,By 1940 who occupied many of the Alpine countries?,ind
6903,Who were trained for the war?,ind
6904,What is the population of the Alpine region?,other
6905,Much of what has not changed since the medieval period?,other
6906,What do people in high villages build their homes according to?,other
6907,The food is passed from the kitchen to where? ,other
6908,What's one of the most popular tourist destinations in the world? ,other
6909,How much area is devoted to roads in the Alpine region?,count
6910,What culture was well established by the 6th Century BC? ,gr
6911,What name has been used as a name for a number of mountainous areas across Europe? ,other
6912,Where do Alb and Albus share their origin from?,other
6913,What refers to a high mountain pasture where cows are taken to be grazed during the summer months?,termeq
6914,Where are the peaks smaller in the range? ,other
6915,Who came up with the general classification?,ind
6916,How tall is the peak at Mont Blanc? ,dist
6917,What mountains are located in Switzerland and France?,mount
6918,"Mont Blanc, the Matterhorn, and peaks in the Pennine Alps cosist of what?",other
6919,Agassiz found that the Unteraar Glacier moved how much per year? ,count
6920,What killed about 2500 people in the 17th century?,other
6921,"From 1876 to 1973, how much did the glaciers that covered the Alps shrink?",count
6922,How much of Europe does the Alps cover?,count
6923,Water is diverted from rivers for what purpose?,reason
6924,Elevations around the world that have a cold climate similar to that of the polar region have been called what?,termeq
6925,What are the ranges of mean precipitation in the Alps?,other
6926,What is the lowest zone of the Alps called?,other
6927,"What will have an effect on snowfall, snowpack, glaciation, and river runoff?",desc
6928,What can be commonly seen drinking from the snow melt?,other
6929,How long ago does the evidence show moths and insects to have been indigenous?,period
6930,The Raetians lived in what region?,other
6931,What did the Frankish expansion and the Bavarian expansion introduce?,other
6932,Where were the Visconti from?,other
6933,Who annexed territory formerly controlled by the Habsburgs and Savoys?,ind
6934,"Who built monasteries in Lucerne, Switzerland and Oberammergau?",ind
6935,What does the finding of charcoal in Dragon's Hole prove?,desc
6936,What was Charles VII chamberlain ordered to do?,desc
6937,What did Adolf Hitler have a lifelong romantic fascination with? ,other
6938,What does the economy consist of on the rim of the mountains?,other
6939,What is the area of the home heated by a stove called? ,other
6940,What is the dominant industry in the Alpine region? ,gr
6941,What languages have terms for high mountains derived from alp? ,lang
6942,Albania was a name for what during Roman Times? ,other
6943,Alb can also mean what? ,def
6944,The highest peak of the Eastern Alps is where?,mount
6945,"When compared to the Western Alps, what area has few high peaked massifs?",other
6946,What are the common characteristics of the Alpine Orogenic Belt?,desc
6947,The top of the Inn Valley consists of what?,other
6948,What does the cracking of the ice create?,other
6949,How much water does the Alps provide to lowland Europe?,count
6950,What have the various models been of?,other
6951,The Helvetii occupied which region?,other
6952,What is one of the strongest traditions in Alpine culture?,other
6953,What is an important farming activity in mountain villages?,other
6954,"Traditionally, what are meals served on? ",food
6955,What can be treacherous even in summer due to steep slopes?,other
6956,Evidence of human habitation in the Alps goes as far back to what era? ,other
6957,Albania was occasionally used as a name for what in the English language? ,termeq
6958,"Switzerland, France, Austria and Italy have the greatest what? ",other
6959,How tall is the peak of Piz Bernina,dist
6960,The Western Alps and the Austroalpine peaks show distinct differences in what?,other
6961,What is an example of the ongoing orogeny?,other
6962,By the 19th century what was common in the Alpine regions?,desc
6963,How much of the glaciation in Austria disappeared?,count
6964,What does The Rhone begin as?,termeq
6965,What is sufficient to divide the weather patterns in Europe into a wet north and dry south?,other
6966,The practice of building ski runs by mechanical means has destroyed what?,other
6967,Which direction do Chalets often face? ,other
6968,What is an integral part of the Alpine economy?,other
6969,Where is the highest point in the alps located? ,mount
6970,"Who was among the first to successfully climb all the major 4,000m peaks?",ind
6971,How much of the glaciation disappeared in Switzerland?,count
6972,Which were the most widespread of the mountain tribes?,gr
6973,What are Chalets built of? ,substance
6974,What can regulatory regions of a gene be far removed from?,other
6975,What do the vast majority of living organisms encode their genes in?,other
6976,What type of organism has relatively gene dense chromosomes?,animal
6977,What are most prokaryotic genes organized into?,other
6978,What is an example of a regulatory region of a gene that does not have to close to the coding sequence?,other
6979,What sort of definition can be used to conveniently encompass the complexity of diverse phenomena?,def
6980,What does transcription produce?,other
6981,In what form do some viruses store their entire genome?,other
6982,"According to Mendelian inheritance, what is part of the cause of variations in an organism's phenotype?",reason
6983,"What does the growth, development, and reproduction of organisms rely on?",other
6984,What is one thing the cell must do once DNA replication is compete?,desc
6985,What is it called when errors occur in DNA replication?,termeq
6986,What is it called when multiple different alleles for a gene are present in a species's population?,termeq
6987,What does comparing the sequence alignment of genes' DNA measure?,other
6988,What is one characteristic that varies widely between organisms?,desc
6989,Since when has the number of base pairs of DNA in the human genome been known?,date
6990,What committee has established gene nomenclature for every known human gene?,gr
6991,What has become a common research tool with model organisms?,other
6992,For what sort of organisms is the embryo normally engineered?,animal
6993,What do alleles do?,desc
6994,What can coding regions be split into?,other
6995,"If a distinct trait in edible pea plants is mathematically described as a 2n combination, what does n represent? ",def
6996,What does DNA consist of?,substance
6997,What base pairs with thymine?,other
6998,What is known as the 3' end?,termeq
6999,What is RNA?,def
7000,Regions of DNA that serve no obvious function are often found in what type of organism?,other
7001,What are multiple protein coding sequences transcribed as?,other
7002,What is the broad operational definition of a gene?,def
7003,What are sets of three nucleotides known as?,termeq
7004,What are examples of a cell's external environment?,other
7005,"In some cases, what are the actual functional products?",product
7006,What sort of characteristics are described by an organism's phenotype?,desc
7007,What is another thing the cell must do once DNA replication is complete?,desc
7008,"If the alleles on the chromatids are the same, what effect arises from genetic recombination? ",desc
7009,What are mutations that do not change the amino acid sequence called?,termeq
7010,What is one reason for homologs to appear?,reason
7011,What creates copy number variation of an existing gene in the genome?,reason
7012,In what type of organism is horizontal gene transfer a common source of new genes?,animal
7013,In which type of organism do the smallest genomes occur?,animal
7014,What does the definition of essential genes assume an absence of?,def
7015,At what relative level are housekeeping genes expressed at?,other
7016,What do scientists explore by adding genes to mice with a certain gene's function disrupted?,other
7017,What do some viruses store their genome in instead of DNA?,other
7018,What is one thing that Gregor Mendel was the first to demonstrate?,desc
7019,What does the term gemmule describe?,def
7020,What base does guanine pair with?,other
7021,What base does RNA have in place of thymine?,other
7022,What do most eukaryotic open reading frames contain?,other
7023,What sort of functions do the products of operon genes typically have?,reason
7024,What does the typical definition of a gene categorize genes by?,def
7025,What does each codon correspond to?,other
7026,What is used as a template to generate a complementary mRNA?,other
7027,What is a ribosome responsible for?,reason
7028,What are examples of a cell's internal environment?,other
7029,What sort of synthesis occurs when the RNA molecules are the actual functional products?,other
7030,"In binary fission, what shape is each genome?",other
7031,In what type of organism will the offspring be a genetic copy or clone of the parent organism?,animal
7032,"If the alleles on the chromatids are different, what effect arises from genetic recombination? ",desc
7033,How do the lengths of orphan genes compare to most eukaryotic genes?,manner
7034,What is one trait that horizontal gene transfer is a common means of spreading?,desc
7035,What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,other
7036,What is one instantly visible genetic trait?,desc
7037,"What does ""having a gene"" or a ""good gene"" typically refer to?",termeq
7038,What is another thing that Gregor Mendel was the first to demonstrate?,desc
7039,What was the word 'gene' used to describe in 1909?,def
7040,What is one exception to the central dogma of molecular biology?,desc
7041,What is the definition of the concept of the gene as a unit of natural selection?,def
7042,What are the four bases used in nucleotide subunits?,other
7043,What type of synthesis occurs in the 5'→3' direction?,other
7044,"What does a ""strong"" promoter sequence do?",desc
7045,What type of network are the products of operon genes typically involved with?,other
7046,What does the broad operational definition of gene categorize genes by?,def
7047,How is the genetic code read?,manner
7048,What sort of function are ribozymes capable of?,reason
7049,What sort of transcription does the genome of HIV require before its proteins can be synthesized?,other
7050,In what type of organism will a specialized form of cell division called meiosis produce cells called gametes?,animal
7051,Under what type of selection are genes constrained so they change more slowly?,other
7052,What type of copy can gene duplication sometimes result in?,other
7053,In what type of organism is horizontal gene transfer rare?,animal
7054,Which organism acts as a single non coding RNA gene?,animal
7055,What fraction of Escherichia coli's essential genes are orthologs?,perc
7056,What is another for which  organisms have been modified for?,reason
7057,What can be changed in an adult organism using gene therapy techniques?,desc
7058,"What is a broad, modern working definition of a gene?",def
7059,"Besides the sugar and the four bases, what else does DNA consist of?",substance
7060,"Due to the cause of the specificity of base pairing, what must be true of the two strands in a double helix?",desc
7061,Long stretches of repetitive sequence that cap the ends of the linear chromosomes are called what?,termeq
7062,What allows genes for antibiotic resistance to be passed between individual cells?,reason
7063,"What does a ""weak"" promoter sequence do?",desc
7064,"In order for a gene to encode multiple proteins, how must its mRNAs be arranged?",manner
7065,What does the broad operational definition of a gene classify as gene-associated regions?,def
7066,What is the RNA molecule produced by the polymerase known as?,termeq
7067,What example of post-translational modification of a protein was first described in 1961?,other
7068,What are the DNA sequences from which ribozymes are transcribed known as?,other
7069,What one word characterizes the process of DNA replication?,word
7070,"In genetic linkage, what sort of point is extremely unlikely to occur?",other
7071,What type of analyses can the sequence differences between genes be used for?,other
7072,What is one example of horizontal gene transfer in eukaryotes?,other
7073,Who controlled the country prior to 1984?,ind
7074,What was reported to be entering the country prior to the election?,other
7075,Guinea-Bissau is larger than what two countries?,country
7076,How much of the population lives below the poverty line?,count
7077,Political instability has resulted in what type of economic activity?,other
7078,What was the population of Guinea-Bissau in 1950?,other
7079,What is the second language for most Portuguese in Guinea-Bissau?,lang
7080,What kills more residents than AIDS?,other
7081,What type of secondary schools does Guinea-Bissau have?,gr
7082,What is the primary instrument of Guinea-Bissau?,instru
7083,What is sometimes used as a generic word for any music of Guinea-Bissau?,word
7084,What grain is a staple for residents near the coast of Guinea-Bissau?,food
7085,Who exported African slaves to the western hemisphere?,ind
7086,"At that time, who ran claiming to be the legitimate president of the country?",ind
7087,Who won a strong majority in the election?,ind
7088,Who staged the coup d'etat?,ind
7089,Is the legislature bicameral or unicameral?,other
7090,What did the government do in 1997 to increase monetary stability?,desc
7091,Where did the drug traffickers come from?,other
7092,What was the population of Guinea-Bissau in 2010?,other
7093,What grain is a staple for residents in the interior of Guinea-Bissau?,food
7094,What event caused the recognition to be universal?,reason
7095,What led to the Guinea-Bissau Civil War?,reason
7096,Who assumed control of the country after the coup d'etat?,ind
7097,"In the 2009 election, who was the candidate of the PAIGC?",ind
7098,"Besides the PAIGC, what is the other major political party?",gr
7099,What type of imbalances have increased as a result of the instability?,other
7100,What years did the civil war take place?,date
7101,What ethnic group has a tiny population in Guinea-Bissau?,gr
7102,What major factor has kept gumbe out of mainstream audiences?,reason
7103,Who encouraged peanut production in Guinea-Bissau?,ind
