,texts,labels
12547,Why were problems created when transferring files between systems?,reason
12548,When was the first typewritter with a shift key created?,date
12549,Why is adding two characters at the ned of a line problemsome? ,reason
12550,How many specific characters are there in the ASCII code?,count
12551,How many positions are in the first two columns?,count
12552,How many of the symbols are the same in the beginning of the ASCII and Unicode?,count
12553,What caused the automatic paper tape reader to start again?,reason
12554,What did Gary Kildall clone to create CP/M?,other
12555,Why was their use limited?,reason
12556,What did Kaypro CP/M computers use?,other
12557,What does EOF stand for?,exp
12558,Why did the committee decide on 7bit instead?,reason
12559,How many code positions were left unassigned for furture standardization?,count
12560,How many are non-printing control characters?,count
12561,When was the introduction of PC DOS?,date
12562,What did many programmers keep their computers on?,other
12563,Why did Telnet define an ASCII as a Network Virtual Terminal?,reason
12564,When was ISO's first acceptance of an international recommendation?,date
12565,Why did they decide against shifting code?,reason
12566,When did work on the ASCII standard begin? ,date
12567,When was the change to ASCII made official?,date
12568,Why did most countries need a adapted version of ASCII?,reason
12569,When was paper tape popular?,date
12570,"Why did Teletype have the code for ""rubout""?",reason
12571,How many characters are printable characters? ,count
12572,What what happening to the words that were sent from programmers?,desc
12573,How many graphic symbols were used before ASCII?,count
12574,Who is the father of ASCII?,ind
12575,How were the connections supported? ,manner
12576,When was the first edition of the standard published?,date
12577,Why did the committee consider a 0 bit code?,reason
12578,Why are the other versions of ASCII not true ASCII?,reason
12579,Why was paper tape better than magnetic tape?,reason
12580,Why were the lowercase letters patterned so that most codes were together?,reason
12581,How many of the symbols are the same in the end of the ASCII and Unicode?,count
12582,What caused the paper tape reader to send a signal warning?,reason
12583,How many codes were required for ASCII?,count
12584,When was ISO's last acceptance at an international recommendation?,date
12585,Why did the committee debate adding a character code function?,reason
12586,When was the first major revision of the code done?,date
12587,Why did the company decide on 9bit instead?,reason
12588,How many code positions were left lowercase for future standardization?,count
12589,Why were problems created when beginning a line?,reason
12590,When was the first typewriter with a 0 key created?,date
12591,When did Apple replace their CR with line feed (LF)?,date
12592,How many positions are are in the first numeric codes?,count
12593,What caused the automatic paper tape reader to output control technique?,reason
12594,What did Gary Klidall clone to create PC DOS?,other
12595,When was ASCII first used by Berner-Ross?,date
12596,When was the change to ASCII rejected?,date
12597,What was the most influential devide that became de facto standard?,other
12598,"Why did teletype have extra spaces for ""rubout""?",reason
12599,Why is adding the Unix-based operating system at the end of a line problemsome?,reason
12600,When was the introduction of IBM?,date
12601,Why did they decide against deleting all the code?,reason
12602,What did seven-bit machines that did not use parity typically set the eight bit to?,other
12603,Why did Brasil need an adapted version of ASCII?,reason
12604,What happened to replacements of control codes?,desc
12605,Why did Telnet define an ASCII as EBCDIC?,reason
12606,When did the publication's choices cause confusion and incompatibility?,date
12607,When did work on the ASCII preliminary Bell code begin?,date
12608,How many bits in one position could be recorded by binary code?,count
12609,Why are the other versions of ASCII charging extra for extensions?,reason
12610,Why was standard code useful for paper tape?,reason
12611,How many definitions are printable characters?,count
12612,Why were numeric codes converted to graphic codes?,reason
12613,What is impending overflow replaced by on some systems?,other
12614,How many graphic symbols were used before encoding systems were invented?,count
12615,How were the Network Virtual Terminals supported?,manner
12616,When was the first edition of the Bell code published?,date
12617,What country had it own version that supported international standards?,country
12618,Why was paper tape better than timesharing systems?,reason
12619,How many codes were required for the X3.2?,count
12620,When was the final revision of the code done?,date
12621,When did Amiga stystems replace their CR with line feed (LF)? ,date
12622,What elements can transfer to plant cells?,substance
12623,Where are teeth found?,other
12624,Where does the digestions of some fats start?,other
12625,What is digestion?,def
12626,What happens in a chennel transupport system? ,desc
12627,Where does digestion begin?,other
12628,What is lactase?,def
12629,Where does protein digestion occur?,other
12630,Why do some animals pass food through their gut twice?,reason
12631,When did external digestion develop?,date
12632,Where do transferred genes enter?,other
12633,Where are fats mainly digested?,other
12634,Where does the cephalic phase occur?,other
12635,What happens with the pinch off part of the outer membrane?,desc
12636,What is the cephalic phase?,def
12637,What happens with these soft feacal pellets?,desc
12638,What happens when there is a presence of fat in the small intestine?,desc
12639,What are the two ways that food is broken down?,techmeth
12640,Where are taste and smell stimuli sent to?,other
12641,Where does food go after the esophagus?,other
12642,Where are glucose and galactose absorbed?,other
12643,Where does hyme go after the duodenum?,other
12644,What is the definition of bolus?,def
12645,What happens to infected plant cells?,desc
12646,What happens to digesta when it moves to the small intestine?,desc
12647,What is mechanical digestion?,def
12648,How long does the gastric phase take?,period
12649,Where is chyme absorbed into?,other
12650,Why is internal digection better than external?,reason
12651,What happens when you bite something you cant chew?,desc
12652,What is chemical digestion?,def
12653,How is the gastric phase stimulated to start?,manner
12654,Where does 95% of absobtion of nutrients occur?,other
12655,Where does absorption occur?,other
12656,What does AGG stand for?,exp
12657,Where was the FIG founded?,other
12658,What year was the Olympic Games apparatus and events standardized?,date
12659,What is gymnastics?,def
12660,When did FIG decide that scores are no longer limited to 10 points?,date
12661,Why is AGG different than Rhythmic Gymnastics? ,reason
12662,What year was FIG founded?,date
12663,How many apparatuses are used?,count
12664,What does the  verb gymnazo mean?,def
12665,Where do most injuries happen?,other
12666,What are these bars made out of?,substance
12667,What is vertical ground reaction force?,def
12668,How do you avoid injuries?,manner
12669,Why are the bars not made of wood anymore?,reason
12670,How many people can be in a routine?,count
12671,When was the first World Gymnaestrada held?,date
12672,Who introduced educative gymnastics in France?,ind
12673,Why helps add an extra bounce to the floor?,reason
12674,Where are offical tumbling competitions allowed?,other
12675,What is a round-off entry vault called?,termeq
12676,When did the word come into use?,date
12677,When does the routine end?,date
12678,What is a successful landing?,def
12679,What year did FIG reconginze Trampoline and Acrobatic Gymnastics?,date
12680,How many possible points are there for rhythmic routines?,count
12681,What year was the Federsation of Aesthetic Group Gymnastics established?,date
12682,When did FIG decide to nullify the use of ropes in competition?,date
12683,Where were the first women's Olympic competitions held?,other
12684,When did Japan hold the first of the Men's Rhythmic Gymnastics World Champtionship?,date
12685,When did gymnasts start competing with clothing?,date
12686,What are two ways that a gymnist dismounts?,techmeth
12687,In high level competitions how many preliminary rountines are there?,count
12688,How do gymnasts normally mount the uneven bars?,manner
12689,How long do the routines last?,period
12690,How many participants are there?,count
12691,How many mens' rhythmic gymnasts were in Japan in 2002?,count
12692,What year was the BIT founded?,date
12693,When did men and women start wearing matching uniforms?,date
12694,Why are uneven bars round?,reason
12695,What happens when gymnasts decrease the time taken to perform the landing?,desc
12696,Who was a Spanish admiral?,ind
12697,Why are the ropes covered in powder?,reason
12698,Where were the first Olympic Games held?,other
12699,How many moves must be shown to the judges?,count
12700,How do gymnasts decrease the time taken to perform the landing?,manner
12701,In what year did gymnastics first include men?,date
12702,How long do gymnasts have to rest between routines?,period
12703,Where is dancing most popular?,other
12704,What is the anti-slip material made from?,substance
12705,When did China first host the Men's Rhythmic Gymnastics World Championship?,date
12706,When do routines begin?,date
12707,What happens if a gymnast falls down?,desc
12708,How long do judges have to submit final scores?,period
12709,Who was the first person to introduce educative gymnastic in Italy?,ind
12710,What happens if a gymnast only used three tumbling lines?,desc
12711,What year did the Trampoline Championships begin?,date
12712,In what year were ropes first used in the Gymnastic World Championships?,date
12713,When did athletes start getting medals?,date
12714,When was the E score first implemented?,date
12715,What word means playing in the gymnasium?,word
12716,Why do gymnasts dismount?,reason
12717,How many preliminary routines are there in novice competitions?,count
12718,When did aerobic gymnastics begin?,date
12719,How many gymnasts are governed by FIG?,count
12720,What sport evolved from polo?,sport
12721,How many tumbling passes are required for level 6?,count
12722,Where did gymnastic begin?,other
12723,How many points do gymnasts need to get to the second round?,count
12724,When did the first South American country compete in the Olympic Games?,date
12725,Who was the first gymnastics judge?,ind
12726,What happens if the athlete does not know the assigned moves?,desc
12727,In what year did gymnastics start having group performances?,date
12728,Why do people in Japan eat a diet high in fiber?,reason
12729,How many UEFA Championship League titles has Barcelona won?,count
12730,How much did Barcelona pay to acquire Johan Cruyff?,money
12731,How long did Ronaldo remain with Barcelona?,period
12732,How many players did Barcelona list on the day their transfer ban ended?,count
12733,What team is dominate in won games in La Liga?,gr
12734,How many UEFA Champions League wins does Barcelona have?,count
12735,How many consecutive La Liga titles did Barcelona win from 1991-94?,count
12736,How many times did Barcelona win the Copa del Rey?,count
12737,When did Tito Vilanova become manager of FC Barcelona?,date
12738,How many registered fan clubs does Barcelona have worldwide?,count
12739,What team is Barcelona's local rival?,gr
12740,When did the Italians bomb Barcelona?,date
12741,How much was the signing payment for Diego Maradona?,money
12742,When was Barcelona founded?,date
12743,In what year did Barcelona win its first trophy? ,date
12744,What team won the first match in the 1943 Copa del Generalissimo?,gr
12745,What team was dominate in the 1960s in La Liga?,gr
12746,What political group wanted Nunez to resign the presidency?,gr
12747,Where did Barcelona defeat Real Madrid for a trophy win in 2005-06?,other
12748,What caused the suppression of regional cultures?,reason
12749,When did Espanyol  offer a counter-petition against autonomy?,date
12750,Why did the stadium need to be redesigned in 1980?,reason
12751,How was Espanyol viewed as being toward Spanish authority by the people of Barcelona?,manner
12752,How many goals did Laszlo Kubala score in 256 matches?,count
12753,How many times did Barcelona win the Pyrenees Cup?,count
12754,Who was the first elected president of the Barcelona club?,ind
12755,Who returned to Barcelona as head coach?,ind
12756,When did Barcelona become the first Spanish team to win the treble competitions?,date
12757,How many UEFA  Cup Winners' Cup wins does Barcelona have?,count
12758,When did Barcelona win a Copa del Rey and La Liga double?,date
12759,What team has beaten Barcelona three times in 80 seasons?,gr
12760,What team did Barcelona beat to win La Liga for the 2008-09 season?,gr
12761,During what year was Barcelona not allowed to use  their transfer windows?,date
12762,What club was granted royal patronage?,gr
12763,Why was club Barcelona placed under restrictions during the occupation?,reason
12764,When was Diego Maradona signed by Barcelona?,date
12765,Who led the founders of the Barcelona football club?,ind
12766, To what did Boixos Nois idetify themselves as belonging?,other
12767,Which team did Barcelona beat to win the UEFA Super Cup?,gr
12768,What team did Barcelona defeat to win the 2015 FIFA World Cup Final?,gr
12769,What percentage of the votes for president did Rosell get?,perc
12770,Which civil war group did some Espanyol supporters join?,gr
12771,How many players on the Barelona team have scored over 100 goals?,count
12772,What basic difference is there between the teams of Barcelona and Real Madrid?,desc
12773,From what area were the participants of the Pyrenees Cup competition?,other
12774,When was Nunez elected as president of FC Barcelona?,date
12775,When did Barcelona meet Real Madrid twice in Europe?,date
12776,How many UEFA Super Cup wins does the Barcelona team have?,count
12777,What year did Barcelona claim to be a professional football club?,date
12778,When was the centenari of Barcelona celebrated?,date
12779,How many consecutive wins did Barcelona have in 2010-11?,count
12780,How many competition wins did Barcelona have in 2011?,count
12781,How many UEFA Super Cup awards does Barcelona have?,count
12782,What team did Barcelona beat to win 2008-09 Champions League title?,gr
12783,How many total points did Barcelona collect during the 20012 season?,count
12784,When was Zubizareta fired by the board?,date
12785,How many Facebook followers does team Barcelona have?,count
12786,What type of group founded Espanyol?,gr
12787,How many people could Camp de Les Corts hold?,count
12788,When did Joan Gamper become the president of the Barcelona club?,date
12789,What team beat Barcelona in La Liga in the 2006-07 season?,gr
12790, How many total trophies did  Barcelona's Super Cup win produce?,count
12791,How many wins did Frank Rijkaard have at Bernabeu Stadium?,count
12792,How did the Catalans show their identity during the dictatorships?,manner
12793,What team did Barcelona defeat to win their 23rd La Liga title?,gr
12794,How did supporters of the team view the inscriptions on bricks idea?,manner
12795,When did Barcelona sign Kubala?,date
12796,When was the Pyrenees Cup play begun?,date
12797,What group elects the club president?,gr
12798,How much did Barcelona pay for Luis Saurez?,money
12799,How many FIFA Club World Cup trophies does football club Barcelona have?,count
12800,When did Barcelona win the Spanish League?,date
12801,When was Barcelona able to win the continental treble for the second time?,date
12802,Which Spanish team did Barcelona defeat to win the Supercopa de Espana?,gr
12803,What famous cleric was a supporter of Barcelona?,ind
12804,After several expansions how many people could the stadium hold?,count
12805,Who was hired as manager in 1984?,ind
12806,How much is club Barcelona worth?,money
12807,How many times between 1908 and 1925 was Gamper president?,count
12808,Who was present when Barcelona beat Real Madrid in 1968?,ind
12809,What team did Barcelona's total competition wins pass?,gr
12810,When did FIFA reject an appeal of the rules violation ruling?,date
12811,How many goals did Barcelona score to break the record for most goals in a year?,count
12812,How much did Barcelona pay to sign  David Villa?,money
12813,How many goals has Messi scored in La Liga competitions?,count
12814,Who recommended setting up the FC Barcelona Foundation?,ind
12815,From where did Espanyol draw their supporters?,other
12816,In what year did Barcelona begin the construction of a new stadium?,date
12817,Who was Barcelona's first full time coach?,ind
12818,How long was Nunez president of Barcelona?,period
12819,Why was Saurez not playing for four months?,reason
12820,How many people watched the Match of the Century?,count
12821,What club is Barcelona's long time rival?,gr
12822,What past president of the Barcelona club committed suicide in 1930?,ind
12823,When did Cruyff win his third Ballon d'Or?,date
12824,Which Barcelona player was the fourth to win European Footballer of the Year?,ind
12825,Where did half of the Barcelona team seek asylum in 1937?,other
12826,When was the Barcelona team become Spanish football champions for the 22nd time?,date
12827,When was the last expansion of Les Corts?,date
12828,What caused the loss to Steaua Bucuresti in Seville?,reason
12829,Why did Gamper want Barcelona to acquire a stadium of its own?,reason
12830,What was proven about the alleged threats to Barcelona before the game?,desc
12831,What team pushed Barcelona out of the Champions League play?,gr
12832,What team did Barcelona defeat to win the Champions League trophy?,gr
12833,What team did Barcelona beat in El Clasico in 2010?,gr
12834,How has the rivalry between Espanyol and Barcelona  changed?,manner
12835,How many total goals have the trio MSN  scored in the 2014-15 season?,count
12836,When did Barcelona act as a draw to new arrivals from Catalan?,date
12837,Who blessed the first stone of the new stadium?,ind
12838,"Where did Messi, Iniesta and Xavi learn their football in Barcelona?",other
12839,When was the last Pyrenees Cup played?,date
12840,Which team won the 2002 match between Real Madrid and Barcelona?,gr
12841,What team has played continental football every season since 1955?,gr
12842,What agencies were to blame for 9/11?,gr
12843,Where is the CJIS located?,other
12844,What percentage of COINTELPRO resources were targeted at FBI labeled subversive groups?,perc
12845,When did the FBI become concerned about Civil Rights?,date
12846,When did the FBI begin investigating espionage?,date
12847,When did a committee oppose the FBI's organized crime informant program?,date
12848,When did the FBI increase it's counter-terrorism role?,date
12849,What FBI agent was killed during attacks on the World Trade Center?,ind
12850,When did the Washington Post publish excerpts from the book Spying Blind?,date
12851,When did the FBI lab first appear?,date
12852,When did the FBI begin the Trilogy project?,date
12853,When did the FBI announce Robert Hanssen's arrest?,date
12854,What agency is the domestic intelligence and security service for the US?,gr
12855,Who was Director from 1924 to 1972?,ind
12856,When did the Bureau begin compiling a custodial detention list?,date
12857,When does the FBI work with the US Coast Guard and US Customs and Board Protection?,date
12858,Where are agents sent to become FBI Special Agents?,other
12859,What Puerto Rican leader did the FBI spy on?,ind
12860,Where is the FBI located?,other
12861,When did the FBI first appear in popular media?,date
12862,How many times did FBI agents first their weapons from 1993 to 2011?,count
12863,When did Puerto Rican Nationalist Filiberto Ojeda Ríos die?,date
12864,When was the CJIS created?,date
12865,Who assists the FBI director?,ind
12866,What kind of agency is the FBI?,gr
12867,How many Nazis were arrested?,count
12868,How many innocent men did the FBI allow to be convicted?,count
12869,Where was the FBI lab?,other
12870,What organization is the FBI a subset of?,gr
12871,How many years was Hoover the FBI director?,count
12872,How many LEGAT offices does the FBI operate?,count
12873,When would the people on the custodial detention list be arrested?,date
12874,What team underwent a technological upgrade in 1991?,gr
12875,When does the FBI work with the National Transportation Safety Board?,date
12876,Where is the FBI Academy?,other
12877,Where are specialized FBI functions located?,other
12878,What did Carnivore monitor?,other
12879,What notable TV show was concerned with FBI investigations of the paranormal?,cremat
12880,How many times were FBI shots not justified?,count
12881,Who killed Filiberto Ojeda Ríos?,ind
12882,Where was the UCR created?,other
12883,How many field offices does the FBI have in major cities?,count
12884,Who did Hoover send an open letter denouncing?,ind
12885,Where was the World Trade Center?,other
12886,What two agencies had a lack of co-operation?,gr
12887,How long did Bulger remain at large?,period
12888,When was Hanssen a spy for Russia/the SU?,date
12889,Why does the FBI operate LEGAT offices?,reason
12890,What organization does the FBI prosecute violations of the United States Civil Rights Act with?,gr
12891,What organization in the US government investigates the largest array of crimes?,gr
12892,What group did MLK believe needed more attention from the FBI?,gr
12893,How many times was Pedro Albizu Campos convicted of attacks on US officials?,count
12894,Where is the FBI's data campus?,other
12895,How many people were wounded in the cases where FBI shooting was not justified?,count
12896,Where is the data for the NCIC located?,other
12897,Who used to brief the President?,ind
12898,What agency compiles data from law enforcement agencies outside of the country?,gr
12899,Around how many offices does the FBI have in minor cities?,count
12900,When was the Mann Act passed?,date
12901,What agency had Dr. T.R.M. Howard criticized?,gr
12902,What agency did Hoover not tell about the code break and the discoveries gained from it?,gr
12903,How many of the men died in prison?,count
12904,When was Oklahoma city bombed?,date
12905,When did the FBI abandon the VCF project?,date
12906,How many life time sentences is Hanssen serving?,count
12907,How many categories of federal crimes does the FBI have jurisdiction over?,count
12908,When was Pearl Harbor bombed?,date
12909,What groups did Hoover deny the existence of?,gr
12910,Why did the FBI stop doing bullet lead analysis?,reason
12911,What organization does the FBI share jurisdiction with?,gr
12912,What organization did General Ashcroft assign to lead organization in terrorism investigations?,gr
12913,What other groups does the FBI Academy train?,gr
12914,When did the FBI abandon Carnivore?,date
12915,What made Hoover stop serving as the FBI Director?,reason
12916,How did Samuel Walker describe the number of unjustified shots fired?,manner
12917,How did the FBI respond to requests to release information beyond the initial press release?,manner
12918,What agency pioneered DNA testing?,gr
12919,When was the 9/11 Commission's first report?,date
12920,Who serves as the representative of the Director of National Intelligence?,ind
12921,When was the bureau renamed?,date
12922,Where is the second FBI lab?,other
12923,When did the FBI laboratory open?,date
12924,What group did the FBI continue surveillance on?,gr
12925,Where is the CIA academy located?,other
12926,When was the Abizu Campos operation made public?,date
12927,Who leaders the sub-divisions of offices or divisions?,ind
12928,How many sets of fingerprints does the FBI have?,count
12929,Who is the current FBI director?,ind
12930,Which president was the first to use wiretaps to find bootleggers?,ind
12931,When was the Citizens' Commission to Investigate the FBI burglarized?,date
12932,How many agents did the FBI reassign before the 1980s?,count
12933,What agencies did the 9/11 Commission say were not to blame?,gr
12934,When was the UCR disbanded?,date
12935,What intelligence agency is comparable to the CIA?,gr
12936,When did FBI officials become less concerned about Civil Rights?,date
12937,How many Italian agents were arrested?,count
12938,What CIA agent was killed during the attacks on the World Trade Center?,ind
12939,What book did the New York Times publish excerpts from?,cremat
12940,When did the FBI Laboratory close?,date
12941,What organization is considered easy to infiltrate?,gr
12942,Who fled from Chicago?,ind
12943,What organization viewed WikiScanner negatively?,gr
12944,Who served as FBI director before 1924?,ind
12945,How many LEGAT offices does the CIA operate?,count
12946,When did the Bureau stop compiling a custodial detention list?,date
12947,How did the FBI respond to organized crime before 1953?,manner
12948,When did the FBI undergo a technological downgrade?,date
12949,"What agency usually works alone, without the help of other agencies?",gr
12950,When did King publicly praise the FBI?,date
12951,What independence leader did the CIA spy on?,ind
12952,Where is the CIA headquarters located?,other
12953,What Cuban nationalist leader died in a gun battle with FBI agents?,ind
12954,Where was the residential office of a CIA agent burglarized? ,other
12955,When did the CJIS division close?,date
12956,Who is a Civil Rights leader that the CIA targeted?,ind
12957,When did the FBI stop four innocent men from being convicted?,date
12958,When did the second World Trade Center bombing occur?,date
12959,How many times did the CIA and FBI disrupt the terrorist attacks of September 11th?,count
12960,Where was the CIA lab located?,other
12961,Who was investigated for pro war activity?,ind
12962,When was Bulger tipped off by his CIA handler?,date
12963,What year did Robert Hanssen die?,date
12964,What year did the FBI laboratory officially close?,date
12965,How many sub-offices in U.S. embassies does the CIA have?,count
12966,When did Hoover stop Robert Shivers from detaining those on the list?,date
12967,What team underwent a technological downgrade in 1991?,gr
12968,What is an agency the CIA works in conjunction with?,gr
12969,When did the FBI Academy close? ,date
12970,What group did the FBI believe needed more attention?,gr
12971,How many field offices in major cities does the CIA have?,count
12972,What Puerto Rican governor praised the FBI assault?,ind
12973,Who privately criticized the FBI in October 2005?,ind
12974,How many field offices does the CIA have in major cities in the United States?,count
12975,When was the Mann Act rejected by congress?,date
12976,When did Dr. T.R.M. Howard send an open letter denouncing Hoover?,date
12977,What agency did Hoover inform about the code break right away?,gr
12978,What was the name of the CIA's informant?,ind
12979,Who was sworn in as FBI Director a week after the attacks?,ind
12980,What two agencies cooperated well together?,gr
12981,Where do public tours of FBI headquarters run through after the move to the J. Edgar Hoover Building?,other
12982,Who is a celebrity that did not have threats against them?,ind
12983,"When did New England media cover up criminal actions by federal, state, and local law enforcement officials tied to Bulger?",date
12984,Where did Hanssen escape custody?,other
12985,Why does the CIA operate LEGAT offices?,reason
12986,How many Issei men were released from FBI custody?,count
12987,When did the National Research Council confirm that the FBI's bullet analysis was correct?,date
12988,What agency is responsible for investigating automobile crashes?,gr
12989,What are Group C offenses?,def
12990,What U.S. congressman covered up the FBI operation?,ind
12991,How many legal attaches does the CIA employ?,count
12992,What has the FBI never done with popular media?,desc
12993,How many people did the FBI wound before 1993?,count
12994,Which congressman had his son investigated by the FBI?,ind
12995,When did former members of the 9/11 commission publicly praise the FBI?,date
12996,What group did the FBI not target?,gr
12997,How many field offices does the FBI have outside of the United States?,count
12998,What year was the Division of Investigation renamed the United States Bureau of Investigation?,date
12999,Who is a celebrity that the CIA has a file on?,ind
13000,When was John J Connolly cleared of federal racketeering charges?,date
13001,How much did the FBI pay Hanssen to spy on Russia?,money
13002,How many categories of federal crimes does the U.S. Intelligence Community have jurisdiction over?,count
13003,What intelligence agency conducts unilateral operations in host countries?,gr
13004,Who was the head of a crime family the CIA targeted?,ind
13005,When did Congress get rid of HIPAA?,date
13006,What did the CIA stop using bullet lead analysis?,other
13007,What agency investigates the smallest range of crimes?,gr
13008,What contains only a few FBI administrative offices?,other
13009,How many sets of fingerprints from outside the United States does the FBI store?,count
13010,Who was the shortest serving FBI director?,ind
13011,Why did the FBI agree to release information?,reason
13012,When did the FBI's pioneering role in identification end?,date
13013,When was the FBI separated from the Department of Justice?,date
13014,What did Mueller not try to protect?,other
13015,How do CIA personnel receive a security clearance? ,manner
13016,How did the FBI view WikiScanner?,manner
13017,Who sold Russian secrets to the FBI?,ind
13018,Which FBI director supported Executive Order 9066?,ind
13019,When did the CIA receive a technological upgrade?,date
13020,Where does the FBI not investigate violations of the Civil Rights Act?,other
13021,What year did King send a package to the FBI?,date
13022,How many law enforcement agencies submit UCR data?,count
13023,When did Luis Gutierrez cover up the Abizu Campos operation?,date
13024,Where is the CIA moving its Records Management Division to?,other
13025,When did FBI Director Comey resign?,date
13026,What 1991 movie is not based on a true story?,cremat
13027,How much did the CIA pay out to an innocent man that was shot?,money
13028,When did Hoover stop using wiretapping?,date
13029,In what year did the Supreme Court rule that evidence obtained by phone tapping was admissible in court?,date
13030,What was Zechariah's occupation?,title
13031,In which year was the Second Council of Nicea?,date
13032,Where is the site of the first Church dedicated to Mary?,other
13033,Who wrote polemics regarding Roman Catholic beliefs about Mary?,ind
13034,Who suggested that Jesus was the son of a Roman soldier?,ind
13035,What are Akathists?,def
13036,What is the term used for veneration of Mary in Roman Catholic theology?,termeq
13037,In what year did the Third Ecumenical Council occur in Ephesus?,date
13038,What book is considered to be the source of many Orthodox beliefs regarding Mary?,cremat
13039,Where in Jewish literature is the story about Panthera found?,other
13040,How old was Mary when she met Joseph?,period
13041,Who did Jesus paint icons and carve statues of?,ind
13042,How old was Mary when she was consecrated as a virgin?,period
13043,What happened to Mary's body at death?,desc
13044,Where did Mary bring a burnt offering and sin offering?,other
13045,Whose visions led to the identification of the House of the Virgin Mary?,ind
13046,In which year was the Immaculate Conception dogmatized?,date
13047,Who was the founder of the Methodist movement?,ind
13048,How many of the Orthodox Great Feasts dedicated to Mary?,count
13049,"In what year was the hierarchy of latria, hyperdulia and dulia established?",date
13050,Where did Mary first meet Joseph?,other
13051,Where did Mary first meet the angel Gabriel?,other
13052,Who wrote poems and songs for Mary?,ind
13053,What did Gabriel announce to Mary at the Annunciation?,desc
13054,Which pope authored Munifentissimus Deus?,ind
13055,Who was presented at the Temple in Jerusalem?,ind
13056,Who was Aaron's wife?,ind
13057,"Who was the author of the book, ""Survivals of Roman Religion?""",ind
13058,In how many places does the Qur'an give detailed accounts of Mary?,count
13059,How many Catholic dogmas are there regarding Mary?,count
13060,"What does the phrase ""Mater Dei"" mean?",def
13061,In what year did Pope Pius IX make his Ex Cathedra proclamation of the Immaculate Conception of Mary?,date
13062,"What is the meaning of the term ""parthenos?""",def
13063,How old was Mary when she conceived?,period
13064,Where did Elizabeth first meet Zechariah?,other
13065,How was Mary related to Jesus?,manner
13066,What does pieta mean?,def
13067,Which New Testament book provides a basis for the term Queen when referring to Mary?,cremat
13068,How many Great Feasts does the Eastern Orthodox Church celebrate?,count
13069,Where did Mary reside in her chilhood?,other
13070,Where did Mary live when she was visited by the angel Gabriel?,other
13071,Who had a conflict with Jesus and his family?,ind
13072,"According to the doctrine of Immaculate Conception, where was Mary when she first become filled with grace?",other
13073,What term is used to refer to Christains by author Shabbir Akhtar?,termeq
13074,Where was Mary born?,other
13075,Where was Mary consecrated as a virgin?,other
13076,Who was the third son of David and Bathsheba?,ind
13077,Where was Mary rumored to have died?,other
13078,Where did Martin Luther preach a sermon on Marian devotion a month before his death?,other
13079,Who wrote the Akathist Hymn?,ind
13080,How many pieces of Marian music did theologian Karl Barth write?,count
13081,What is the Roman Catholic term used to denote the worship of God?,termeq
13082,"What is the Greek term that means the same thing as ""original sin?""",termeq
13083,Who blessed The High Priest Zachariah?,ind
13084,What event does Raymond E. Brown believe the Toledot Yeshu describes?,event
13085,How old was Anne when she gave birth to Mary?,period
13086,Where did Mary meet Gabriel?,other
13087,What year did Pope Pius XII join The Roman Catholic Church?,date
13088,How many days did Mary bring her burnt offering and sin offering to the Temple in Jerusalem?,count
13089,What is the relationship between Jesus and the Egyptian goddess Isis?,desc
13090,Where did Anne Catherine Emmerich live?,other
13091,Where was the place of Artemis' death?,other
13092,What color does Mary like to paint with?,color
13093,Who wrote the detailed narrative accounts of Maryam?,ind
13094,What group founded the doctrine of the Immaculate Conception?,gr
13095,Who suggested that Panthera was the illegitimate son Jesus?,ind
13096,How many of the of the twelve Great Feasts in Orthodoxy did Mary attend?,count
13097,"When did Mary attain the special position within God's purpose of salvation as ""God-bearer""?",date
13098,How many of the Saints reject the Protestants?,count
13099,Who embraced his family according to the New Testament?,ind
13100,When did the the Second Council of Nicaea begin?,date
13101,In what year did Mary attend the Third Ecumenical Council?,date
13102,When did God remove the veil imposed between them (Mary and Jesus) and Satan?,date
13103,Who wrote the medieval document the Toledot Yeshu?,ind
13104,How old was Hannah when Samuel took her to the Tabernacle?,period
13105,Where did Gabriel first meet Jesus?,other
13106,Where did Simeon and the prophetess Anna travel to?,other
13107,"Who is ""the disciple whom Jesus loved""?",ind
13108,Where did Irenaeus and Eusebius of Caesarea live?,other
13109,In what year was the first image of the Madonna and Child found?,date
13110,What year did Martin Luther preach at Wittenberg?,date
13111,When did Mary attend the Feast of Assumption?,date
13112,What year did Mary visit the Byzantine Empire?,date
13113,Who wrote the account given in Sura 19?,ind
13114,How many churches formed the Marian doctrines?,count
13115,What country was the church in that John Wesley departed from?,country
13116,Where does Mary send prayers to?,other
13117,When was Jesus born of the Virgin Mary?,date
13118,Where did Philip first meet Joseph?,other
13119,When did the the Second Council of Nicaea end?,date
13120,When did Pope Pius IX become a Roman Catholic?,date
13121,Who wrote that Allah is not above having a son?,ind
13122,Who wrote the story of Panthera?,ind
13123,Where is the location of the temple where Mary heard Simeon prophecy?,other
13124,In what year was the first image of the Virgin Theotokos with Christ found?,date
13125,In what year did Martin Luther stop celebrating Marian feasts?,date
13126,When did Mary attend the Dormition of the Theotokos?,date
13127,How many accounts in the are written in the Qur'an about Mary? ,count
13128,What is the term used for Mary before giving birth to Jesus?,termeq
13129,Who wrote the the doctrine of the Assumption of Mary?,ind
13130,Where was Joseph born?,other
13131,How many Latin dogmas are there regarding Mary?,count
13132,How many Orthodox feasts are connected with the miraculous icons of the Theotokos?,count
