,texts,labels
4659,"What year did the Everton Football Club ""go blue""?",date
4660,"Where did ""Johnny Todd""--the theme song for Everton matchdays--originate?",other
4661,How many other teams have played all 22 seasons in the Premier League since its inception?,count
4662,In what year did Everton win their second FA Cup?,date
4663,Who replaced Smith as manager of the Everton FC in 2002?,ind
4664,What company did critics suggest pressured Everton FC to change their crest?,gr
4665,Where was the new Liverpool FC stadium located in 1879?,other
4666,How many caretaker managers have their been in the Everton FC's history?,count
4667,Who replaced Howard Kendall as Everton's manager?,ind
4668,When was the Premier League established?,date
4669,How many league championships did Everton win in the 1960s?,count
4670,Who was the Everton FC team's longest serving manager?,ind
4671,In what year did Everton win the FA cup in a 3-2 win over Sheffield?,date
4672,When was the Everton Tigers team launched?,date
4673,Who took over for Howard Kendall after his third attempt at managing the Everton FC was unsuccessful?,ind
4674,Where did Everton FC place in the 2009 FA Cup Final?,other
4675,Who was the chairman of the Everton FC in 1892?,ind
4676,Where can you find fanzines sold on Everton match days?,other
4677,In what year did Everton lose the FA cup final to West Bromwich Albion?,date
4678,Where did Everton FC move to that began their rivalry with Liverpool?,other
4679,How many people does Goodison Park stadium hold?,count
4680,Where do the Everton Tigers play their home games?,other
4681,How many games has Everton played against Aston Villa?,count
4682,How many people signed a petition in protest of Everton FC's crest redesign in 2013?,count
4683,Where did Everton FC relocate their games to in 1892?,other
4684,Where is Liverpool F.C.'s support heartland?,other
4685,How many supporters voted on the ballot?,count
4686,How many of Everton's travelling fans attended the 1985 European  Cup Winner's Cup Final?,count
4687,How many times has the Everton FC entered the UK pop charts?,count
4688,Who was Everton's first manager after founding the Premier League?,ind
4689,How many seasons of football has Chelsea played?,count
4690,How many people could Everton's stadium seat in 1996?,count
4691,How many season ticket holders does Everton have?,count
4692,How many games has Arsenal played against Everton?,count
4693,In what year did Manchester City win its first league title?,date
4694,How many people were in the group of fans that wanted Everton to stay inside the Liverpool city boundaries?,count
4695,How many travelling fans usually attend Benfica's games?,count
4696,"In what year did Cork, Ireland's Everton team first play?",date
4697,"What percentage of people had a positive response to the new crest, as opposed to those who were negative or indifferent?",perc
4698,In what year did Everton play its first game against Aston Villa?,date
4699,In what year did Everton win its first FA cup?,date
4700,In what year did Manchester City first compete?,date
4701,How many appearances did the American goalkeeper Tim Howard have?,count
4702,Where does Everton play its football games?,other
4703,How many seasons has Liverpool played?,count
4704,How many Anglo-Saxon vowels were there?,count
4705,When did Alfred the Great's reign begin?,date
4706,Where did Cædmon live?,other
4707,Where was Hrothgar found as a baby?,other
4708,Where did Anglo-Saxons settle in the 500's?,other
4709,Why did the Vikings stop using complicated word-endings?,reason
4710,When did Russia's United Shipbuilding Corporation expect to begin design work for a new carrier?,date
4711,Where are ski-jump ramps located on aircraft carriers?,other
4712,Why do the constraints of constructing a flight deck affect the role of a carrier?,reason
4713,Why do almost all carriers using conventional aircraft have arrested-recovery systems?,reason
4714,What does EMALS stand for?,exp
4715,How many supercarriers did the U.S. fleet have following the deactivation of the USS Enterprise?,count
4716,Why have aircraft carriers increased in size since World War II?,reason
4717,What does LSO stand for?,exp
4718,How many helicopters can simultaneously land on Japan's largest military ship?,count
4719,"How many ""waist"" catapults can be installed with an angled deck?",count
4720,In what year were the first experimental landings of an airplane?,date
4721,Why were carrier-launched aircraft more effective than naval guns?,reason
4722,When is the USS Enterprise scheduled to be decommissioned?,date
4723,Why do nations risk significant political impacts if a carrier is lost or even used in conflict?,reason
4724,How many troops can be maintained on a Canbera-class LHD?,count
4725,Why is STOVL used by other navies?,reason
4726,Where does the captain of the ship spend most of his time?,other
4727,Why is a ski-jump not included on mixed flight deck operations where helicopters are present?,reason
4728,How many aircraft can supercarriers carry?,count
4729,How many troops can Japan's largest military ship carry?,count
4730,How many helicopters is the LHD capable of launching?,count
4731,Why do the constraints of deconstructing a flight deck affect the role of a carrier?,reason
4732,Why did the Chinese PLA Navy need 4-5 years for Liaoning to reach full capacity?,reason
4733,How many in-service aircraft carriers are aimed for with EMALS?,count
4734,Why have aircraft carriers increased in size since World War I?,reason
4735,Where are snowboard-jump ramps located on aircraft carriers?,other
4736,Why do almost all carriers using nonconventional aircraft have arrested-recovery systems?,reason
4737,What does MEALS stand for?,exp
4738,How many supercarriers did the U.N. fleet have following the deactivation of the USS Enterprise?,count
4739,What does OSL stand for?,exp
4740,How many helicopters can simultaneously land on China's largest military ship?,count
4741,Why do nations risk minimal political impacts if a carrier is lost or even used in conflict?,reason
4742,"How many ""waste"" catapults can be installed with an angled deck?",count
4743,Why were carrier-launched aircraft less effective than naval guns?,reason
4744,How many civilians can be maintained on a Canbera-class LHD?,count
4745,Why is a ski-jump included on mixed flight deck operations where helicopters are present?,reason
4746,How many warcraft can supercarriers carry?,count
4747,How many troops can Japan's smallest military ship carry?,count
4748,How many tanks is the LHD capable of launching?,count
4749,Why did the Chinese PLA Navy need 14-15 years for Liaoning to reach full capacity?,reason
4750,How many out of service aircraft carriers are aimed for with EMALS?,count
4751,When did the Grand-Canyon mid-air collision happen?,date
4752,How many planes did the FAA managers allow to fly in 2006 and 2007 that were overdue for safety inspections?,count
4753,When was the Airline Deregulation act?,date
4754,How much do penalties against airlines cost per violation?,money
4755,Where must devices be put during actual takeoff and landing?,other
4756,How many planes were allowed to be operated commercially although not in compliance with FAA safety regulations?,count
4757,When did the Senate approve a bill to tighten regulations concerning airplane maintenance procedures?,date
4758,Why did Boutris say Peters attempted to ground Southwest?,reason
4759,When did the FAA start to regulate low altitude kite and balloon flying?,date
4760,When did the agency achieve fully automated air traffic control systems?,date
4761,When did the FAA begin to allow mobile phone calls during flights?,date
4762,When did the bureau create the first air traffic control centers?,date
4763,How many aircrafts were operated commercially that were in compliance with FAA safety rules?,count
4764,How did applicants find the biological questionnaire?,manner
4765,How many other airlines were audited?,count
4766,When did the Faa receive the power to set watercraft noise standards?,date
4767,Who was the former general to President Eisenhower?,ind
4768,How many state grammar schools are in Lancashire?,count
4769,Where was the first open competition for brass bands held?,other
4770,When was Liverpool and Manchester removed from Lancashire boundaries?,date
4771,Where was pop star Frankie Vaughan from?,other
4772,How many people lived in Lancashire in 1971?,count
4773,Who was a local pioneer of folk song collection?,ind
4774,How many state schools are in Lancashire?,count
4775,How many miles of land did Lancashire lose to other countries?,count
4776,Where is the Fylde coast?,other
4777,How many bands were active in the Liverpool area in the 1960s?,count
4778,Where can the red rose of lancaster be found?,other
4779,Where was Sir Peter Maxwell Davies born?,other
4780,How many independant schools are in Lancashire?,count
4781,Where was David Atherton born?,other
4782,Where was a center for tourist for the people of Lancashire's mill towns?,other
4783,When did the title of Duke of Lancaster merge into the Crown?,date
4784,When was the Royal Manchester College of Music founded?,date
4785,Why is Lancashire smaller than its historical extent?,reason
4786,Where is the Lancashire Coalfield located?,other
4787,How many people live in Lancaster and Morecambe?,count
4788,Where were Freddie and the Dreamers based?,other
4789,What did the county share with it's national traditions?,other
4790,When did Lancashire emerge as a major commercialand industrial region?,date
4791,where is Beacon Fell County Park located?,other
4792,How many miles is it from Lancaster to Preston?,count
4793,How many sixth form colleges are there in Lancashire?,count
4794,How many local church choirs were there in Lancashire in the 17th century? ,count
4795,What does AONB stand for?,exp
4796,When was the Loyal Toast first used?,date
4797,When was Billy Furry born?,date
4798,When did the Romans enter the area of Manchester?,date
4799,How many people like in the UK?,count
4800,Who founded the Royal Manchester College of Music?,ind
4801,How many schools are there in total in the Clitheroe area?,count
4802,How many rugby teams are there in Lancashire?,count
4803,Where was Sir Thomas Beecham born?,other
4804,When did the Industrial Revolution start?,date
4805,How many people lived in Preston as of 1970?,count
4806,When was Lancaster established?,date
4807,In what year did The Spinners release their first folk music album?,date
4808,Who founded the Northern College of Music?,ind
4809,When was the Duchy of Lancaster established?,date
4810,Who founded the London Sinfonietta with David Atherton?,ind
4811,What percentage of all global trade went through Liverpool in the 1830's?,perc
4812,Where does the Queen primarily live?,other
4813,What percentage of the population lives in north Lancashire?,perc
4814,How many active bands did Manchester have in the 1960's?,count
4815,How many people lived in Merseyside according to the 1971 census?,count
4816,When was the first Fylde Folke Festival at Fleetwood held?,date
4817,Who was the first head of the Royal Northern College of Music?,ind
4818,Where is the Salford Cathedral?,other
4819,What percentage of the cotton was milled in Oldham?,perc
4820,When did the current Duke of Lancaster start his reign?,date
4821,Where does Bootle lie in Lancashire?,other
4822,How many local bands were still in Liverpool in the late 1960s?,count
4823,How many people lived in Lancashire in 1961?,count
4824,How many Catholic faith schools are there in Lancashire?,count
4825,How many people lived in Cumbria after it was made into a county in 1974?,count
4826,How many years did the Late Jurassic cover?,count
4827,What percentage of marine life died during the extinction?,perc
4828,When did the Mesozoic end?,date
4829,How many terrestrial species died during the extinction?,count
4830,When did the first dinosaurs evolve?,date
4831,What percentage of extinction of species had recently happened??,perc
4832,When did the Ginkgo evolve?,date
4833,How many years after the extinction did animal recovery begin?,count
4834,What did the rise in sea levels open in the seaways? ,other
4835,What percentage of marine life growth happened during the Permian–Triassic era?,perc
4836,What type of animals were especially quick to reestablish?,animal
4837,What percentage of species growth had recently happened?,perc
4838,Why was the Carnian Pluvial event especially dry?,reason
4839,Why did humidity decrease during the Jurassic?,reason
4840,How many years of recovery did the extinction interrupt?,count
4841,What percentage of all genera thrived during the Cretaceous–Paleogene era?,perc
4842,Why were equatorial ocean waters too cold?,reason
4843,Where does the videoconferencing system manage conferencing creation?,other
4844,What company helped in the creation of community service videoconferencing?,gr
4845,What European country is a leader in providing VRS services to its citizens?,country
4846,Where was the first HD video conferencing system displayed?,other
4847,"Where was AT&T's ""Picturephone"" device unveiled?",other
4848,What does DIANE in Project DIANE stand for?,exp
4849,What does POTS stand for?,exp
4850,What country is a world leader in providing VRS services?,country
4851,When did the SSA open its largest videoconferencing-only center?,date
4852,What company offered the first commercial videoconferencing system?,gr
4853,How many months did the songwriters work on the movie via videoconferencing?,count
4854,How many locations can one use videoconferencing for?,count
4855,Where can an MCU be embedded?,other
4856,What is the percentage of people who use videoconferencing a majority of the time?,perc
4857,Why is the video and audio of the H.323 technique higher quality?,reason
4858,Where is the SSA's fifth videoconferencing only center located?,other
4859,When did video and audio transmission come into being?,date
4860,Where was the Picturephone introduced in the 1990's?,other
4861,Where was distance education first used?,other
4862,Where does the system manage output streams while it is active?,other
4863,Where were universities able to communicate with each other at the fair?,other
4864,How does a videophone allow live communication?,manner
4865,When did the CU-SeeMee take place that linked San Francisco and Captown?,date
4866,Why are VRS services not in the United States?,reason
4867,Where was Polycom displayed in May 2005?,other
4868,What organization conducted research on ISDN phone lines?,gr
4869,Why did using business meetings to transmit slow-scan video fail?,reason
4870,Where did a medical center use transmission of medical images to cut costs?,other
4871,How long did songwriters work in different locations through videoconferencing?,period
4872,How many locations can you use a videophone in?,count
4873,Where has legislation and financing become well developed in Europe?,other
4874,How many telephony networks were there in the world?,count
4875,When did Nagano Japan take part in the first public video-conference linking two continents?,date
4876,When was Easter Sunday celebrated after the equinox?,date
4877,Why would a knuckle -space count be used to determine months?,reason
4878,How many parts did the Gregorian calendar reform have?,count
4879,How many days do you subtract to convert days from a calendar?,count
4880,When did the Council of Trent agree to the corrected calendar?,date
4881,When was the Gregorian Calendar introduced?,date
4882,How many days are in the Gregorian calendar?,count
4883,When was the Calendar act enacted?,date
4884,How many days must be skipped to align the calendar with mean solar days in a year?,count
4885,What is N.S. stand for?,exp
4886,What are New Style dates?,def
4887,How many days you add to convert days from a calendar?,count
4888,Where did the Church of Alexandria place the vernal equinox?,other
4889,When did Pitatus offer his solution to the leap year problem?,date
4890,Why did the Spanish colonies lag behind in adopting the calendar?,reason
4891,When did Turkey start using the Gregorian calendar for all purposes?,date
4892,Where were the first calendars printed?,other
4893,When did Rome begin to use the Julian calendar?,date
4894,How many parts did the Gregorian reform have?,count
4895,Why are old-style new style not using the British Empire?,reason
4896,What did the church of Alexandria place on March 25?,other
4897,How many titles did the 360 have at launch in North America?,count
4898,Why was the 360 considered a market success for Microsoft?,reason
4899,How many major hardware revisions has the 360 had?,count
4900,How many launch titles did the 360 have in Japan?,count
4901,When did the 360 surrender its lead in total sales?,date
4902,How many years after initial launch of the console was Kinect released?,count
4903,How many original Xboxes were sold in Japan between 2002 and 2005?,count
4904,Where did Peter Moor work before being recruited to help on the 360?,other
4905,Who was Microsoft's president of Entertainment & Devices in 2008?,ind
4906,How many tabs were on the 360 dashboard interface?,count
4907,What UK company did Microsoft partner with to bring IPTV to the 360?,gr
4908,Where did users see the flashing light error codes display on their 360s?,other
4909,When did the Xbox One launch?,date
4910,How many users are subscribed to Xbox Live?,count
4911,How many countries were slated for the Zune Marketplace launch?,count
4912,Where is the Microsoft headquarters?,other
4913,How many blades did the simplified version on the guide have?,count
4914,Who was the president of Microsoft in 2009?,ind
4915,How many consoles did Wii sell in 2008?,count
4916,How many countries was E3 held in?,count
4917,Who replaced Peter Moore as the president of Sega?,ind
4918,How many nominations did the PS3 receive?,count
4919,How many quadrants lit up with the E74 error?,count
4920,How many Xboxes were sold from 2005-2006?,count
4921,How many game pre-orders did the console have in its first year?,count
4922,How many users does the free version of Xbox live have?,count
4923,How many awards did the Wii win?,count
4924,When did the PlayStation 3 debut?,date
4925,Where is the Entertainment & Devices branch located?,other
4926,How many units did Sony sell in 202 through 2005?,count
4927,How many USB ports did the S model have?,count
4928,How many copies of the Phantasy Star Universe sold?,count
4929,How many ATI developers worked on the graphic processing unit?,count
4930,When did Gears of War overtake Halo 3?,date
4931,How many games did the average person in Europe have for the PS3?,count
4932,What percentage of users use prepaid cards?,perc
4933,How many units did the Xbox 360 sell in Canada in 2013?,count
4934,How many consoles can movies be transferred to?,count
4935,How many consoles did Edge compare?,count
4936,Where was the CES 2010 keynote speech?,other
4937,When did Edge report Sony sales were falling?,date
4938,How many nations were against Iraq in the US-led coalition?,count
4939,When did the US send troops to the Philippines to battle terrorists?,date
4940,Where did the American army fight the Spanish in the Spanish American War?,other
4941,When was the Philippine-American War fought?,date
4942,How many battleships did the US Navy lose at Pearl Harbor?,count
4943,When did North Korean forces initiate attacks on US and UN forces in the Korean war?,date
4944,When did fighting between Palestinians and the Lebanese begin?,date
4945,Where was the Barbary Coast?,other
4946,How many Americans served in the military in World War II?,count
4947,When did Britain declare martial law in a North American colony?,date
4948,When was the Vietnam War fought?,date
4949,What organization captured significant segments of Iraq and Syria?,gr
4950,Where did the US defeat occupying Spanish forces prior to the Philippine American War?,other
4951,How many Americans were killed during the Pearl Harbor attack?,count
4952,When did US marines land in Lebanon?,date
4953,How many US troops participated in the invasion?,count
4954,Where were the two major surrenders of British forces in the war?,other
4955,How many American service personnel died in World War II?,count
4956,Why was the US military so small initially?,reason
4957,Where did anti-terrorist fighting take place?,other
4958,Where did US ships and French privateers fight between 1798 and 1800?,other
4959,When did a suicide bomber successfully attack the marine barracks in Lebanon?,date
4960,What percentage of the Colonial population were loyal to the Crown?,perc
4961,What other country besides the United States became a super power after World War II?,country
4962,What country was the first the US ever declared war upon?,country
4963,When did the draft end?,date
4964,How many US soldiers were killed in the battle of Mogadishu?,count
4965,How many troops did the US initially send to the Philippines?,count
4966,How many troops did the US send to the Philippines?,count
4967,When did the Allies invade North Africa?,date
4968,What organization did all combatants on both sides of the war belong to?,gr
4969,How many marines were killed in the attack?,count
4970,When did US ground forces attack Iraqi positions?,date
4971,What foreign organization encouraged Villa's guerilla war against the US?,gr
4972,When were US forces withdrawn from Vietnam?,date
4973,When did Fiske propose his reforms to the way the Navy operated?,date
4974,When did American military involvement ramp up in Vietnam?,date
4975,How did the US intervene against ISIL?,manner
4976,What future American founding father fought in the French and Indian War?,ind
4977,How many US veterans of the Persian Gulf War have been classed as permanently disabled?,count
4978,When was the Treaty of Alliance with France signed? ,date
4979,When did Confederate forces bombard Fort Sumter?,date
4980,Who was the rebel leader captured by US forces at the end of this war?,ind
4981,When did the US start bombing Hanoi?,date
4982,When did President Reagan withdraw marines from Lebanon?,date
4983,Why did Coalition nations fear the removal of Hussein from power?,reason
4984,What city did William Eaton capture to end the first Barbary War?,city
4985,When did the colonies declare independence?,date
4986,What country served as an American forward base to wage war with Japan?,country
4987,Who was the Secretary of War who modernized the UK military at the beginning of the 20th century?,ind
4988,How many nations were against Iraq in the UK-led coalition?,count
4989,When did the UK send troops to the Philippines to battle terrorists?,date
4990,Where did the American army fight the Irish in the Spanish American War?,other
4991,How many battleships did the UK Navy lose at Pearl Harbor?,count
4992,When did North Korean forces initiate attacks on US and UK forces in the Korean war?,date
4993, When did fighting between Palestinians and the Lebanese stop?,date
4994, Where was the Burrberry Coast?,other
4995, How many Americans served in the military in World War I?,count
4996,When did Britain declare martial law in a South American colony?,date
4997, What organization captured significant segments of Iran and Syria?,gr
4998, Where did the US defeat occupying Irish forces prior to the Philippine American War?,other
4999, How many non-americans were killed during the Pearl Harbor attack?,count
5000, When did UK marines land in Lebanon?,date
5001, How many UK troops participated in the invasion?,count
5002, Where were the three major surrenders of British forces in the war?,other
5003, How many American service personnel died in World War I?,count
5004, Why was the US military so large initially?,reason
5005, When did this precipitating event end?,date
5006, Where did terrorist fighting take place?,other
5007,Where did UK ships and French privateers fight between 1798 and 1800?,other
5008,When did a suicide bomber successfully attack the marine barracks in China?,date
5009, What country allowed forces to stage within it?,country
5010,What percentage of the Colonial population weren't loyal to the Crown?,perc
5011, What other country besides the UK became a super power after World War II?,country
5012, When did Fiske propose his reforms to the way the Army operated?,date
5013, What country was the first the UK ever declared war upon?,country
5014, How many UK soldiers were killed in the battle of Mogadishu?,count
5015, How many troops did the US initially send to the Koreas?,count
5016,When did Confederate forces bombard Fort Pumter?,date
5017, How many troops did the UK send to the Philippines?,count
5018, When did the Allies invade South Africa?,date
5019,What organization did all combatants on both sides of the war not belong to?,gr
5020, How many Africans were killed in the attack?,count
5021, When did UK ground forces attack Iraqi positions?,date
5022,What foreign organization discouraged Villa's guerilla war against the US?,gr
5023, When were US forces withdrawn from China?,date
5024, When did American military involvement ramp up in China?,date
5025, How many US veterans of the Chinese Gulf War have been classed as permanently disabled?,count
5026, When was the Treaty of Alliance with France rejected?,date
5027,Who was the rebel leader captured by UK forces at the end of this war?,ind
5028,When did the UK start bombing Hanoi?,date
5029, When did President Bush withdraw marines from Lebanon?,date
5030,Why did Coalition nations fear the removal of Bush from power?,reason
5031, What city did William Eaton befriend to end the first Barbary War?,city
5032, When did the colonies declare dependence?,date
5033, What country served as an African forward base to wage war with Japan?,country
5034,When did the band The Darkness break up?,date
5035,Who were three Chicago blues players who influenced hard rock?,ind
5036,When did Free break up?,date
5037,Who was the Guns N Roses drummer who was fired by the band?,ind
5038,Who played guitar in The Who?,ind
5039,Who was the lead singer of Montrose?,ind
5040,What movie featured that Steppenwolf single?,cremat
5041,What city was Van Halen originally from?,city
5042,Who was the lead singer of Stone Temple Pilots?,ind
5043,Who was the new lead singer for Van Halen on 5150?,ind
5044,When did Motley Crue's album Shout At The Devil come out?,date
5045,When was Bon Scott born?,date
5046,How many years was Deep Purple performing before producing Perfect Strangers?,count
5047,When did Muddy Waters record the song Louie Louie?,date
5048,When did the American band Lizzy moved to Ireland? ,date
5049,Which group did not achieve a commercial breakthrough in 1970?,gr
5050,When did Vanilla Fudge release Born to be Wild?,date
5051,When did the band Ratt release their Too Fast for Love album?,date
5052,Who was a Chicago blues player who had very little influence on hard rock?,ind
5053,What year did Judas Priest produced the album Paranoid?,date
5054,what animal did hunters kill off for their hides?,animal
5055,what animals did the grasslands provide a new home for?,animal
5056,how many ghost towns are in the state of Kansas?,count
5057,How many people lives per square mile on the Great Plains in 1900?,count
5058,How many years ago did the Cenozoic era start?,count
5059,How many cowboys did it take to herd 10 million cattle north?,count
5060,How many towns existed in Kansas in 1950?,count
5061,"How many people lived in Dodge City, Kansas in 1866?",count
5062,How many free farms were doled out overall?,count
5063,Where were the cattle shipped eastward to during the late 1800s?,other
5064,How many cities existed in Kansas as of 2000?,count
5065,"How many cattle went through Dodge City, Kansas between the years 1866-95?",count
5066,How many bison were killed for their hides?,count
5067,How many high schools remain in Kansas?,count
5068,When did the Cenozoic era end?,date
5069,How many homesteaders failed to establish cultivated land?,count
5070,What happens to a molecule if an oscillation results in a dipole being changed?,desc
5071,What color do Cirrus clouds appear in infrared?,color
5072,"To somewhat avoid the water vapor in the atmosphere, where can an observatory be sited?",other
5073,What is the term for light radiation in the 4000–400 cm−1 spectrum?,termeq
5074,What color are Strarus clouds in infrared?,color
5075,What does IR stand for?,exp
5076,How does heat propagate through a vaccuum?,manner
5077,Why does infrared not cause trouble for devices in adjacent rooms?,reason
5078,How does pre-set emissivity help infrared cameras give accurate results?,manner
5079,Where can you place an observatory to avoid the atmospheric window?,other
5080,What color are lower intermediate clouds on infrared?,color
5081,How do infrared blockers wash out an image?,manner
5082,How many mass extinctions have happened since Life began on Earth?,count
5083,Where does the Prunus spinosa leaf much sooner?,other
5084,How many endemic floral species do forests harbor?,count
5085,What percentage of species is estimated to be extinct?,perc
5086,How many vertebrates does Brazil's Atlantic Forest contain?,count
5087,What type of animal shows a logistic pattern of growth?,animal
5088,What animals are more sensitive to reduction in habitat area?,animal
5089,What animal intentionally invaded Hawaii?,animal
5090,What animal can its feeding habits disturbed by the Prunus spinosa?,animal
5091,How many endemic faunal species do forests harbor?,count
5092,How many species have ever lived on earth?,count
5093,What animals were not vulnerable to the mongoose?,animal
5094,Where on Earth is biodiversity the most abundnant?,other
5095,Where are the most threatened ecosystems found?,other
5096,How many species currently live on earth?,count
5097,Where were the billion year old microbial mat fossils found?,other
5098,What percentage of potentially habitable modes have Tetrapods not yet invaded?,perc
5099,Who is the former chief scientific adviser to the UK government?,ind
5100,Where were the 3.7 billion-year-old metasedimentary rocks discovered?,other
5101,How long did vertebrate recovery take?,period
5102,What animal intentionally invaded the US waterways?,animal
5103,What percentage of biodiversity has the planet lost since 2014?,perc
5104,How many mass extinctions have happened since the Cambrian?,count
5105,What type of animal shows a logistic pattern of diversity?,animal
5106,What percentage of US drugs are derived from synthetics?,perc
5107,Where does the Prunus spinosa leaf without sunlight? ,other
5108,How many endemic floral species does grazing harbor?,count
5109,What percentage of DNA base pairs are estimated to be extinct?,perc
5110,How many vertebrates does Africa contain?,count
5111,What animals were not vulnerable to the zebra mussel?,animal
5112,What percentage of worldwide drugs are derived from synthetics?,perc
5113,How many endemic faunal species does grazing harbor?,count
5114,How many DNA base pairs have ever existed?,count
5115,How many DNA base pairs are on earth?,count
5116,Where was the 4.54 billion year old graphite found?,other
5117,How many species that have been described have been extinct?,count
5118,Where is sea surface biodiversity the highest?,other
5119,Where were the 3.7 billion year old fossils found?,other
5120,How long did rainforest recovery take?,period
5121,Why was the code patterned so that most codes were together?,reason
5122,What does ASCII stand for?,exp
5123,Why did the committee consider a 8 bit code?,reason
5124,Why were problems created when transferring files between systems?,reason
5125,When was the first typewritter with a shift key created?,date
5126,How many positions are in the first two columns?,count
5127,Why was their use limited?,reason
5128,What does EOF stand for?,exp
5129,Why did the committee decide on 7bit instead?,reason
5130,How many code positions were left unassigned for furture standardization?,count
5131,How many are non-printing control characters?,count
5132,"Why did Teletype have the code for ""rubout""?",reason
5133,How many characters are printable characters? ,count
5134,How many graphic symbols were used before ASCII?,count
5135,Why are the other versions of ASCII not true ASCII?,reason
5136,Why was paper tape better than magnetic tape?,reason
5137,How many of the symbols are the same in the end of the ASCII and Unicode?,count
5138,How many codes were required for ASCII?,count
5139,How many code positions were left lowercase for future standardization?,count
5140,Why were problems created when beginning a line?,reason
5141,When was the first typewriter with a 0 key created?,date
5142,How many positions are are in the first numeric codes?,count
5143,What did Gary Klidall clone to create PC DOS?,other
5144,When was the change to ASCII rejected?,date
5145,"Why did teletype have extra spaces for ""rubout""?",reason
5146,Why is adding the Unix-based operating system at the end of a line problemsome?,reason
5147,Why did Brasil need an adapted version of ASCII?,reason
5148,When did work on the ASCII preliminary Bell code begin?,date
5149,How many bits in one position could be recorded by binary code?,count
5150,Why were numeric codes converted to graphic codes?,reason
5151,How many graphic symbols were used before encoding systems were invented?,count
5152,When was the first edition of the Bell code published?,date
5153,Why was paper tape better than timesharing systems?,reason
5154,Where does the digestions of some fats start?,other
5155,What is digestion?,def
5156,Where does digestion begin?,other
5157,Where does protein digestion occur?,other
5158,Why do some animals pass food through their gut twice?,reason
5159,Where do transferred genes enter?,other
5160,Where are fats mainly digested?,other
5161,Where does the cephalic phase occur?,other
5162,What is the cephalic phase?,def
5163,Where are taste and smell stimuli sent to?,other
5164,Where does food go after the esophagus?,other
5165,Where are glucose and galactose absorbed?,other
5166,What is mechanical digestion?,def
5167,How long does the gastric phase take?,period
5168,Why is internal digection better than external?,reason
5169,Where does absorption occur?,other
5170,What does AGG stand for?,exp
5171,Where was the FIG founded?,other
5172,What is gymnastics?,def
5173,Why is AGG different than Rhythmic Gymnastics? ,reason
5174,How many apparatuses are used?,count
5175,Why are the bars not made of wood anymore?,reason
5176,How many people can be in a routine?,count
5177,Where are offical tumbling competitions allowed?,other
5178,When did FIG decide to nullify the use of ropes in competition?,date
5179,Where were the first women's Olympic competitions held?,other
5180,When did gymnasts start competing with clothing?,date
5181,How many participants are there?,count
5182,How many mens' rhythmic gymnasts were in Japan in 2002?,count
5183,Why are uneven bars round?,reason
5184,Why are the ropes covered in powder?,reason
5185,Where were the first Olympic Games held?,other
5186,How many moves must be shown to the judges?,count
5187,Where is dancing most popular?,other
5188,What year did the Trampoline Championships begin?,date
5189,Why do gymnasts dismount?,reason
5190,How many preliminary routines are there in novice competitions?,count
5191,When did aerobic gymnastics begin?,date
5192,How many gymnasts are governed by FIG?,count
5193,What sport evolved from polo?,sport
5194,How many tumbling passes are required for level 6?,count
5195,Where did gymnastic begin?,other
5196,Why do people in Japan eat a diet high in fiber?,reason
5197,How many UEFA Championship League titles has Barcelona won?,count
5198,How many players did Barcelona list on the day their transfer ban ended?,count
5199,How many UEFA Champions League wins does Barcelona have?,count
5200,How many consecutive La Liga titles did Barcelona win from 1991-94?,count
5201,How many registered fan clubs does Barcelona have worldwide?,count
5202,When did the Italians bomb Barcelona?,date
5203,In what year did Barcelona win its first trophy? ,date
5204,Where did Barcelona defeat Real Madrid for a trophy win in 2005-06?,other
5205,Who was elected as president of the Barcelona club in 2010?,ind
5206,Why did the stadium need to be redesigned in 1980?,reason
5207,How many goals did Laszlo Kubala score in 256 matches?,count
5208,Who was the first elected president of the Barcelona club?,ind
5209,How many UEFA  Cup Winners' Cup wins does Barcelona have?,count
5210,Why was club Barcelona placed under restrictions during the occupation?,reason
5211,When was Diego Maradona signed by Barcelona?,date
5212,How many players on the Barelona team have scored over 100 goals?,count
5213,When was Nunez elected as president of FC Barcelona?,date
5214,How many UEFA Super Cup wins does the Barcelona team have?,count
5215,How many consecutive wins did Barcelona have in 2010-11?,count
5216,How many competition wins did Barcelona have in 2011?,count
5217,How many UEFA Super Cup awards does Barcelona have?,count
5218,How many total points did Barcelona collect during the 20012 season?,count
5219,When was Zubizareta fired by the board?,date
5220,How many Facebook followers does team Barcelona have?,count
5221,How many people could Camp de Les Corts hold?,count
5222, How many total trophies did  Barcelona's Super Cup win produce?,count
5223,How many wins did Frank Rijkaard have at Bernabeu Stadium?,count
5224,How did supporters of the team view the inscriptions on bricks idea?,manner
5225,How many FIFA Club World Cup trophies does football club Barcelona have?,count
5226,How many times between 1908 and 1925 was Gamper president?,count
5227,How many goals has Messi scored in La Liga competitions?,count
5228,From where did Espanyol draw their supporters?,other
5229,How many people watched the Match of the Century?,count
5230,Where did half of the Barcelona team seek asylum in 1937?,other
5231,Why did Gamper want Barcelona to acquire a stadium of its own?,reason
5232,How many total goals have the trio MSN  scored in the 2014-15 season?,count
5233,"Where did Messi, Iniesta and Xavi learn their football in Barcelona?",other
5234,Where is the CJIS located?,other
5235,What percentage of COINTELPRO resources were targeted at FBI labeled subversive groups?,perc
