,texts,labels
2509,Who emerged as president in April 1912?,ind
2510,Who created Oswald with Ib Uwerks?,ind
2511,How many relatives of Laemmle Sr. were on the payroll in 1928?,count
2512,What does MAC stand for?,exp
2513,What name did the company revert to after the MAC takeover?,gr
2514,What company did B. Hal Wallis work at after Paramount?,gr
2515,What company was formed in 1970?,gr
2516,What does NCBU stand for?,exp
2517,Where did Universal set up a production company in 1960?,other
2518,Who founded Universal Studios in 1921?,ind
2519,Where was the Universal Manufacturing Film Company incorporated? ,other
2520,How many films did Deutsche Universal-Film AG produce in 1936?,count
2521,What company did Universal-International buy a major stake in during 1946?,gr
2522,When did Universal sell its 1.5-acre studio lot?,date
2523,What does MMG stand for?,exp
2524,Who starred in the 1925 film The Hunchback of Notre Dame?,ind
2525,Where did Universal Pictures distribute the subsidiary's films?,other
2526,"What company did stars Rock Hudson, Tony Chandler, and Jeff Curtis work for?",gr
2527,What company created the VHS cassette?,gr
2528,What year did PolyGram buy Seagram?,date
2529,What does CFC stand for?,exp
2530,Where in Universal City are the corporate offices located?,other
2531,What does IPM stand for?,exp
2532,Who starred in Inner Mysteries Sanctum?,ind
2533,What company took full control of Universal in 1948?,gr
2534,What 1969 film was a sequel to True Grit?,cremat
2535,How far back do the first written records of Estonia's Finnic languages go?,dist
2536,What happened to Estonia during WWII?,desc
2537,How many groups of Estonian dialects are there?,count
2538,Where can records of Estonian place names be found?,other
2539,When were the Kallamaa prayers written?,date
2540,When was Aavik's dictionary published?,date
2541,When was Peterson born?,date
2542,How many native Estonians adopted Estonian? ,count
2543,How many books were published in Etonian before 1525?,count
2544,How many estimated non native speakers of Estonian are there in Estonia?,count
2545, Where can records of Estonian place names not be found?,other
2546,How many Estonian books were published after 1917 through today?,count
2547,What percentage of Soviets spoke Estonian? ,perc
2548,How many books were published before 1918?,count
2549,What country did not occupy Estonia? ,country
2550,How many cases to verbs decline?,count
2551, When was Aavik's dictionary destroyed?,date
2552,What book was published in Eastern Estonia in 1715?,cremat
2553,How many books were published after 1940?,count
2554,What happened to Estonia during WWI from the Soviet Union?,desc
2555,When was Eduard Ahrens born? ,date
2556,When was Ado Grenzstein born?,date
2557,What country was involved in the Eastern Crusades?,country
2558,When did Newer Orthography end? ,date
2559,Who wrote the grammar book in 1637? ,ind
2560,How many chemical pulping processes are there?,count
2561,How many times more yield does the mechanical pulping process produce when compared to to the chemical pulping process?,count
2562,What percentage of total waste can be attributed to paper?,perc
2563,What product used in the sale ofpaper is newly used by manufacturers in an effort to be more environmentally friendly?,product
2564,What percentage of harvested trees are used in the manufacturing of paper?,perc
2565,How many millions of tons of paper are wasted in the US each year?,count
2566,What country is leading in production of paper?,country
2567,What percentage of fibres are wasted in the bleaching process?,perc
2568,How many paper cups are used by Americans each year?,count
2569,Where are dioxins stored in our animal sources of food?,other
2570,What is paperfoam primarily made of?,substance
2571,What country is the second largest produced of paper?,country
2572,What percentage of cotton is cellulose?,perc
2573,Where is the dampness of paper expressed in grammes per square meter?,other
2574,How many sheets of A1 paper would cover one single piece of A0 paper?,count
2575,What percentage of wood pulp comes from old-growth trees?,perc
2576,How many pages are printed by the average office worker in the US each day?,count
2577,How many mechanical pulping processes exist?,count
2578,How many sheets of reams are in a basic size?,count
2579,Where is the dryness of paper expressed in grams per square meter?,other
2580,How many tons of paper are wasted per year in Europe?,count
2581,Where are debarked logs fed into during the TMP process?,other
2582,What happens to the paper after it is sold to end customers?,desc
2583,How many pages of paper does the average worker in Europe print per day?,count
2584,Where is the Han court process said to have been developed?,other
2585,How many paper cups per year do Europeans use?,count
2586,How many sheets of A1 fit into a sheet of A2?,count
2587,How many times more yield does the mechanical pulping process produce when not compared to to the chemical pulping process?,count
2588,What percentage of trees harvested are not used for making paper?,perc
2589,How many non-chemical pulping processes are there?,count
2590, What percentage of total waste can not be attributed to paper?,perc
2591,What product used in the sale of paper is newly used by manufacturers in an effort to be less environmentally friendly?,product
2592,What percentage of harvested bushes are used in the manufacturing of paper?,perc
2593,How many hundreds of tons of paper are wasted in the US each year?,count
2594, Where are dioxins expelled in our animal sources of food?,other
2595, What country is not leading in production of paper?,country
2596,Which middle eastern city did the papermaking process to China from?,city
2597, What percentage of fibres are used in the bleaching process?,perc
2598, How many paper bags are used by Americans each year?,count
2599, What is paperfoam uncommonly made of?,substance
2600, What country is the fifth largest produced of paper?,country
2601, What percentage of cotton is not cellulose?,perc
2602, What percentage of wood pulp comes from new-growth trees?,perc
2603,How many pages are printed by the average office worker in the UK each day?,count
2604, How many sheets of A1 paper would cover one single piece of AD paper?,count
2605,"Generally speaking, what percentage of music on easy listening stations was instrumental?",perc
2606,What does the acronym MOR stand for?,exp
2607,What happened to urban R&B in the early 1990s?,desc
2608,Where was the radio station KMXB based in 1997?,other
2609,Why is new rock not suitable for mainstream radio?,reason
2610,What occupation is stereotypical held by soft adult contemporary listeners?,title
2611,What does the acronym AC stand for?,exp
2612,How many songs were on the first Billboard easy listening chart?,count
2613,Why did the crossover between Hot 100 and Easy Listening decrease?,reason
2614,Where was Corey Moss' article published?,other
2615,Who was a prominent figure at NBC's radio division?,ind
2616,Why are adult standards format radio stations declining?,reason
2617,What percentage of Queensland voted against the daylight saving referendum in 1992?,perc
2618,What percentage of all electricity usage in the U.S. and Canada is from residential lighting?,perc
2619,Where do most systems go to get the data they use to calculate local time?,other
2620,"What country joined Canada, the UK, and Ireland in continuing to observe Daylight Saving Time after the war?",country
2621,How many cities did the LEAA study before reaching their conclusion?,count
2622,What year did the United States finally adopt Daylight Saving Time?,date
2623,What's the abbreviation for Single/Double Summer Time?,abb
2624,How many cities of those the LEAA studied showed any reduction in crime?,count
2625,What sport did President Wilson enjoy that made him not want to give up DST?,sport
2626,Where do computers usually use UTC?,other
2627,What does RIBA stand for?,exp
2628,When did the Royal Institute receive its charter?,date
2629,When did the Royal Institute celebrate its 100th anniversary?,date
2630,How many people have membership in the Royal Institute?,count
2631,How many satellite offices does the Royal Institute run in the UK?,count
2632,Where is the Royal Institute Library's Reading Room located?,other
2633,Who was the head of the Registration Committee in 1934?,ind
2634,Where does RIBA's business group have its headquarters office?,other
2635,Where did RIBA move its library?,other
2636,Where are RIBA's Study Rooms located?,other
2637,"In 1934, what percentage of architects were members of professional organizations?",perc
2638,What does ARB stand for?,exp
2639,How many people work for RIBA Enterprises?,count
2640,What does NBS stand for?,exp
2641,How many materials are housed in the RIBA library?,count
2642,Who was the head of the Royal Institute of British Architects in 2007?,ind
2643,Where is the Royal Institute of British Architects located?,other
2644,How many of RIBA Enterprises' staff are located at the Newcastle office?,count
2645,How many people work for the NBS?,count
2646,When did the Victoria and Albert Museum and the Royal Institute of British Architects end a formal relationship?,date
2647,Where was the Royal Institute's Drawing and Archives Collections located originally?,other
2648,How many schools formed the Board of Architectural Education?,count
2649,How many satellite offices does the Royal Institute no longer run in the UK?,count
2650,Where is the NBS located?,other
2651,What country did Pringle cite as having homes with better proportions than those found in the UK?,country
2652,What city was the Institute of British Architects moved to?,city
2653,When did the Royal Institute lose its charter?,date
2654,When did the Royal Institute celebrate its 200th anniversary?,date
2655,How many people have lost membership in the Royal Institute?,count
2656,Where does RIBA's business group hide its headquarters office?,other
2657,Where did RIBA name its library?,other
2658,Where is the Royal Institute Library's Reading Room formerly located?,other
2659,Who was the head of the Registration Committee after 1934?,ind
2660,What does ARB no longer stand for?,exp
2661,What city was the first RIBA branch office closed?,city
2662,How many people quit working for RIBA Enterprises?,count
2663,How many people support the NBS?,count
2664,Where are RIBA's Study Rooms not located?,other
2665,Where did Lional Bailey Budden study?,other
2666,How many of RIBA Enterprises' staff are not located at the Newcastle office?,count
2667,Where is the NBS banned?,other
2668,How many materials are burned in the RIBA library?,count
2669,Where was the Royal Institute's Drawing and Archives Collections banned originally?,other
2670,How many schools did not form the Board of Architectural Education?,count
2671,What country did Pringle cite as having homes with worse proportions than those found in the UK?,country
2672,Who was the first Archivist at the National Archives?,ind
2673,Where are archival descriptions of holdings under the custody of NARA stored?,other
2674,Where is The Washington National Records Center located?,other
2675,Where is the National Archives Building located?,other
2676,Where are some of the items relevant to JFKs medical treatments housed?,other
2677,"In January of 2007, what internet company did the National Archives partner with?",gr
2678,What independent agency preserves the original copy of executive orders?,gr
2679,When did the first Archivist start at the National Archives?,date
2680,What large internet company has partnered with NARA to digitize records?,gr
2681,What company did the National Archives partner with make it's Universal Newsreels available online?,gr
2682,How many digital copies of previously digitized materials were there in December of 2012?,count
2683,Where is the Declaration of Independence kept?,other
2684,"After staying at the WNRC, where are records transferred to?",other
2685,How many passengers are typically on a ship?,count
2686,Where in the National Archives can you view a copy of the Magna Carta?,other
2687,What happens to temporary records at the WNRC if they are not retrieved by the end of the retention times?,desc
2688,In what area of the US can one find the Presidential Library system libraries?,other
2689,How many grants are awarded by the government annually?,count
2690,Why did NARA establish the National Archives in 1934?,reason
2691,Where is the Louisiana Purchase Treaty kept?,other
2692,Where is the Freedmen's Bureau located?,other
2693,How far back does Ancestry.com have records for genealogy?,dist
2694,How many colleges and universities award grants to students each year?,count
2695,Why did the University of Maryland open another campus site?,reason
2696,Where can you go in Illinois to learn about the history of the state?,other
2697,How many years has Ancestry.com been prominent online?,count
2698,How many images are stored on the Flickr website at one time?,count
2699,Where is the public not legally allowed to vote?,other
2700,What was Hoover's profession in 1934?,title
2701,Where is a statue of Edward I located?,other
2702,Where did Herbert Hoover spend much of his time?,other
2703,Why did Allen Weinstein create Google in 2006?,reason
2704,How many people usually visit the Fold3.com website each year?,count
2705,Why was the YouTube site first launched in 2010?,reason
2706,What percentage of artifacts are actually held in museums?,perc
2707,What organization was started by Hoover for document storage?,gr
2708,What state was Abraham Lincoln from?,state
2709,Why did NARA create the Presidential Library System?,reason
2710,What group operates the Calvin Coolidge library?,gr
2711,How many catalogs sent to people each year could actually be digitized instead?,count
2712,When did the freighter Nightingale run aground?,date
2713,When did a boat arrive at the island with damage during a race?,date
2714,where are the islands of Tristan da Cunha located?,other
2715,When was Saint Helena declared a dependency of the islands?,date
2716,When did the Norwegian party make the first ever scientific expedition to the moon?,date
2717,how many square kilometres  is the island?,count
2718,Who was the administrator during World War II for the island?,ind
2719,what animal was threatened with the fuel oil spill?,animal
2720,Where did the British expedition party make the first ever trip to?,other
2721,From where did the female founders originate?,other
2722,Where does the Queen permanently reside?,other
2723,How many times a year do airplanes service the area?,count
2724,When did the third son of Queen Victoria visit the islands?,date
2725,When was the population of England forced to Cape Town?,date
2726,where were the penguins transported for cleaning?,other
2727,When did the Norwegian Party make the last scientific expedition to Tristan da Cunha?,date
2728,Where is the only known breeding site of the Tristan Petrel?,other
2729,How many families live in the Roman Catholic church?,count
2730,Where did the United Kingdom government stay during the volcanic eruption?,other
2731,When did Queen Victoria visit the islands?,date
2732,Where was the nuclear bomb detonated?,other
2733,Where did the Volvo break its mast?,other
2734,"Where is the weather station with a staff of 2,062 currently located?",other
2735,Where was the prison of Tristan da Cunha located?,other
2736,When did Edwin Heron visit the islands?,date
2737,When was the East Asia canal opened?,date
2738,When did the upper atmosphere detonate an atomic bomb?,date
2739,Where did the PUma's Mar Mostro break its first leg?,other
2740,Who was the captain of the Tristan da Cunha?,ind
2741,When did Lewis Carroll Dodgson visit the islands?,date
2742,"Where did the only survivor, Thomas Currie, remain a dead man?",other
2743,When did Tristan da Cunha visit the islands?,date
2744,Where was the heavy fuel oil transported to for cleaning?,other
2745,How many people attended the University of Kansas at its Edwards and Lawrence locations in the fall semester of 2014?,count
2746,How many institutions participated in the V-12 program?,count
2747,How many campuses are run by KU?,count
2748,What former leader of a car manufacturing company attended KU?,ind
2749,How many times have KU teams appeared in the National Debate Tournament?,count
2750,Where is the main branch of the University of Kansas located?,other
2751,Where is the SADP housed?,other
2752,Where is the business school at KU located?,other
2753,In what place did the engineering school at KU appear in 2016?,other
2754,How many times has the team from the University of Kansas appeared in the Orange Bowl?,count
2755,How many insititutions comprise the Association of American Universities' membership?,count
2756,How many students attended the University of Kansas combined in fall of 2014?,count
2757,When was the University of Kansas School of Business established?,date
2758,How many students attended the medical center at KU in fall of 2013?,count
2759,How many times has the male basketball team from Kansas won a national title?,count
2760,Who is the current head of KU's football program?,ind
2761,In what year did the Daily Kansan win the Intercollegiate Writing Competition?,date
2762,How big is the Daily Kansan's audience?,volsize
2763,How many education professionals were working at KU in the fall of 2012?,count
2764,How many institutions never participated in the V-12 program?,count
2765,How many students attend the business school at KU?,count
2766,How many natioanl female outdoor track and field championships have been won by the University of Kansas?,count
2767,Who is considered the most famous basketball alumnus of KU?,ind
2768,What company runs the University of Kansas's bookstore?,gr
2769,How many people attended the University of Kansas at its Edwards and Lawrence locations in the winter semester of 2014?,count
2770,How many institutions participated in the 12-V program?,count
2771,How many campuses aren't run by KU?,count
2772,How many educators work at the KU School of Business?,count
2773,Where does KU's cross country team run?,other
2774,Where can the Community Tool Box be found?,other
2775,How many times has KU lost the national debate championship?,count
2776,Where is the side branch of the University of Kansas located?,other
2777,How many students attended the University of Kansas combined in fall of 2015?,count
2778,Where is the SDAP housed?,other
2779,Where is the business school at KU not located?,other
2780,On what campus is the University of Kansas School of Engineering not located?,other
2781,In what place did the engineering school at KU appear in 2015?,other
2782,When was the Edwards Campus destroyed?,date
2783,How many times has the team from the University of Kansas appeared in the Rose Bowl?,count
2784,How many times have UK teams appeared in the National Debate Tournament?,count
2785,When was the KU Endowment closed?,date
2786,How many education professionals were working at KU in the fall of 2014?,count
2787,When was the University of Kansas School of Business destroyed?,date
2788,How many students attended the law center at KU in fall of 2013?,count
2789,Who is the former coach of KU's football program?,ind
2790,How big is the Daily Kansan's staff?,volsize
2791,How many students were working at KU in the fall of 2012?,count
2792,How many students dropped out of the business school at KU?,count
2793,How many international female outdoor track and field championships have been won by the University of Kansas?,count
2794,Who is considered the least famous basketball alumnus of KU?,ind
2795,What company no longer runs the University of Kansas's bookstore?,gr
2796,How many educators volunteer at the KU School of Business?,count
2797,Where can the Community Tool Box not be found?,other
2798,When did Beijing lose to Li Zicheng's rebel forces and the Manchu-led Qing dynasty?,date
2799,"When did the Hongguang Emperor leave Nanjing, having been defeated?",date
2800,When was the Qing dynasty in power?,date
2801,When was the Republic of China founded?,date
2802,When did Japan invade Manchuria?,date
2803,When was the National Government of China moved to Chungking?,date
2804,When did the Communist troops cross the Yangtze River?,date
2805,How many types of minerals are found in Nanjing?,count
2806,How many railway stations are there in Nanjing?,count
2807,How many ancient capitals does China have in its history?,count
2808,What city is considered to be a place that is popular with tourists?,city
2809,When was the Nanjing Library completed?,date
2810,What city contains some of the finest and oldest museums in all of China?,city
2811,Where have Nanjing's after-hours activities typically been located?,other
2812,When did more commercial streets become built in Nanjing?,date
2813,When was the Nanjing Olympic Sports Center built?,date
2814,How many Great Ancient Capitals does China have?,count
2815,When did the Jin court head South?,date
2816,When did Qing troops regain Nanjing?,date
2817,Who was the first president of the Republic of China?,ind
2818,When did Japan invade all of China?,date
2819,When was the Nanjing Regime established?,date
2820,Where does the Yangtze River flow in Nanjing?,other
2821,How many parties rule Nanjing?,count
2822,Why is Nanjing so strong in textiles and minting?,reason
2823,How many miles of highways are in Nanjing?,count
2824,How many companies are involved with the network of buses?,count
2825,How many routes does Nanjing's airport run?,count
2826,Which opera company is based in Nanjing?,gr
2827,How many major sports centers are located in Nanjing?,count
2828,Why was the Nanjing Olympic Sports Center built?,reason
2829,How many tourists does Nanjing receive each year?,count
2830,How many places of higher learning are in Nanjing?,count
2831,What city is considered to be the nominal capital of the Republic of China?,city
2832,When was Eastern Wu founded?,date
2833,"Where did the Jin court re-establish itself, after fleeing?",other
2834,When was the Porcelain Tower destroyed?,date
2835,When was Zhu Yousong enthroned?,date
2836,How many people died during the Qing troops retaking of Nanjing?,count
2837,Who was the leader of the Kuomintang (KMT; Nationalist Party)?,ind
2838,Who was the leader of the Nanjing Regime?,ind
2839,Where did the KMT government stay until October 15?,other
2840,How many Pillar industries were there from the 1960s to the 1980s?,count
2841,How many bridges does Nanjing have over the Yangtze River?,count
2842,When was the Nanjing Railway Station originally constructed?,date
2843,How many stations are there in total in the Nanjing metro system?,count
2844,How many passengers did the airport service in 2013?,count
2845,How many berths does the Port contain?,count
2846,When did the Nanjing Yangtze River Bridge first open for traffic?,date
2847,"What city is considered one of the more pleasant cities to live in, by the Chinese?",city
2848,What art company is based in Nanjing?,gr
2849,How many volumes does the Nanjing Library have?,count
2850,How many people can Nanjing Olympic Sports Center's stadium hold?,count
2851,When did Nanjing become the Chinese national capital?,date
2852,How long did it take to finish the wall?,period
2853,Why was the stele abandoned?,reason
2854,When did the KMT government head to Taiwan?,date
2855,How many prefecture-size cities are in the province of Anhui?,count
2856,"How many days of rain does Nanjing get a year, on average?",count
2857,How many people of Manchu descent live in Nanjing?,count
2858,How many tunnels does Nanjing have over the Yangtze River?,count
2859,When did the airport open for business?,date
2860,When did Longtan Containers Port Area open up?,date
2861,Where can one find the dates of more old festivals?,other
2862,"Other than at ""Nanjing 1912"", where else are there a lot of bars?",other
2863,How many people can Nanjing Olympic Sports Center's gymnasium hold?,count
2864,How many workers worked on the wall?,count
2865,Who was the leader of the Qing troops?,ind
2866,When did the Kuomintang (KMT; Nationalist Party) defeat and take over Beijing?,date
2867,When was the Nanjing Massacre Memorial Hall built?,date
2868,When was the People's Republic of China formed?,date
2869,How many hours of bright sunshine does Nanjing get each year?,count
2870,How many people were considered to be living in the urban portion of Nanjing?,count
2871,How many minority nationality types does Nanjing contain?,count
2872,Where is the city centre located?,other
2873,How many bus routes are there in Nanjing?,count
2874,How many containers can Longtan Containers Port Area handle?,count
2875,How many more bridges have been built since the first one was completed?,count
2876,How many people can Nanjing Olympic Sports Center's natatorium hold?,count
2877,How many teams played in the Arena Football League in the 2015 season?,count
2878,How many teams did the Arena Football League originally have?,count
2879,Who was the coach of the Pittsburgh Gladiators in 1989?,ind
2880,Where did the Drive franchise relocate to?,other
2881,How many games made up the AFL season in 2003?,count
2882,What team shut down in October 2008?,gr
2883,Who was the first president of the AFL?,ind
2884,Where did ArenaBowl XX take place?,other
2885,Where did the Detroit Drive play their home games?,other
2886,What city did the Sea Wolves move to?,city
2887,How many teams are active in the AFL for 2016?,count
2888,How many games was the regular season in 1996?,count
2889,What cable network did the AFL sign a regional contract with?,gr
2890,Why did the temporary cessation of game broadcasts occur?,reason
2891,How many regular season games were shown by CBS Sports Network in 2013?,count
2892,Where was Jim Foster when he came up with the idea for arena football?,other
2893,How many spectators watched the first Arena Football League game?,count
2894,Who was the commissioner of the AFL in 1989?,ind
2895,How many seasons were the CityHawks in New York?,count
2896,How many weeks after Policy's resignation did the Avengers fold?,count
2897,How many expansion teams were announced in 2010?,count
2898,Who became commissioner of the AFL after Jerry Kurz?,ind
2899,How many regular season games will each team play in 2016?,count
2900,How many games were played in the 2001 regular season?,count
2901,How many teams participated in the 2015 CAFL tournament?,count
2902,Why did the NFL Network begin to broadcast games again?,reason
2903,How many 2013 playoff games did CBSSN broadcast?,count
2904,Where did the Outlaws play their home games?,other
2905,Where did Scott Butera work prior to becoming AFL commissioner?,other
2906,How many AFL teams are operating as of 2016?,count
2907,How many weeks will the 2016 regular season last?,count
2908,How many games did Jeff Foley play in?,count
2909,How many seasons did the Toronto Phantoms last?,count
2910,How many games will each team play in the 2016 regular season?,count
2911,Who was the president of Moldova in 1996?,ind
2912,Why are Low German varieties regarded as dialects of standard German?,reason
2913,Why did Ukrainians collaborate with the Axis?,reason
2914,Why is Yiddish not a dialect of German?,reason
2915,Why might Mandarin and Cantonese not be regarded as dialects?,reason
2916,What percentage of Italians spoke standard Italian when Italy was first unified?,perc
2917,What happened to Moscow policy after World War I?,desc
2918,Who was the head of the Academy of Sciences of Moldova?,ind
2919,When did the Ukraine change its policy towards repression of the Moscow language?,date
2920,When was the Ukraine planning on installing a puppet king? ,date
2921,When did collaboration between Moscow and the Axis powers cause the Ukraine to change policies?,date
2922,When did the Moldovan parliament approve a proposal from President Snegur?,date
2923,When was the Romanian-Academy dictionary published?,date
2924,Where is Bern located? ,other
2925,Where is the UNESCO World Heritage Site?,other
2926,What animal is on the seal and coat of arms of Bern?,animal
2927,what year did Bern join the Swiss Confederacy?,date
2928,Where is Bern located?,other
2929,How many Swiss men live in Bern?,count
2930,How many people were single in Bern in 2000?,count
2931,What is the Barengraben?,def
2932,Where is the national parliment housed?,other
2933,Where is Albert Einstein live?,other
2934,Where are the statues at in the Old Town?,other
2935,What year did Bern want to host the Winter Olympics?,date
2936,How many workers commute into the municipality?,count
2937,Where are the majority of the buildings for the University of Bern?,other
2938,How many students were attending school during the 2009-2010 school year?,count
2939,How many libraries are in Bern?,count
2940,How many pupils lived in another municipality?,count
2941,How many municiplaities are in Bern?,count
2942,What live animals did they keep in the Bärengraben?,animal
2943,When did the Zahringer ruling family rise to power?,date
2944,How many cantons were there between 1353 to 1481?,count
2945,Why were French troops in Bern?,reason
2946,How many councilors are there?,count
2947,How many members are part of the City Parliament?,count
2948,How many seats are there?,count
2949,How many people were married in Bern in 2000?,count
2950,How many households have 5 or more people living in them?,count
2951,Where is the Barengraben located?,other
2952,Where do they play?,other
2953,How many businesses are there in the primary sector?,count
2954,How many workers had to commute away from the municipality?,count
2955,How many kindergarten classes were there?,count
2956,How many pupils attended school outside of the city?,count
2957,When did the centre of Bern become the UNESCO World Heritage Site?,date
2958,Where did the Zahringer ruling family rise to power?,other
2959,When did Bern regain control of Bernese Oberland?,date
2960,What is the tallest mountain closests to Bern?,mount
2961,How many people were widows or widowers in Bern in 2000?,count
2962,What percentage of the apartment homes in Bern were occupied in 2000?,perc
2963,How many muslims were there in Bern in 2000?,count
2964,What is Berns most famous site?,other
2965,Where were the 2010 Winter Olympics held?,other
2966,How many businesses are there in the secondary sector?,count
2967,How many primary classes were there?,count
2968,Where there more married or single people in Bern in 2000?,other
2969,How many businesses are there in the tertiary sector?,count
2970,How many of the working population use private cars?,count
2971,How many lower secondary classes were there?,count
2972,When did the canton of Jura seceed?,date
2973,Where is the executive body held?,other
2974,Where is the only existant depiction of Edward's abbey?,other
2975,When did Henry VIII take direct royal control?,date
2976,When did the abbey suffer damage?,date
2977,Where was Henry III crowned?,other
2978,How many lay vicars are there?,count
2979,Where were aristocrats buried from the Middle Ages?,other
2980,When was The Unknown Warrior buried?,date
2981,Where is the memorial chapel of the airmen of the RAF?,other
2982,Where is Westminster Abbey located?,other
2983,When was the narthex designed?,date
2984,How many choristers are there at the abbey?,count
2985,When did George II of Great Britain die?,date
2986,When was The Known Warrior buried?,date
2987,How many bells make up the abbey ring?,count
2988,What are the effigies made of?,substance
2989,What is the Westminster Retable?,def
2990,How many royal weddings have occurred at the abbey?,count
2991,When was the building consecrated?,date
2992,When was the Sanctus bell cast?,date
2993,When was the monk community installed?,date
2994,When did King Edward the Confessor die?,date
2995,How many lay vicars aren't there?,count
2996,Where was Henry VI buried?,other
2997,Where were aristocrats buried from the Later Ages?,other
2998,When was The Unknown Warrior burned?,date
2999,Where is the memorial chapel of the firemen of the RAF?,other
3000,What will be destroyed in the medieval triforium?,other
3001,When did royal weddings begin at the church?,date
3002,Where is the only nonexistant depiction of Edward's abbey?,other
3003,When did Henry VII take direct royal control?,date
3004,When was Oliver Cromwell disinterred?,date
3005,How many lay singers are there?,count
3006,Where was Richard III buried?,other
3007,Where were aristocrats burned from the Middle Ages?,other
3008,Where is the memorial chapel of the airmen of the ARF?,other
3009,What aren't the effigies made of?,substance
3010,When did Henry VIII take indirect royal control?,date
3011,When was the narthex redesigned?,date
3012,Where was Henry II crowned?,other
3013,How many choristers aren't there at the abbey?,count
3014,When were the bells scrapped?,date
3015,When did George I of Great Britain die?,date
3016,How many bells don't make up the abbey ring?,count
3017,How many royal weddings haven't occurred at the abbey?,count
3018,When was the office of Priest Vicar destroyed?,date
3019,When was the Sanctus bell ruined?,date
3020,Where was Henry V buried?,other
3021,When did royal weddings end at the church?,date
3022,When was Oliver Cromwell murdered?,date
3023,Where was Richard II buried?,other
3024,"Where isn't the ""dish bell"" kept?",other
3025,Where is corruption most noticeable?,other
3026,How many measures does Transparency International publish right now?,count
3027,How many firms throughout the world have been surveyed by the World Bank in regards to its corruption study?,count
3028,Why is it difficult to measure corruption?,reason
3029,How many methods of judiciary corruption are there?,count
3030,What does GRECO stand for?,exp
3031,What does kleptocracy mean?,def
3032,Where were drugs siphoned off to?,other
3033,What country did Noriega rule?,country
3034,When was the Global Integrity Index first published?,date
3035,Where is corruption even more prevalent?,other
3036,What is a narcokleptocracy?,def
3037,When did the United Nations Convention against Corruption join?,date
3038,What happened to the shawn and the wooden cornet during the Baroque period?,desc
3039,How many double bass players were typically used in the Baroque orchestra?,count
3040,How many movements are symphonies written in the Classical period usually divided into?,count
3041,When did the Romantic era end?,date
3042,What happened to the scores of students who listened to rock and roll or country?,desc
3043,When did oral tradition disappear?,date
3044,Where can a remnant of improvisation tradition be found?,other
3045,Where were the first pipe organs confined to?,other
3046,Why were women composers deemed not notable?,reason
3047,Why is written musical notation effective? ,reason
3048,Where was the experiment originally published?,other
3049,Why was the commercialization of classical music harmful to the music industry according the Shawn Vancour? ,reason
3050,Who starred in Johann Mouse?,ind
3051,What are fermatas?,def
3052,How many female members were part of the Vienna Philharmonic in 2013?,count
3053,When had the viol emerged by?,date
3054,When did the classical era end?,date
3055,"How many muscians, at most, could make up a chamber ensemble during the classical period?",count
3056,How many IQ points of a students' does the Mozart effect temporarily boost?,count
3057,What is a celestes?,def
3058,Who was the Vienna Philharmonic's first female concertmaster?,ind
3059,When did the romantic era end?,date
3060,What is an opera buffa?,def
3061,When did Slavs appear on Byzantine borders?,date
3062,When did Samo become the ruler of the first known Slav state?,date
3063,Where are Bunjevci located?,other
3064,Where did South Slavs and Germanic Gepids intermarried with Avar invaders?,other
3065,Where did the Gorals reside?,other
3066,Where are Šokci located?,other
3067,Where are Zagorci located?,other
3068,Where did Polabian Slavs (Wends) settle?,other
3069,Who wrote about the Slavs in Byzantine Greek in the 6th century?,ind
3070,Where is the largest Slavic minority located?,other
3071,Where are Janjevci located?,other
3072,Where are Istrijani located?,other
3073,When did the Vlachs migrate into the region?,date
3074,Where had the Slavs settled by the end of the 6th century?,other
3075,When did the Soviet Union gain political-military influence and control over most Slavic-majority nations?,date
3076,How many groups are non-Slavic bronze age civilisations divided into?,count
3077,Where are Burgenland Croats located?,other
3078,Where are Boduli located?,other
3079,Where did the Slavs that assimilated into the Magyar or Romanian population remain?,other
3080,When did the Slavics raid the River Danube?,date
3081,Where did Jordanes live?,other
3082,How many prisoners of war were supposed to die from the Hunger Plan?,count
3083,When did Yugoslavia break apart?,date
3084,Where are Krashovans located?,other
3085,What happened to most of the Slovenes subgroups?,desc
3086,Where are Vlaji located?,other
3087,When did Peter Underhill discover the marker?,date
3088,When did the Peloponnese appear on Byzantine borders?,date
3089,How many people did famine kill in Russia?,count
3090,How many subgroups of Slovenes are there?,count
3091,When did Spencer Wells deduce R1a1a arose on the Pontic-Caspian steppe?,date
3092,When did the Sarmatians move westward?,date
3093,How many people were in the Ottoman Empire?,count
3094,What country stopped using the word slavs in 1943?,country
3095,When did Venice gain power over Slavic-majority nations?,date
3096,Where did I2a1b1 originate?,other
3097,How many Poles were studied?,count
3098,When did the Gorals live in southern Poland?,date
3099,Where were Slave settled at the beginning of the 6th century?,other
3100,When did the Federal Republic of Yugoslavia become Yugoslavia?,date
3101,What percentage of Slavs are atheist?,perc
3102,Where are Molise Croats and Moravian Croats located?,other
3103,Where do Moravian Wallachia live?,other
3104,How many Slavs lived in Czechoslovakia?,count
3105,When did western Bosnia become the Military Frontier?,date
3106,How many biochemists were involved in the study?,count
3107,Where are the 20 haplogroups from?,other
3108,How many Romano-Dacians were there in the Magyar migration?,count
3109,Where did the Peloponnese appear at the beginning of the 6th c?,other
3110,Where are Backa located?,other
