,texts,labels
6672,For which part of the Roman Catholic Church was the first Code published?,other
6673,In what century did Saxons and Normans separate?,date
6674,What is an example of a member of the Anglican Communion in America?,other
6675,What term characterizes the way in which the existence of canon principles can be shown?,termeq
6676,"In what types of institutions are canon rules called ""practice and procedure""?",other
6677,Beginning in what century was the Book of Concord a central part of the Lutheran Church?,date
6678,What does management of canon law aim to regulate?,other
6679,What is given to the universal positive law of the Roman Catholic Church by its leader?,desc
6680,What term characterizes the type of procedure used in Roman Church courts?,termeq
6681,Who stated that Church law can be seen in the growth of civil law institutions?,ind
6682,What word is not specifically given meaning in the Code of the Church?,word
6683,What is an example of a member of the Anglican Communion in Canada?,other
6684,Through what does each member of the Anglican Communion make a contribution to Church law? ,other
6685,To whom did Presbyterians complain in 1572?,ind
6686,What kind of statement is the Book of Concord?,desc
6687,What body was first responsible for creating canon?,gr
6688,"What is the common definition of the word canon as it appears in Greek, Arabic and Hebrew?",def
6689,What is canon law's purpose with respect to members of the Catholic Church?,reason
6690,What term characterizes the intersection of the rites with the Roman Catholic Church?,termeq
6691,What is the pope's official title?,title
6692,Who sponsored the promulgation of Eastern Catholic Church laws?,ind
6693,What is the English equivalent of the term abbreviated by J.C.B.?,exp
6694,For whom was a new edition of canon law released in 1983?,ind
6695,Which Orthodox leaders are free to adapt canon as required?,ind
6696,What do extant churches of the Anglican Communion still operate with?,other
6697,What kind of force could the canonical principles be said to have within the Communion?,other
6698,What aspect of decorum is covered by practice and procedure?,desc
6699,For how long did the Reformed Church state that canon had been administered by members of the church?,period
6700,What are the legislative systems of various Lutheran institutions called?,other
6701,"Which English term is derived from the same root as the Greek, Arabic and Hebrew words for canon?",termeq
6702,What is the Greek definition of κανὠν?,def
6703,Which denomination is led by the Supreme Pontiff?,gr
6704,What was the name of the formal version of laws ruling the Eastern Catholic Churches?,other
6705,What is the Latin term for Licentiate of Canon Law?,termeq
6706,What was adapted from the Roman law code of Julius Caesar?,other
6707,What term expresses the idea of law derived from Aquinas as interpreted by the Catechism?,termeq
6708,Which groups do Orthodox scholars point to when defending their way of interpreting canon?,gr
6709,Who was responsible for banning canon law education from Oxford and Cambridge?,ind
6710,Which church officials were responsible for the administration of canon law?,ind
6711,What does the Western church have eighty-five of?,other
6712,What does the Catholic Church claim to be the oldest of in the world?,other
6713,What is not fully developed in the Catholic Church?,other
6714,What denomination uses Hebrew?,gr
6715,What church is Episcopal Church not affiliated with?,gr
6716,As of 2004 what to Anglican Communion churches no longer share?,other
6717,What is the fundamental collection of documents of the Catholic Church?,other
6718,What church is made up of the Latin and Western Catholic churches,other
6719,What does the Eastern church have fifty of?,other
6720,What is the name of the collection of informal rules in Catholicism?,other
6721,What is another name for the collection of Catholic churches led by the College of Cardinals?,other
6722,What did jus vetus follow?,other
6723,What kind of binding forces does the Catholic Church have that are not in most secular jurisdictions?,other
6724,What churches no longer operate with their own private system of canon law?,gr
6725,What did the Presbyterians criticize in the fifteenth century?,other
6726,What is made up of a collection of ecclesiastical decrees and cannons?,other
6727,What do all church leaders give to the universal positive law of the Roman Catholic Church?,desc
6728,Who promulgated the code of canons for the Western churches?,ind
6729,What is one of the non-academic degrees in Canon law?,title
6730,What do ecclesiastical courts have rather then collegiate panels of judges?,other
6731,Who said that Canon law has little influence in contemporary society?,ind
6732,What term is explicitly defined in the code?,termeq
6733,What counsel ended in 1962?,ind
6734,Who believes the ecumenical councils intended the cannons to be laws?,ind
6735,Who claimed the bishops have been enforcing canon law for 2000 years?,ind
6736,What was originally adopted by the Pope?,other
6737,What did the Ante-Nicene fathers call cannons?,termeq
6738,What is the official title of all Cardinals?,title
6739,What are usually not pre-request for studying canon law?,other
6740,What is contained in various institutions of Europe and Asia?,other
6741,What were ecclesiastical courts prior to the Reformation in England?,other
6742,Throughout what three bodies is canon law interpreted the same way?,other
6743,What is still waiting to be finalized?,other
6744,What universities offer Canon law degrees?,gr
6745,"Sprint, ITT, and Telenor are examples of what?",other
6746,Investing in what Industry is a sign that Somalia's economy is continuing to improve?,other
6747,Horn Cable Television and Universal TV are examples of what?,other
6748,What is the IST?,exp
6749,What years was the first ISP established in Somalia?,date
6750,What was the numbe rof Somali internet users in the year 2000?,other
6751,What is the STA?,exp
6752,Mogadishu and Bosaso are what in Somalia?,other
6753,What wsas the satellite internet growth rate as of 2009?,other
6754,Are communication services in Somalia mainly located in the public or private sector?,other
6755,What airport is home to the Emirates post mail hub?,other
6756,Who is helping the Somali Postal service reach its capacity?,ind
6757,What type of Tv startions replay AL=jazeera and CNN?,other
6758,"As of December 2012, Somalia did not have systematic what?",other
6759,Somalia was one of the last countries on what continent to get connected tothe internet?,country
6760,What was the number of internet users in the year 2011?,other
6761,What sector does the STC oversee?,other
6762,What was the landline growth rate of Somalia in 2009?,other
6763,"in 2013, an agreement between Hormuud Telecom and Liquid Telecom provided residents access to what type of cable provider?",other
6764,"As internet access increases, news media and online portals replace what form of media?",other
6765,What do the new telecommunications firms in Somalia offer that is not available in many other parts of the continent?,other
6766,Buying Somtal Network allowed Dahabshiil to expand into what type of banking?,other
6767,Who is the local postal service?,gr
6768,What Airport delivered the mail before 2003?,other
6769,What countrys assistance helped Radio Mogadishu modernize?,country
6770,Advertisers switched from print ads to what to reach more customers?,other
6771,"What internet standards were also unlear as of December, 2012?",other
6772,"In 2009, what percent of Somalia has internet coverage?",perc
6773,"In 2006, who reported that there were over half a million internet users within the territory?",ind
6774,STC stands for what?,exp
6775,The National Communications Act is expected to create and invironment favorable for what?,other
6776,Who runs the Ministry of Information?,ind
6777,Which Western country did Somalia partner with?,country
6778,What type of equipment does the postal union provide?,other
6779,"What type of services were offered in Somali, Amharic, and Oromo?",other
6780,Who won the 2009 award for Media of the Year?,ind
6781,What province is Galkayo located in?,state
6782,What is the commercial capital of Puntland?,city
6783,Whos is a former editor with The Delka Broadsheet?,ind
6784,What was the number of mobile subscribers in Somalia in 2008?,other
6785,What is another name for Dalcom?,termeq
6786,"As broadband access rose, what happened to the demand for satellite services?",desc
6787,What type of connection does Tri-Band 3G offer its customers?,other
6788,How will the fiber optic connection impact the price for online access for the average user?,manner
6789,"When the civil war began, many telecomunications companies were created to provide missing what?",other
6790,The STC allows its customers to communicate across how many networks?,count
6791,Which industry in Somalia is not improving?,gr
6792,Continued infrastructure development results in more efficient what?,other
6793,Howmany governemnt run channels do Puntland and Somaliland regions have?,manner
6794,Who was the first African country to get internet?,country
6795,Who was the only provider of dial up service in Somalias SouthCentral regions in 2009?,gr
6796,Are communications services in Somalia mostly concentrated in the public or private sector?,other
6797,What did Chinese entrepreneurs create?,other
6798,What are key communication services?,def
6799,What prize did RSF win?,other
6800,What type of internet blocking did Somalia use?,other
6801,Who was the first ISP provider in Somalia?,gr
6802,Communications in Somalia are mostly concentrated in what sector?,other
6803,"Before the civil war, what jobs were being created?",title
6804,Who owned the majority of Somtel Network before Dahabshiil?,ind
6805,What type of equipment did Somalia already have?,other
6806,What are two public television networks?,gr
6807,Who is responsible for the rise in internet users?,ind
6808,How long is Hormuud's cable network?,dist
6809,What is the total number of internet news located in Somalia?,count
6810,Which two short-wave stations broadcast from the capital?,gr
6811,What is the commercial capital of Somalilnand?,city
6812,Which Somali telecom operators designed the policies responsible for dial up's growth?,gr
6813,What type of media decreases and internet connectivity increases?,other
6814,How much higher is the Somalia teledensity compared to Niger?,count
6815,What industry is growing in the national banking sector?,gr
6816,What is Somalia's largest national business?,gr
6817,What is the ICT?,def
6818,What is Somalia's second largest ISP?,gr
6819,Who did not use the wireless services?,ind
6820,What types of media increases as internet connectivity and access increases?,other
6821,How long has SNTV been broadcasting?,period
6822,Who owns Hormuud Telecom?,ind
6823,What communication does the public sector concentrate in?,other
6824,What place is Catalan named for?,other
6825,What is the second most often spoken language is Catalonia?,lang
6826,What is the division of Catalan dialects?,def
6827,What does Catalan have in common with other Romance languages in the same area?,desc
6828,What declined in the 16th and 17th centuries?,other
6829,What did the 19th century produce in Catalan literature?,other
6830,What kind of  shifts are taking place in Catalan speaking areas?,other
6831,What is the similarity between Catalan and Italian?,desc
6832,What area was Roman Tarraconensis language different from?,other
6833,What are the linguistic blocks Catalan lies between?,other
6834,What are the Paisos Catalans,def
6835,How is Catalan different from other Romance languages?,manner
6836,Where do unstressed vowels reduce to three?,other
6837,Where do you find medieval plurals?,other
6838,What is Standard based on?,def
6839,How is Valencian classified?,manner
6840,What do most Valencian people think Valencian is in regards to Catalan?,desc
6841,What has produced a great deal of controversy?,other
6842,What is common in Romance languages?,desc
6843,What kind of words does Catalan have few of?,word
6844,What is the usual way to make a plural?,techmeth
6845,How are Catalan verbs grouped?,manner
6846,What type of language is Catalan?,lang
6847,What numbers does Catalan have?,other
6848,What is the Latin for Calalunya?,termeq
6849,What is a Catalan person called in the 15th century?,ind
6850,What part of Catalonia did Spain give to France?,other
6851,Where did the Algiers immigrants come from?,other
6852,How old are most of the native language speakers in northern Catalonia?,period
6853,What is Catalan being replaced by in Alghero?,def
6854,Who disagrees with putting Catalan in the Occitano-Romance branch?,ind
6855,What are the degrees of similarity with Occitan and Gallo-Romance languages?,other
6856,Where is the Catalan language mostly located?,other
6857,Hoe similar is Catalan to Portuguese?,other
6858,What kind of linguistic choices does Catalan have?,other
6859,What is Central Catalan?,def
6860,What vowel stays distinct?,letter
6861,In comparison to what are the dialects uniform?,other
6862,How are a and e in western dialects?,manner
6863,Where are the most speakers found?,other
6864,What reduction pattern do some vowels follow?,other
6865,Which letters remain distinct?,letter
6866,What vowel does Central have a larger occurrence of?,letter
6867,How can you explain differences in the language groups?,manner
6868,What form is excepted by most speakers?,other
6869,How is the standard used there?,manner
6870,How does central Catalan behave with the groups?,manner
6871,What is ab example of a gender marked adjective?,def
6872,What modern language does not have a T-Y distinction?,lang
6873,What have many dialects replaced?,other
6874,Which one of one's father's surnames is used?,ind
6875,What is Catalan called in Valencia?,termeq
6876,What is the type designation of Catalan in Catalonia?,other
6877,What is the differenctiation between Catalan and Valencian?,desc
6878,What language is the source of the term Catellain?,lang
6879,To what does Matorell's work show a transition?,other
6880,When was the war of Spanish Succession?,date
6881,When was it determined that most native speakers in France are 60 or older?,date
6882,What kind of linguists do not like placing Catalan in the Occitano-Romance category?,ind
6883,What are there besides degrees of similarity with Occitan?,other
6884,What type of unique choices does Catalan have?,other
6885,Where is this a common feature?,other
6886,What is high among dialects?,other
6887,What have a and e done in eastern dialects?,desc
6888,To what division does Central Catalan belong?,other
6889,In what densely populated area is it spoken?,other
6890,Which vowel remains distinct?,letter
6891,Where did this pattern come from?,desc
6892,What language is parl?,lang
6893,"When homens loses /n/, it becomes what word?",word
6894,What form is innovative?,other
6895,What is a first person singular  feature of the Balearic standard?,desc
6896,Where are the provinces of Lleida and Tarragona?,other
6897,What is the official regulating body of  Valencian?,gr
6898,Who is less likely to believe that Catalan and Valencian are different?,ind
6899,What are the two dialectical groups of Catalan?,other
6900,In whose work can you find examples of acquired words?,ind
6901,What word additive is usually added to verbs?,word
6902,To what are these morphological changes similar?,other
6903,What does this imply the use an extra group of pronouns for?,def
6904,When was Catalan's Golden Age as a dominant language?,date
6905,What is the root word from which Catalonia comes?,word
6906,Who broadened their territory and the use of Catalan in the 8th century?,ind
6907,Where did the Catalan language reach in the 15th century?,other
6908,What is an Andorran school policy?,def
6909,What is the relationship similarity to Ladin?,desc
6910,Where does the Catalan word alfabia come from?,desc
6911,What is the interpretation of the term?,def
6912,"What does it want to do with the language, the speakers, and reality?",desc
6913,What other divisions can be made of dialects?,other
6914,What part of the province of Tarragona is Central Catalan spoken?,other
6915,What language is the exception?,lang
6916,The medieval jovens becomes what what word?,word
6917,What are the two blocks of Catalan?,other
6918,What forms are mutually intelligible?,other
6919,Who says that there is linguistic unity between Catalan and Valencian?,ind
6920,Who uses a Valencian standard separate from Catalan?,ind
6921,What affect did this favoring of northern dialects have on other dialects?,desc
6922,What is an important plural alternation?,def
6923,How are vowel alternances in Catalan?,manner
6924,What year started the decline of Catalan as a main language?,date
6925,Since what year has this term been used?,date
6926,In what was the first Catalan book printed on the Iberian Peninsula?,cremat
6927,At this time what classes became bilingual?,other
6928,When did French become the official language of that part of Catalonia?,date
6929,Who was defeated in the War of Spanish Succession?,ind
6930,"In what century did Vedaguer, Oller, and Guimera wrte?",date
6931,To what group is Catalan most closely related?,other
6932,How related is Sardinian to Catalan?,manner
6933,What block does Northwestern Catalan and Valencian belong to?,other
6934,What kind of plural words lose /n/?,word
6935,Who is exempt from the standard and uses their own?,ind
6936,Whose writings are a good example of learned words in Catalan?,ind
6937,What word supplement  can be put on an already existing word base?,word
6938,Which of the United States is Boston located in?,other
6939,What did Boston's early settlers call the area?,other
6940,Boston became one of the wealthiest international ports after what war?,other
6941,"Boston was overtaken by Salem, Massachusetts in what type of trade? ",other
6942,What was used to fill a mill pond that became the Haymarket Square?,other
6943,The New York Times bought what famous Boston newspaper?,cremat
6944,On what date did bombs go off at the Boston marathon?,date
6945,What is the total area of Boston?,other
6946,What is the name of the region that surrounds Boston?,other
6947,What s Boston sometimes called?,termeq
6948,How much of Inner Bostons land area did not exist when the city was founded?,count
6949,On what coast is Boston located?,other
6950,About what was the population of Boston in 2010?,other
6951,What is the average household income in Boston?,money
6952,What percent of Boston's population was white in 1950?,perc
6953,What people form the largest ethnic group in the city?,gr
6954,What neighborhoos has a high rate of hispanics?,other
6955,What rank does Boston hold as far as being an economically powerful city in the world?,title
6956,The city is innovative becaus eit has access to what type of capital?,city
6957,A large part of Boston's economy is made up of what?,other
6958,Wher e is Lesley University College of Art and Desighn located?,other
6959,Boston is culturally similar to what area?,other
6960,How long has Boston been a religious center?,period
6961,How is the air quality in Boston?,manner
6962,Allston Green District is an example of what?,other
6963,Lots of older buildings are supported by what?,other
6964,What league do the new England patriots belong to?,gr
6965,What is the capital of Massachusetts?,city
6966,The Boston Globe and the Boston herals are two of Bostons what?,other
6967,What Airport is located in East Boston?,other
6968,What is the name of the peninsula Boston was founded on?,other
6969,What does Trimountaine mean?,def
6970,Who came to be known as the nation's social elites?,ind
6971,What river seperates Boston from Charlestown?,other
6972,The modern land area was created by the gradual filling in of surrounding what?,other
6973,What minimizes the influence of the Atlantic ocean on Bostons weather?,other
6974,What type of weather systems in Boston can produce much snow and rain?,other
6975,What is the average family income in Boston?,money
6976,"In 2000, what percen tof the population were non hispanic and white?",other
6977,There is a  high presence of what type of company in the city?,gr
6978,What small private law school is located in Boston?,gr
6979,What is the nations oldest college?,gr
6980,What is the Boston accent known as?,termeq
6981,What century did Ralph Waldo Emerson write in?,date
6982,What classical music magazine called the Boston Symphony orchestra one of the worlds best orchestras?,cremat
6983,What is marked by a line of red bricks in the ground?,other
6984,The piles begin to rot if exposed to what?,other
6985,What was the FleetCenter built to replace?,other
6986,Who ranks city park systems?,ind
6987,"As the state capital, Boston plays a large role in what?",other
6988,What court is located in Boston?,other
6989,What district is the North 3/4 of the city located in?,other
6990,The Longwood medical and Academic Area is affiliated with what medical school?,gr
6991,Boston is at the East end of what Interstate?,other
6992,What magazine put Boston on its Future best City For Biking list?,cremat
6993,Boston was the location of many important events of what war?,event
6994,What became an important part of the city's economy during the Napoleonic Wars and the war of 1812?,other
6995,Boston was admired for what kind of life?,other
6996,Boston was chartered as what in 1822?,other
6997,What was the estimated population of Irish people living in Boston in 1850?,other
6998,"In 1990, the Colombia Point Health Center was renamed what?",other
6999,What direction from Boston is Boston Harbor?,other
7000,Tremont Street is named after what original hill in Boston?,other
7001,Sea breezes occur during what season?,date
7002,What is the average income for a full time male worker?,money
7003,What is the total number of congregations in Boston?,count
7004,"In 2014, what percent of the City of Boston was Catholic?",perc
7005,"Because of the number of tech companies, the city is a hub for what?",other
7006,Route 128 and Greater Boston are centers for what type of investment?,other
7007,What helped make Boston one of the top financial cities in the US?,reason
7008,What is the oldest public high school in the US?,gr
7009,What was the name of Americas first all female law school?,gr
7010,What is the oldest independant conservatory in the US?,other
7011,Who influences Boston's politics and religion?,ind
7012,What was the name of the bookstore the authors met in?,other
7013,What does Boston Symphony orchestra call home?,other
7014,Who determined that the air quality was unhealthy on those 4 days?,ind
7015,How often is Boston's climate plan updated?,count
7016,What has been happening to groundwater levels?,desc
7017,What was the original name of the new England patriots?,ind
7018,What is the name of the famous bank located in Boston?,gr
7019,Who represents the 7th district?,ind
7020,Tufts- new England medical Center was renamed what?,other
7021,What is the name of Bostons subway system?,other
7022,Trains serving new Yourk and Washington D.C also stop where?,other
7023,What percent of Boston's population commutes by walking?,perc
7024,What is the estimated population of Greater Boston?,other
7025,The Faneuil Hall draws over how many tourists to Boston each year?,count
7026,In what century was manufacturing more important to Boston than trade?,date
7027,Boston improved culturally because of its generous what?,other
7028,What President attempted to make an example out of Boston due to it's view on the Anthony Burns Fugitive Slave Case?,ind
7029,What was the population of Boston in 1822?,other
7030,Two Boston department stores merged to form what Cincinnati based department store?,gr
7031,Calf Island and Green Island are considered part of what National Recreation Area?,other
7032,A train full of gravel came from Needham to fill what?,other
7033,What months do thunderstorms occur in Boston?,date
7034,What can the population of Boston rech during special events?,other
7035,What is the average income for a full time female worker?,money
7036,"In recent years, the whote population has begun to move where?",other
7037,What Boston church is one of the oldest congregations in the US?,gr
7038,The Milken Institute rated Boston as the top what in the country?,other
7039,What remains an important sector?,other
7040,Boston is the center for what type of capital firms?,other
7041,Whos is honored in the Italian Summer Feasts?,ind
7042,When was the last time the climate plan was modified?,date
7043,The goal is to get how  many residents to sign up?,count
7044,When dod the Boston patriots change their name?,date
7045,Who oversees the Boston Public Schools?,ind
7046,What is the name of the massachusetts port authority?,gr
7047,What agency oversees health concerns for city residents?,gr
7048,What neighborhood is the Tufts medical Center located in?,other
7049,What airport is North of Logan Airport?,other
7050,The streets of Back bay grew into a what?,other
7051,The MBTA is also known as the what?,termeq
7052,What suburbs of Boston is the Route 128 Station located in?,other
7053,Boston is internationally known for education and medicine because of its many what?,other
7054,What is Bostons largest religious group today?,gr
7055,What department stores merged to form Macy's?,gr
7056,What is the density of Boston's population?,other
7057,What percent of families fall below the poverty line?,perc
7058,"In 2014, other religions mad eup what percentage of the citys population?",perc
7059,"In 1916, MIT moved across the river to what city?",city
7060,"Food with an emphasis on seafood, salt, and dairy is an exaple of what?",food
7061,What was the city's first Anglican church?,other
7062,What district is the South fourth of Boston located in?,other
7063,What is the name of the teen paper that the Boston Globe provides to schools?,cremat
7064,What is the name of the first municipal Hospital in the US?,other
7065,What airport is south of Logan Airport?,other
7066,How long is bostons subway system?,dist
7067,What is the nationality of Pathé?,country
7068,After a trip to what city did Carl Laemmle leave the dry goods business?,city
7069,On what date was the incorporation of the Universal Film Manufacturing Company?,date
7070,On what date did Universal City Studios open?,date
7071,What sort of films were produced by Red Feather?,cremat
7072,what was the policy that Universal followed in its early years?,desc
7073,"Along with Walt Disney, who created Oswald the Lucky Rabbit?",ind
7074,What was Carl Laemmle Jr.'s nickname?,ind
7075,What part of Universal's business was terminated while it was in bankruptcy?,other
7076,What two performers were known as the team Abbott and Costello?,ind
7077,Who partnered with Universal in the creation of Cinema International Corporation?,ind
7078,What percentage of MCA/Universal did Matsushita Electric sell five years after acquiring the company?,perc
7079,Who bought 80% of Vivendi Universal Entertainment in 2004?,ind
7080,Universal's deal with what company ended in 2013?,gr
7081,What film studio was brought back in May 2015?,gr
7082,Who is the ultimate owner of Universal Studios?,ind
7083,"Along with Pathé and the Gaumont Film Company, what major film studio is older then Universal Studios?",gr
7084,Who were Laemmle's business partners in the Yankee Film Company?,ind
7085,"By what month and year did Laemmle change his opinion on ""unclean pictures""?",date
7086,Who owned the rights to Oswald?,ind
7087,Who was 2006 seller of the Oswald cartoons?,ind
7088,"What was Carl Laemmle, Sr.'s nickname at Universal?",ind
7089,In what year was The Invisible Man made?,date
7090,"Along with distribution and studio operations, what part of Universal was retained by Carl Laemmle, Jr. during bankruptcy?",other
7091,"Along with Donald O'Connor and Bing Crosby, with whom did Gloria Jean star?",ind
7092,What producer was involved in the founding of United World Pictures?,ind
7093,Who notably produced monster and science fiction films for Universal?,ind
7094,What star did Lew Wasserman represent?,ind
7095,To whom did Matsushita sell a large share of MCA/Universal?,ind
7096,Who bought the USA cable network from Seagram?,ind
7097,With whom did Universal sign a marketing and distribution deal in July 2013?,ind
7098,What is the street address of Universal Studios' production studios?,other
7099,What geographical feature separated Universal City Studios from Hollywood?,other
7100,Who produced an Oswald the Lucky Rabbit motion picture?,ind
7101,"Along with Nelson Eddy, who starred in the Phantom of the Opera?",ind
7102,In what year was Ma and Pa Kettle made?,date
7103,What new name was given to Revue Productions in 1966?,gr
7104,Who bought 51% of NBC Universal in 2011?,ind
7105,For what part of a motion picture projector did the Motion Picture Trust hold a patent?,other
7106,What was a nickname of Florence Lawrence?,ind
7107,What was the biggest Hollywood studio during this period?,other
7108,What character did Walt Disney create in 1928?,ind
7109,Who began producing Oswald cartoons for Universal in 1929?,ind
7110,"At what age did Carl Laemmle, Jr. become president of Universal?",period
7111,What did Carl Jr hold fast in addition to the theater chain?,other
7112,Who granted Universal the production loan?,ind
7113,"Along with Margaret Sullavan, what notable film talent left Universal after the Standard Capital takeover?",ind
7114,"Prior to working at Universal, what studio employed Marlene Dietrich?",gr
7115,What was the studio that Alfred Hitchcock normally worked for?,gr
7116,Whose performance in Anne of the Thousand Days garnered a Best Actor nod?,ind
7117,What did Seagram sell to finance their purchase of a share in MCA/Universal?,other
7118,In what month and year did Comcast buy 49% of NBCUniversal?,date
7119,In what year did Universal's deal with Legendary Pictures begin?,date
7120,Who released three billion-dollar films in 2017?,ind
7121,In what city are Universal Studios' corporate offices located?,city
7122,Who does the Pathe Film Company belong to?,ind
7123,"Along with exhibition and distribution, what business did the Universal Film Manufacturing Company engage in?",gr
7124,"What opened on March 19, 1915?",other
7125,What comedy came out in 1914?,cremat
7126,Who bought Rank's share of Universal-International?,ind
7127,Who produced melodramas for Universal?,ind
7128,What was the name of the sequel to True Grit produced by Universal?,cremat
7129,What was created in 1980?,other
7130,What did Laemmle and Edison decide to do?,desc
7131,"Who opened Universal City Studios on March 19, 1915?",ind
7132,Who else decided not to develop a theater chain with Laemmle?,ind
7133,What opened in 1962?,other
7134,What did Carl Laemmle consider a mistake in 1972?,desc
7135,Who owned the rights to Oswald the Rabbit?,ind
7136,What did NBC Universal sell in 2008?,other
7137,What began in the 1940s?,event
7138,"Who was forced to seek a $300,000 loan?",ind
7139,Who bought into a four-way merger with Universal in 1954?,ind
7140,Who made a deal in 1948 with Universal for James Stewart?,ind
7141,Who back the Motion Trust Picture?,ind
7142,What studio was built on a 230-km² converted farm?,other
7143,What position did J. Cowdin Cheever hold?,title
7144,Who produced the 1963 film Three Smart Girls?,ind
7145,What did Basil Bruce and Nigel Rathbone star in?,other
7146,What types of films did William Curtis produce?,cremat
7147,Who was Seagram sold to in June 1980?,ind
7148,Who attempted to enforce a monopoly on cameras and projectors?,ind
7149,Who opened his studio to tourists like other movie moguls?,ind
7150,Who was created in 1829 by Disney and Iwerks?,ind
7151,What position on the board did J. Cowdin Cheever take over?,title
7152,What did Deanna Pasternak star in?,other
7153,What remake used technicolor in 1942?,cremat
7154,What combine did Kenneth Young found?,other
7155,What did MCA form in 1966?,other
7156,How much did MCA/Universal sell their stake for?,money
7157,Who purchased Vivendi's share of NBCU in 2006?,ind
7158,What position did Donna Sperber hold?,title
7159,Who owns Comcast?,ind
7160,What was Lawrence Florence known as?,termeq
7161,What did Universal retain ownership of from 1923 to 1949?,other
7162,Who was Wyler William related to?,ind
7163,"What happened on April 2, 1935?",event
7164,What did the 1963 film to for the studio?,other
7165,What position was given to William Mayer?,title
7166,What was Walt Disney a minor player in?,other
7167,What year was Mummy made?,date
7168,What did MAC not own after the lot purchase?,other
7169,Who did UIP join in 2001?,ind
7170,Who bought 49% of NBCUniversal for $17.6 billion?,ind
7171,What country has Estonian as its official language?,country
7172,Who is interested in the degrees of phonemic length?,ind
7173,Who spoke German in what came to be known as Estonia?,ind
7174,What kind of harmony has Estonian lost?,other
7175,What two people are responsible for the first still in existence book in the Estonian Language?,ind
7176,Following the departure of the Soviet immigrants what was the percentage of Estonians in Estonia?,perc
7177,What other language has a telicity contrast?,lang
7178,From what system is a distinctive future tense lacking?,other
7179,What two letters can be replaced with each other a lot of the time in Estonian?,letter
7180,Of all of Estonian's language reformers who is the most well known?,ind
7181,In Estonia how many people speak Estonian as their native language,count
7182,What are the phonemic length's three degrees?,dist
7183,What are two other languages in the Finnic branch?,lang
7184,Who invaded Estonia?,ind
7185,What are the names of the Estonian dialect groups?,gr
7186,More importantly than their language aspect how do the Seto and Võro dialects set themselves apart from each other?,manner
7187,What is another language that uses Latin for its alphabet?,lang
7188,To how many phoneme's does each grapheme correspond?,count
7189,Who is responsible for the creation of the Newer Orthography?,ind
7190,What famous encyclopedia contains a Russian back-transliteration of Estonian?,cremat
7191,What is Estonian typologically transitioning from?,other
7192,"Aside from the accusative, where can the direct object of the verb be found?",other
7193,What is a matter of dispute among linguists regarding the distinction?,desc
7194,Following the crusades which country was dominated?,country
7195,What type of book was it?,cremat
7196,What language was no longer promoted as one of Estonia's main languages?,lang
7197,What is the northern city to which the northern dialect is associated?,city
7198,What type of deviations are there from the single phoneme to each grapheme general principle?,other
7199,In what century was the Newer Orthography created?,date
7200,What does Estonian use to show actions performed by an undecided subject?,other
7201,What is another term for making up words from nothing?,termeq
7202,What is the technique Aavic used to create Estonian words out of nothing?,techmeth
7203,What is another term for words created by Aavik?,termeq
7204,Who isn't interested in the degrees of phonemic length?,ind
7205, What kind of harmony has Estonian not lost?,other
7206,What did the aftermath of the crusades end up delaying in Estonia?,other
7207,Who conquered the ancient Estonians?,ind
7208,What language was spoken by ethnic Estonians?,lang
7209,What came into being in January 1989?,other
7210,Where is the kirderanniku dialect spoken?,other
7211,Previous to the Newer Orthography what orthography was in place?,other
7212,What famous encyclopedia contains a Estonian back-transliteration of Russian?,cremat
7213,How are words ordered in Estonian canonically?,manner
7214,What language does not have a telicity contrast?,lang
7215, From what system is a distinctive future tense prominent?,other
7216,What two letters can never be replaced with each other in Estonian?,letter
7217,Who in the course of their language planning attempted to use the formation ex nihilo technique?,ind
7218,In what publication can examples of ex nihilo words be found?,cremat
7219,What is not a distinctive feature? ,desc
7220,What university did Peterson attend?,gr
7221,What is the city where the southern dialect was historically spoken?,city
7222,From what other country's orthography did the Older Orthography get its basis?,country
7223,"What is ""a yellow house"" in Finnish? ",def
7224, What happens to the first letter when a word starts with an 'L'?,desc
7225,What was the maximum number of waves through which modern Estonians migrated into Estonia?,count
7226,Which Estonian playwright works were printed from 1810 to 1820?,ind
7227,How are the seto and voro communties similar?,manner
7228,In what Orthagraphy does Modern Estonian orthography reject?,other
7229,What is the Estonian translation of ostrov?,termeq
7230, What sort of form is Estonian moving away from into?,other
7231,What does Estonian use to show actions performed by an determined subject?,other
7232,What language does Estonian have very close origins with? ,lang
7233,Of all of Estonian's language reformers who is the least well known?,ind
7234,What are the three degrees of phonemic width? ,other
7235, Following the crusades which country was not dominated?,country
7236, Who did not want their future to be fused with Estonians?,ind
7237,What city is south of Tartu? ,city
7238,What letters are not limited to proper names of foreign origin?,letter
7239,What is the incorrect order of words in Estonian canonically?,other
7240,What is an example of a partial object?,other
7241, What is another term for words Aavik destroyed?,termeq
7242,What made it shift from a fusional language to an agglutinative one?,reason
7243,What did the aftermath of the crusades end up beginning in Estonia?,other
7244,When is the most recent written records of Finnic Languages of Estonia?,date
7245,What book was not used by priests in 1637?,cremat
7246, Who had did not like the ancient Estonian culture?,ind
7247,What language did ethnic Estonians refuse to speak?,lang
7248, What came into being in February 1989?,other
7249,What is the city where the eastern dialect was historically spoken?,city
7250,What is the technique Aavic used to create Estonian words out of old words?,techmeth
7251,What day is Father Tongue Day on?,date
7252, Who conquered the ancient Danes?,ind
