,texts,labels
4515,In what year during the Hundred Years' War did the French assault Plymouth?,date
4516,What notable slave trader was based out of Plymouth?,ind
4517,Which faction did Plymouth support during the English Civil War?,gr
4518,In what year was HMNB Davenport established?,date
4519,"In kilometers, how long was the Plymouth Sound Breakwater?",dist
4520,What animal byproduct was imported to Plymouth in the 19th century?,animal
4521,What was the primary base of the Royal navy during World War I?,other
4522,Who was the first woman MP to take her seat in the British Parliament?,ind
4523,How many wards in Plymouth elect two councillors?,count
4524,What monarch bestowed the first Lord Mayor on Plymouth?,ind
4525,At what street address is the Lord Mayor's residence located?,other
4526,What river is to the west of Plymouth?,other
4527,What estuary east of Plymouth is part of the River Plym?,other
4528,On what date was the publication of the Plan for Plymouth?,date
4529,How many hours of sunshine does the South West England region get each year?,count
4530,"In degrees Fahrenheit, what was the highest temperature achieved in Plymouth between 1971 and 2000?",temp
4531,How many students are studying at the University of Plymouth?,count
4532,What institution of higher  education is colloquially known as Marjons?,gr
4533,"Along with City College Plymouth, what college calls Plymouth home?",gr
4534,How many state primary schools are in Plymouth?,count
4535,What maritime institution of higher education existed in Plymouth as of 1880?,gr
4536,What organization known as the MBA is based in Plymouth?,gr
4537,What percentage of Devon's GVA does Plymouth comprise in 2013?,perc
4538,How many Plymouth residents are employed in defense?,count
4539,What location is proposed for the future home of the Plymouth City Council headquarters?,other
4540,On what date was the Dawlish sea wall damaged?,date
4541,How many churches are present in Plymouth?,count
4542,In what year was Union Street constructed?,date
4543,What notable event occurs each August?,event
4544,How many people can fit in the Theatre Royal?,count
4545,What football league team is located in Plymouth?,gr
4546,What rugby union team is based in Plymouth?,gr
4547,What body handles waste management in Plymouth?,gr
4548,What is Plymouth's National Health Service hospital?,other
4549,In what year was the Royal Citadel constructed?,date
4550,"What structure was referred to as a ""Palmerston's Folly""?",other
4551,Who designed the Roland Levinsky building?,ind
4552,What was the birthplace of Sir Francis Drake?,other
4553,What artist died in Plymouth in 2002?,ind
4554,How many miles away from London is Plymouth?,count
4555,Who set fire to Plymouth in 1403?,ind
4556,For how many years was Plymouth under siege during the English Civil War?,count
4557,What river was adjacent to HMNB Davenport?,other
4558,In what year was Plymouth Porcelain founded?,date
4559,"In the period 1951-1957, how many new houses were constructed yearly in Plymouth?",count
4560,By what year was the greater part of the army presence in Plymouth gone?,date
4561,In what year was the Domesday Book compiled?,date
4562,What position was Michael Foot noted to occupy in government?,title
4563,Who was elected for the Sutton and Devonport constitutency in 2015?,ind
4564,Who gave the Lord Mayor's official residence to Plymouth?,ind
4565,To the east of Plymouth lies which river?,other
4566,What location north of the city possesses granite?,other
4567,"In degrees Fahrenheit, what is Plymouth's annual mean temperature?",temp
4568,About how many students are enrolled at City College Plymouth?,count
4569,Plymouth has how many state secondary schools?,count
4570,About how many Plymouth residents are serving in the military?,count
4571,In what year was Pannier Market finished?,date
4572,"What architect is in charge of the """"Vision for Plymouth""?",ind
4573,In what month and year was the grand opening of Drake Circus Shopping Centre?,date
4574,"To connect Millbay to the city centre, what would need to be destroyed?",other
4575,In what year was Plymouth Synagogue constructed?,date
4576,Who performed at the New Palace Theatre in the 1930s?,ind
4577,What British Basketball League team calls Plymouth home?,gr
4578,In what month and year did Plymouth play host to the America's Cup World Series?,date
4579,Who oversees Plymouth's sewers?,ind
4580,"In kilometers, how far is Derriford Hospital from the Plymouth city center?",dist
4581,"Along with Efford, where else does the Plymouth City Council operate a cemetery?",other
4582,"Along with Whitsand Bay and Cawsand, what Plymouth-area beaches are popular with tourists?",other
4583,What colloquial term is used for Plymouth residents?,termeq
4584,What river borders Plymouth on the west?,other
4585,In what year did the Pilgrim Fathers sail from Plymouth?,date
4586,What is the term used to describe the attacks on Plymouth during the Second World War?,termeq
4587,How many members of Parliament represent Plymouth?,count
4588,In what year was the first written reference to Plymouth made?,date
4589,In what year was the fortification later known as Drake's Fort constructed?,date
4590,How many male workers were present in Plymouth Dock circa 1712?,count
4591,In what year did construction finish on the Plymouth Sound Breakwater?,date
4592,What location provided a base for flying boats?,other
4593,How many attacks comprised the Plymouth Blitz?,count
4594,"In the postwar period to 1964, how many houses were built in Plymouth?",count
4595,What military unit is based in Plymouth?,gr
4596,On what date did Plymouth become a city?,date
4597,"As of 2015, what political party did all of Plymouth's MPs belong to?",gr
4598,What officeholder selects the Deputy Lord Mayor?,ind
4599,On what street is the Civic Centre office building located?,other
4600,What island is present in Plymouth Sound?,other
4601,What river was used to ferry granite from Dartmoor to Plymouth?,other
4602,What street was intended to connect Plymouth Hoe to the railroad station?,other
4603,About how many inches of rain fall on Plymouth every year?,count
4604,About how many days a year in Plymouth are over 77 °F?,count
4605,How many staff members work for the University of Plymouth?,count
4606,How many years ago was Plymouth College of Art founded?,count
4607,How many state grammar schools are based in Plymouth?,count
4608,What marine facility is attached to the University of Plymouth?,other
4609,How many people did the Plymouth unitary authority gain between 2001 and 2011?,count
4610,How many maritime businesses operate in Plymouth?,count
4611,"Along with Plymouth Council, what body supports the ""Vision for Plymouth""?",gr
4612,What bridge connects Cornwall to Plymouth via the A38?,other
4613,By what year is the city airport planned to reopen?,date
4614,How many pubs existed on Union Street in the 1930s?,count
4615,Who broke the world record for simultaneous fireworks?,ind
4616,What is the cost of admission to the Plymouth City Museum and Art Gallery?,money
4617,On what date did ITV Westcountry cease to operate?,date
4618,What is the home field of Plymouth Argyle F.C.?,other
4619,When was Plymouth Albion R.F.C. founded?,date
4620,For how many days did the America's Cup World Series take place in Plymouth?,count
4621,What is the name of the private cemetery in Plymouth?,other
4622,What monument commemorates the departure of the Pilgrim Fathers?,other
4623,Visitors to what local valley often stop over in Plymouth?,other
4624,Of what university is the Roland Levinsky building a part?,gr
4625,In what year did Sir Francis Drake die?,date
4626,What United States vice president did Donald Moffat play?,ind
4627,In what county is Plymouth located?,other
4628,In what year was Plymstock incorporated?,date
4629,In what city does Plymouth's ferry to Spain terminate?,city
4630,"Before Plymouth dockyard was built, where was the fleet located?",other
4631,In what year did Charles II ascend to the throne?,date
4632,What architect was noted for his neoclassical designs in Plymouth?,ind
4633,What was the name of the engineer involved in the construction of the Eddystone Lighthouse?,ind
4634,How many civilian deaths occurred as a result of the Plymouth Blitz?,count
4635,In what year did Plymouth receive its first Lord Mayor?,date
4636,What party did Michael Foot become a leader of?,gr
4637,On what date did Plymouth's county status end?,date
4638,In what month and year did the Civic Centre municipal office building become a listed building?,date
4639,In what body of water do the rivers Plym and Tamar meet?,other
4640,"Along with shales, what is most of the city built on?",other
4641,"Along with West Hoe and Radford, where was Middle Devonian limestone quarried in the region?",other
4642,Who headed the team that created the 'Vision for Plymouth'?,ind
4643,Up to how many centimeters of snow fell on Plymouth between 17 and 19 December 2010?,count
4644,About how much are the staff of the University of Plymouth paid yearly in total?,money
4645,How many independent art colleges exist in the United Kingdom?,count
4646,What is the name of the independent school in Plymouth?,gr
4647,In what year did the Dockyard Technical College close?,date
4648,How many people work in Tamar Science Park?,count
4649,What notable location was named a grade II listed building in 1998?,other
4650,A passenger ferry operates between Cremyll and what location?,other
4651,How many regional MPs have argued for the importance of Plymouth's train service?,count
4652,What group famously enjoyed themselves on Union Street?,gr
4653,What institution did Roy Lowry work for?,gr
4654,How many galleries are present in the Plymouth City Museum and Art Gallery?,count
4655,Where do the Plymouth Raiders play their home games?,other
4656,From where did Drake's Leat draw water?,other
4657,In what year did Langage Power Station come on line?,date
4658,Where in Plymouth is the Royal National Lifeboat Institution based?,other
4659,"In lieu of headstones, what grave markers are used at Drake Memorial Park?",other
4660,"In kilometers, how far off the coast was Smeaton's Tower originally built?",dist
4661,How many marine species are present at the National Marine Aquarium?,count
4662,What local figure played in the bands AMM and MIMEO?,ind
4663,In what film did Donald Moffat play President Bennett?,cremat
4664,In what body of water do the rivers Tamar and Plym converge?,other
4665,"Along with Plymouth and Devonport, what location was merged into a county borough in 1914?",other
4666,What institution of higher education is based in Plymouth?,gr
4667,What did 'Plym Mouth' mean?,def
4668,In what year did Parliament pass a notable law that led to the building of fortifications in Plymouth?,date
4669,On what street did many of the buildings designed by John Foulston reside?,other
4670,How many homes were totally destroyed in the Plymouth Blitz?,count
4671,What body proposed that Plymouth become a unitary council?,gr
4672,For what reason is Plymouth Sound a Site of Special Scientific Interest?,reason
4673,How many parks exist in Plymouth?,count
4674,In what year was the University of Plymouth established?,date
4675,How many large colleges exist in Plymouth?,count
4676,"Aside from Plymouth High School for Girls and Devonport High School for Boys, what state grammar school is present in Plymouth?",gr
4677,"After the Dockyard Technical College closed, where were classes relocated to?",other
4678,What is the name of the aquarium present in Plymouth?,other
4679,What was the cost to restore Tinside Pool?,money
4680,Who spoke disparagingly about the Drake Circus Shopping Centre?,ind
4681,How many Methodist houses of worship exist in Plymouth?,count
4682,What was the percentage decline in Jewish residents of Plymouth between 2001 and 2011?,perc
4683,In what year did the Music of the Night begin?,date
4684,What team plays its home games at Weston Mill?,gr
4685,What organization is the Plymouth Borough Police a part of?,gr
4686,Where is South Western Ambulance Service NHS Foundation Trust headquartered?,other
4687,What memorial commemorates the naval victory over the Spanish Armada?,other
4688,How many listed buildings are present in the Barbican area?,count
4689,What part of Plymouth is the Roland Levinsky building situated in?,other
4690,Where do the family of Michael Foot live?,other
4691,How many times is it suggested that you should warn people you are in disagreement with before parting ways?,count
4692,Who gave more exposure to the term heresy when attempting to descredit opponents during the early centuries of Christianity?,ind
4693,In what year was the first usage of the term heresy in a legal context?,date
4694,Who was the first Christian individual to be sentenced to death by the church for heresy in Rome?,ind
4695,In what country did the Cathars grow to represent a popular movement?,country
4696,Who was brought before the Inquisition for heresy but renounced his beliefs and thus remained under house arrest for life?,ind
4697,What is the work called that Martin Luther created regarding Jews and heresy?,cremat
4698,What event in England during the 16th century had an outcome of many deaths for heresy?,event
4699,What year did the deaths of heretics under Christianity come to an end?,date
4700,What term is used for the act of using Church of Scientology techniques in contrast to what Hubbard envisioned?,termeq
4701,What is the title of the book published by Robert T. Bakker regarding mainstream opinion of dinosaurs?,cremat
4702,"What is the relationship between the context heresy is used in for Christian, Jewish, or Islamic cultures?",desc
4703,What term is used to describe an individual in the early Church that introduced discord?,termeq
4704,What term did Irenaeus use to describe the Christian community's ideologies?,termeq
4705,What did Constantine the Great and Licinius pass to introduce toleration of Christianity in the Roman Empire?,other
4706,Who intitiated Christianity to be a state church of the Roman Empire?,ind
4707,What book gives the definition of a heretic as anyone that does not follow the Catholic Church or the orthodox holy faith?,cremat
4708,After what two events did various Christian churches also begin using the first seven Ecumenical Councils to identify heresy?,event
4709,What term does Luther assign to the practice of Jewish Prayer?,termeq
4710,Which group was responsible for the deaths of the Boston martyrs?,gr
4711,What institution has prosecuted groups that practice outside the official Church without permission?,gr
4712,What word is used when speaking of correct teachings in contrast to a false teacher?,word
4713,Who suggested that it were the Jews that brought dissension into Christianity?,ind
4714,What was the church lacking before the edict that would allow them to legally counter heresy?,other
4715,What groups are cited as being considered heretical by the Church before the 11th century?,gr
4716,Who refused to change their views before the Inquisistion?,ind
4717,What two notable figures are cited to have perished for refusing to give up the Church in England?,ind
4718,Who considered Christians more heretical than Shiite?,ind
4719,What did Salman Rushdie say was heretical?,desc
4720,Who reformed Scientology making splinter groups heretical?,ind
4721,What film did Robert T. Bakker's book reportedly influence?,cremat
4722,Who is a person who believes in a strongly held custom?,ind
4723,How many times should you punish a divisive person before seperating from them?,count
4724,Who identified Christians with heresey?,ind
4725,Who was the first person to use the word heresy?,ind
4726,Who was the last known person to be sentenced to death for the crime of heresy by the Roman Catholic Church?,ind
4727,What group moved westward to give rise to the famous 11th and 12th century heresy in western Europe?,gr
4728,What happened in Spain that led to more heresey?,desc
4729,Who found Galileo guilty of heresy?,ind
4730,What rival group did the Anglican Puritans want purged from their area?,gr
4731,Who killed 70 Christians?,ind
4732,Who denounces the teachings of Maimonides?,ind
4733,Who accuses the Curch of Scientology of squirrelling?,ind
4734,Who is a recent scientific endoheretic?,ind
4735,Who dit Saint Peter refer to as Jews?,ind
4736,Who was the first Roman babtized?,ind
4737,What groups began to appear in northern Italy and southern France during the 11th century?,gr
4738,Who was required to renounce that the earth was the center of the universe?,ind
4739,What pope defended Judaism and the Jewish people?,ind
4740,In what year was the last known person sentenced to death in England for heresy?,date
4741,Which two groups viewed the Puritans themselves as nothing more than heresy?,gr
4742,How many Christians needed to be killed to get an otherworldly reward?,count
4743,What country declare Sharia law in 1989?,country
4744,Who considers traditional jewish principles heretical?,ind
4745,What term always has negatie overtones?,termeq
4746,Who did Tertullian say were the most heretical people?,ind
4747,Who wrote about their opponents in the 200's,ind
4748,For how many years was heresy an official crime?,count
4749,What did the church say could be probale if declare contrary to Holy Scripture??,desc
4750,Who called the popes heratics?,ind
4751,Who was executed in the 16th entury?,ind
4752,Who criticizes writing for being heretical?,ind
4753,Who doeas Conservative Judaism concider heretical?,ind
4754,Who did not believe in heresy?,ind
4755,What is the term for the process by wich a person learns to live a religious life?,termeq
4756,What word describes orthodox teaching?,word
4757,Who offered guidence to early Christians?,ind
4758,Who used the word Orthodox to describe Gnostic teachings?,ind
4759,Who was put to death for socery in the 3rd century?,ind
4760,What caused the Great Schism?,reason
4761,Who felt Jewish circumcision was spiritual?,ind
4762,What word has many modern meanings?,word
4763,What overlaps in Reform and Reconstructionist Judaism?,other
4764,Who excommunicated Priscillian?,ind
4765,Who did Roman law indentify as heretics?,ind
4766,Who executed Protestants on political grounds?,ind
4767,Who is powerless against endoheretics?,ind
4768,Who was executed for heresey in the 18th century?,ind
4769,What happened in northern Italy during the 1100's?,desc
4770,Who said Peter was the first to use the word heretical?,ind
4771,Who repealed the heresey laws in the 15th century?,ind
4772,In which year was the Warsaw Pact established?,date
4773,In which country did the Warsaw Pact dissolution meeting take place?,country
4774,Which NATO country feared a unified and rearmed Germany?,country
4775,In which year was West Germany admitted to NATO?,date
4776,Which nation was permitted rearmament by the foundation of the Warsaw Pact?,country
4777,How many countries formed the initial Warsaw Pact membership?,count
4778,In which year did Mongolia seek entry in the Warsaw Pact?,date
4779,In which year did Hungary attempt to leave the Warsaw Pact?,date
4780,In which year was the Warsaw Pact activated in a joint action?,date
4781,In which country did Warsaw Pact officials meet to dissolve the alliance?,country
4782,Which former Eastern Bloc country was the latest to join NATO?,country
4783,In which year did Poland declassify most of its Warsaw Pact-era archives?,date
4784,Who made a proposal for a General European Treaty on Collective Identity in Europe?,ind
4785,Which Soviet leader formed doctrine aimed at keeping socialist satellite nations in line?,ind
4786,Which country sought NATO admission in response to the fear of German rearmament?,country
4787,When was reunification first proposed as an idea?,date
4788,Who made his second visit to the US in April 1954?,ind
4789,Memories of what occupation were fading by 1954?,title
4790,The USSR and eight other European countries formed the Warsaw Pact on what date?,date
4791,What was the name of the East German armed forces?,gr
4792,In which year were Soviet forces scheduled to leave Mongolia? ,date
4793,Which continent was considered to be at the center of NATO/Warsaw Pact intrigues?,other
4794,Who was the head of the Hungarian government at the time of the revolt?,ind
4795,Which country did the Pact conquer?,country
4796,In which year did Romania overthrow its communist government?,date
4797,In which year did Poland join NATO?,date
4798,How many documents remain classified?,count
4799,Which country was dissolved in February 1991?,country
4800,Who wanted to join NATO after the Berlin Conference of January-June 1954?,ind
4801,Who ended WWII in Europe by defeating the Allies?,ind
4802,Which country was banned from rearming?,country
4803,Whose relations were based on mutual intervention?,ind
4804,Who asked to join the Warsaw Pact in January 1963?,ind
4805,Which country withdrew from the Warsaw Pact in 1966?,country
4806,What country was invaded in August 1998?,country
4807,For how many years did the Warsaw Pact formally exist?,count
4808,In which year did Slovakia join NATO? ,date
4809,How many Soviet allied countries were members of the Warsaw Pact?,count
4810,Which country saw the largest Warsaw Pact deployment? ,country
4811,Who made proposals to have Germany dismantled?,ind
4812,Who made it clear to Adenauer that NATO would have to become part of the EDC?,ind
4813,Who allowed West Germany to re-arm?,ind
4814,Who asked to join the Warsaw Pact under Article 10?,ind
4815,Which two countries supported the invasion in Czechoslovakia?,country
4816,Which countries joined NATO on 12 May 1999?,country
4817,How many nuclear weapons were eventually housed in Poland?,count
4818,In which year did the Warsaw Pact cease to function effectively? ,date
4819,Which country wanted to define socialism and liberalism?,country
4820,One of the leaders who supported the European Defense Community was whom?,ind
4821,Who supported the USSR's 1954 request to join NATO?,ind
4822,Which country wanted to keep Germany militarily against the West?,country
4823,East Germany was accepted to the North Atlantic Pact on what date?,date
4824,Czechoslovakia invaded Albania in what year?,date
4825,In which country was the Warsaw Pact disbanded in 1981?,country
4826,Which countries joined NATO in May 2004?,country
4827,In which year was the counteroffensive strategy first conceived?,date
4828,Which country held the 1 July 1991 meeting to dissolve the Warsaw Pact?,country
4829,Which countries believed Germany should not be free to rearm?,country
4830,Which country joined NATO on 11 April 2009?,country
4831,Who published classified documents in January 2006?,ind
4832,Who requested a new European Security Treaty in April 1954?,ind
4833,Hungary joined which organization in March 2004?,gr
4834,Poland joined which organization in March 2004?,gr
4835,East Germany was integrated in NATO in what year?,date
4836,What is materialism?,def
4837,Who coined the Axial Age?,ind
4838,Name the title of the work by Jayaraashi Bhatta.,cremat
4839,What is hyle?,def
4840,Who is praised for providing a clear definition of materalism?,ind
4841,Who agreed with all three forms of materialism? ,ind
4842,"In nature, this is an essential substance?",substance
4843,In what part of the world did materialism develop during the Axial Age?,other
4844,"At that time, who helped develop materialism?",ind
4845,"In what year was ""The Essence of Christianity"" written?",date
4846,What is the name of the 1991 book by Paul Davies and John Gribbins?,cremat
4847,Which religious group strongly opposed the idea of Neoplatonism?,gr
4848,Who agrees with promissory materialism? ,ind
4849,Who believes that property can be considered non-material?,ind
4850,Who disagrees with transcendental idealism? ,ind
4851,What is not a fundamental substance in nature? ,substance
4852,What is the definition of non-physicalism? ,def
4853,Who coined the non-Axial Age?,ind
4854,What school advanced atomism?,gr
4855,What is Sarva-darśana-samgraha?,def
4856,What book defined materialism as a non-philosophical system?,cremat
4857,Who points out that it is possible to gather direct evidence of matter?,ind
4858,Who claims that materialistic science will never explain phenomena? ,ind
4859,Who believes that property can be considered material if one defines it does not have property?,ind
4860,What is the definition of non-materialism?,def
4861,What does materialism say about how substance should be characterized?,desc
4862,In what part of the world did materialism develop during the non-Axial Age?,other
4863,In what book did Hayy ibn Yaqdhan foreshadow the idea of modern materialism? ,cremat
4864,Who claimed that a non-observing subject can only know material objects through the mediation of the brain and its particular organization?,ind
4865,The author's ideas would later influence what well known philosopher?,ind
4866,Who founded digital physics? ,ind
4867,Who agrees that materialism is not a self-refuting idea?,ind
4868,What is the definition of philosophical monism?,def
4869,What is the definition of neutral monism?,def
4870,Who was Karl Marx's enemy? ,ind
4871,Who believed space was not another kind of being?,ind
4872,What does Jayaraashi Bhatta mean?,def
4873,Who believed the brain is not a determiner of how material objects are experienced? ,ind
4874,Who believes materialism has been proven by scientific findings? ,ind
4875,What is created for a person when they perceive Brahman?,other
4876,What term is not preferred over materialism? ,termeq
4877,Whose view believes that there is more than matter and void?,ind
4878,When did Jayaraashi Bhatta die?,date
4879,Who agreed with Pierre Gassendi?,ind
4880,Who believes that physics defined materialism?,ind
4881,Who believes matter is more important than information? ,ind
4882,What did not develop in Eurasia?,other
4883,How many languages was De Rerum translated into?,count
4884,Who disagreed with Paul-Henri Thiry Baron d'Holbach? ,ind
4885,What does it mean for the brain to be a non-determiner? ,def
4886,When did the field of physics stop being taught?,date
4887,Who believed the spirit is also called intelligence? ,ind
4888,Who did not see matter as endowed with moral dimension?,ind
4889,Karl Marx was not influenced by who? ,ind
4890,"According to one report, how many Christians were in the world in 2010?",count
4891,"Of all the Christians in the world, how many are Catholic?",count
4892,Which term is in reference to people from a Christian culture?,termeq
4893,"Which word has been connected to Saint Thomas Christians of Kerala, India?",word
4894,What term did the Malays use for the Portuguese Serani?,termeq
4895,What is the Chinese word for Christian?,word
4896,What Japanese term was used in reference to Roman Catholics?,termeq
4897,What is the Korean word for Christian?,word
4898,How long have Christians made up nearly 1/3rd of the population?,period
4899,What have Christians failed to do regarding a range of fields?,desc
4900,How many Christians were in the world in 1910?,count
4901,Christians are the majority in how many countries and territories in the world today?,count
4902,Where does the Greek word Χριστιανός (Christianos) come from?,desc
4903,Who made the second reference to the word Christian in the Bible?,ind
4904,What do denominations and sects all agree upon?,desc
4905,When did the term Nasara become used more in modern times?,date
4906,Which term is indicative of people who place their faith in Jesus?,termeq
4907,What is the Syriac word for Nazarene?,word
4908,What does the term refer to now? ,termeq
4909,When was the term kirishitan used by the Japanese?,date
4910,Which term referred to Jesus himself?,termeq
4911,What was the first state in this region to adopt Christianity? ,state
4912,"On average, how many children do Christians have?",count
4913,How many Nobel Prize laureates between 1901 and 2000 identify as politics?,count
4914,What Greek word is Christian derived from?,word
4915,"When Peter endorsed the term, the term Christian was used instead of what other term?",termeq
4916,What is another Hebrew term for Nazarenes?,termeq
4917,How many historical Christian creeds did Martin write about?,count
4918,What does tars mean?,def
4919,Which term used to refer to Kristang creoles of Malaysia?,termeq
4920,Who banned Roman Catholicism in Japan?,ind
4921,How many people today are Roman Catholics?,count
4922,How many Muslims converted to Christianity according to a 2015 poll?,count
4923,"According to Physics, how many American nobel prize winners identified as Protestant?",count
4924,"According to a review of the sciences, how many Nobel Prize winners identify as Christian?",count
4925,Christós is translated from what Biblical term?,termeq
4926,What is the French word for Christian that was derived from Greek?,word
4927,Which city did not have a reputation for coming up with nicknames ?,city
4928,What was spray pained on the properties of Christians who left the area?,other
4929,Which term has been associated with Saint Jesus of Isa Masih?,termeq
4930,Which term refers to the Kristang creoles of Nasrani?,termeq
4931,How are Christians referenced today in Japan?,manner
4932,Which term refers to Greek himself?,termeq
4933,How many Pew Research Centers worldwide did the Christian survey conclude there were?,count
4934,From which word meaning anointed one does Christos originate?,word
4935,For how long did Antioch and Paul teach disciples?,period
4936,What is another term for Christians which appears in the Old Testament?,termeq
4937,Who does Judaism accept as the Messiah?,ind
4938,Which term means followers of the Islamic State of Iraq?,termeq
4939,"While Nasrani means those with a religious faith, what does Masihi refer to?",termeq
4940,Which Chinese term means Christ leader?,termeq
4941,"Which language no longer uses 기독교도, Kidok-kyo-do for ""Christian""?",lang
4942,By which year will Christianity no longer be the world's largest religion?,date
4943,Which word does Christos derive from?,word
4944,In how many countries do Christians make up a minority population?,count
4945,Which term means followers of Jesus?,termeq
4946,Which Japanese word means Christ follower?,word
4947,Which countries make up Western Europe and Central Eurasia?,country
4948,Through which year will Christianity remain the world's smallest religion?,date
4949,Which term is derived from the word Christian?,termeq
4950,What term is used to describe anything associated with conflict?,termeq
4951,How many million Christians live as a majority?,count
4952,In which book of the Old Testament does Paul reply to Herod Agrippa?,cremat
4953,In which book of the New Testament does Marcion refer to Christians as Nazarenes as?,cremat
4954,What Arabic term for Christians can be translated as Firinjiyah?,termeq
4955,Which Christian term is attached to Saint Thomas Christians?,termeq
4956,Which Mandarin term means Christian?,termeq
4957,Which Japanese term was derived from the Portugeuese term Tokugawa?,termeq
4958,By what year is the Muslim population expected to reach 3 billion?,date
4959,Which term is a translation of the Greek term Abrahamic?,termeq
4960,In which year did the Pew Research Center conclude that Christianity would remain an insignificant religion through 2050?,date
4961,What is the most common Masihi word?,word
4962,From which Roman Catholic term is kirishitan derived from?,termeq
4963,Which term has been replaced by Sino-Korean Kidok?,termeq
4964,What is the term for a person who adheres to mashiach?,termeq
4965,Which term was used to refer to Christians after the religion was banned?,termeq
4966,Which term came to be known as meaning representatives of the heterogeneous Christian nation?,termeq
4967,In what year did SME merge with another company?,date
4968,In what year did ARC form?,date
4969,Who bought out ARC?,ind
4970,In what year was Epic Records created?,date
4971,In what year was Mercury Records (US) bought out?,date
4972,What 4 areas of the country did Columbia Records have manufacturers in?,other
4973,What lable was bought by CBS in the UK?,other
4974,CBS began thinking of a name change to their record label in what year?,date
4975,"Date Records gave rise to the group ""Peaches and Herb"" in what year?",date
4976,In what year did CBS and Sony come together?,date
4977,In what year was Clive Davis let go at CBS Records Group?,date
4978,How many people signed a petition to boycott Sony Music in 2016?,count
4979,What search engine company giant has Sony sent requests to regarding content on a website?,gr
4980,In what year did Sony shut down their offices in the Philippines?,date
4981,In what year did CBS sell CBS Songs?,date
4982,In what year did CBS Records buy out Tree International Publishing?,date
4983,In what year did CEO of RCA/Jive Barry Weiss leave?,date
4984,In what year did Sony take BMG's half stake in the company?,date
4985,Columbia Pictures has been owned by Sony since what year?,date
4986,In what year did the merger take place?,date
4987,In what year did the name Sony Music Entertainment become the new name of Sony's record label?,date
4988,In what year was it renamed Columbia Recording Corporation?,date
4989,In what year was ARC bought?,date
4990,Who acquired Mercury Records (US)?,ind
4991,Chinese Record Productions was operating four plants by what year?,date
4992,ABC established it own UK distribution in what year?,date
4993,In what year did CDs come to the American market?,date
4994,Over a million people signed a petition in how many hours?,count
4995,What website does Sony have complaints against?,other
4996,What label for the Greek market were artists on under the Sony umbrella?,gr
4997,Sony Music closed its Japan office in what year?,date
4998,How much was the sale of CBS Songs?,money
4999,Who was the biggest artist that CBS had?,ind
5000,How much did CBS Records pay for Tree International Publishing?,money
5001,What company did Barry Weiss move to?,gr
5002,Name one of the final albums to ever have the Sony BMG label?,cremat
5003,In what year did they partner in order to do so?,date
5004,How much was the partnership worth?,money
5005,In what year did CBS Associated become Epic Associated?,date
5006,CBS had taken control of Oriole's parent company in what year?,date
5007,In what year was it known as CBS Records?,date
5008,What did the company call themselves after the  merger?,gr
5009,In what year did ARC take over Columbia Phonography Company?,date
5010,What is the name of CBS' Mexican record label?,gr
5011,Leiberson was promoted to secretary for what group?,gr
5012,"In March 1988, CBS and Sony formed what group?",gr
5013,Clive Davis was dismissed from ABC Records Group in what year?,date
5014,"In February 2006, how many people signed a petition calling for a boycott of Sony Music?",count
5015,Sony withdrew from the China market in what year? ,date
5016,In what year did he become the CEO of Sony Music?,date
5017,Who were the 3 people who bought CBS Songs?,ind
5018,How much did SCA pay for CBS Records?,money
5019,When did Barry Weiss become CEO of RCA/Jive?,date
5020,Doug Morris was announced as Executive Vice President on what date?,date
5021,When was Sony's new logo revealed to the public?,date
5022,SME and IODA announced the end of their partnership on what date?,date
5023,In what year was the partnership initiated?,date
5024,Sony and Michael Jordan formed a joint venture in what year?,date
5025,What is the only country where Sony has no rights to the Columbia label?,country
5026,"In what year did it land the name, Sony Music Entertainment?",date
5027,In what year did Sony BMG Music Entertainment go back to being called SME?,date
5028,ABC was founded through a merger in what year?,date
5029,Columbia/ABC began negotiations with Philips Records in what year?,date
5030,ABC took over distribution in what year?,date
5031,"Despite the success, in what year did Date Records cease to exist?",date
5032,Who used CBS funds to finance his professional life?,ind
5033,Rights-holders have complained about Google to which organization?,gr
5034,Who bought RCA?,ind
5035,In what year did the CBS Corporation begin another CBS Records?,date
5036,When did Barry Weiss become head of Jive Records?,date
5037,The website IsoHunt filed charges against Sony Music in what year?,date
5038,The Columbia Phonograph Company in China was acquired by ARC in what year?,date
5039,Who convinced Paley to buy ARC?,ind
5040,"By 1972, Columbia Record Productions was operating how many plants?",count
5041,A compact disc production plant was constructed in China under what?,other
5042,What labels did RCA disband in 2011?,gr
5043,"By 1997, which network was the only ""big three"" to also have its own record company?",gr
5044,Weiss Barry was the head of Jive Records since what year?,date
5045,A permanent logo was unveiled on December 1 of what year?,date
5046,Sony has been a Columbia Pictures division since what year?,date
5047,ABC renamed the record company SME on what date?,date
5048,Who is the Chinese conglomerate who owns SCA?,gr
5049,The Columbia Photography Company was founded in what year?,date
5050,ABC was acquired by the Columbia Broadcasting System in what year?,date
5051,Epic Records founded Columbia in what year?,date
5052,Mercury Records acquired Philips in the US in what year?,date
5053,CBS acquired Oakland Records in what year?,date
5054,ABC supplied some of the first compact disc releases in what year?,date
5055,Why did rights-holders complain to Wikipedi.org?,reason
5056,Morris Doug became CEO in what year?,date
5057,What publishing arm was sold for $155 million?,gr
5058,On what date did CBS Records acquire SCA?,date
