,texts,labels
924,Where is the human skin least sensitive ?,ENTY
925,"What explosive do you get by mixing charcoal , sulfur and saltpeter ?",ENTY
926,What Mary Tyler Moore Show regular came into the world as Tadeus Wladyslaw Konopka ?,ENTY
927,"What 1942 espionage movie reunited director John Huston with Maltese Falconers Humphrey Bogart , Mary Astor , and Sidney Greenstreet ?",ENTY
928,What 's the second-biggest-selling magazine in America ?,ENTY
929,What Irwin Allen bomb has Richard Widmark saying he 'll be `` the first officer in history to get his butt kicked by a mess of bugs ! '' ?,ENTY
930,What are birds descendents of ?,ENTY
931,Which is the most-used computer program ?,ENTY
932,What is money made of ?,ENTY
933,"What garment was named for Bradley , Voorhees and Day ?",ENTY
934,What was the food of the Greek gods called ?,ENTY
935,What is Chiricahua the name of ?,ENTY
936,What Muhammad Ali maneuver was George Foreman the first victim of ?,ENTY
937,What are the four most widely-used languages in North America ?,ENTY
938,What 's the highest hand in straight poker ?,ENTY
939,What is a research expedition in mountain climbing ?,ENTY
940,"What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?",ENTY
941,What color is `` ash '' ?,ENTY
942,What is `` the soft drink for adults '' ?,ENTY
943,What is a fear of rejection ?,ENTY
944,What animal occurs in Spielberg 's `` Jaws '' ?,ENTY
945,What do you call a section of your finger from one joint to another ?,ENTY
946,"What kind of sports did they play in the years 1642-1649 , the English Civil War time ?",ENTY
947,"What soft drink first appeared in the Old Corner Drug Store in Waco , Texas , in 1885 ?",ENTY
948,Which is heavier - cream or milk ?,ENTY
949,What is the only animal that can turn its stomach inside out ?,ENTY
950,"In order from the top , the four stripes on a can of Pepsi are what colors ?",ENTY
951,What is damage to business and government caused by bureaucracy ?,ENTY
952,What were the names of the three ships used by Columbus ?,ENTY
953,What future movie treat was introduced to American colonists in 1603 by Native Americans ?,ENTY
954,What is the organizational structure of the New Delhi Indira Gandhi airport ?,ENTY
955,In what deodorant commercial did tenants have adjoining medicine cabinets ?,ENTY
956,What 's the literary term for a play on words ?,ENTY
957,What did the Chinese emperor present to the English soldier Gordon in recognition of his services in quelling rebellions ?,ENTY
958,What do you call a group of geese ?,ENTY
959,What does an irate car owner call iron oxide ?,ENTY
960,"What Broadway musical featured the song , `` If I were a rich man ? ''",ENTY
961,"What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?",ENTY
962,What Dickens novel has David carrying the message `` Barkis is willin '' to Peggy ?,ENTY
963,What must be exceeded to produce a sonic boom ?,ENTY
964,What was a California prayer book to an Old West gambler ?,ENTY
965,What is a fear of hell ?,ENTY
966,What are the diseases that can be cured by black cumin ?,ENTY
967,What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?,ENTY
968,What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?,ENTY
969,What does a pedometer measure ?,ENTY
970,What is the electronic device used to produce visual displays corresponding to electric signals ?,ENTY
971,What is the term for a group of geese ?,ENTY
972,What did Jack exchange with the butcher for a handful of beans ?,ENTY
973,What is a fear of childbirth ?,ENTY
974,What fowl grabs the spotlight after the Chinese Year of the Monkey ?,ENTY
975,What carries sperm up into the pelvic region ?,ENTY
976,Aspartame is also known as what ?,ENTY
977,What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?,ENTY
978,What does a chiropodist treat ?,ENTY
979,What 's the only color Johnny Cash wears on stage ?,ENTY
980,What cards are bullets ?,ENTY
981,What are the snakes of New England ?,ENTY
982,What kind of meat is Fray Bentos synonymous with ?,ENTY
983,What do Hasidic Jews refrain from while dating ?,ENTY
984,What Stephen King novel is set in a graveyard for pets ?,ENTY
985,What are dinosaur droppings called ?,ENTY
986,What were the ceremony traditions like during the Elizabethian times ?,ENTY
987,What 's the highest possible bid in Contract Bridge ?,ENTY
988,What did brontosauruses eat ?,ENTY
989,What 's the most abundant element in the sun ?,ENTY
990,"What feud ended with a marriage in Kentucky on March 21 , 1891 ?",ENTY
991,What 's the green variety of beryl called ?,ENTY
992,What is the trademark of a Washington Redskin 's fan ?,ENTY
993,What concerts are held in New York this week ?,ENTY
994,How do you say I love you in Spanish ?,ENTY
995,What is the brand name of the chemical daminozide ?,ENTY
996,What kind of animal is Babar ?,ENTY
997,What mammal of North America is the world 's longest-lived for its size ?,ENTY
998,What do the French call La Manche ?,ENTY
999,What nutrients are for healthy bones and teeth ?,ENTY
1000,"What is the main language of Sao Paulo , Brazil ?",ENTY
1001,What other name were the `` Little Rascals '' known as ?,ENTY
1002,"Which hair care product told us `` hate that gray , wash it away '' ?",ENTY
1003,What is a fear of sleep ?,ENTY
1004,What is the world 's deadliest infectious disease ?,ENTY
1005,Name four comic strips about pilots .,ENTY
1006,What does a chairbound basophobic fear ?,ENTY
1007,What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?,ENTY
1008,What TV series changed the names to protect the innocent ?,ENTY
1009,What does El Nino mean in spanish ?,ENTY
1010,What did the crocodile swallow in Peter Pan ?,ENTY
1011,What was the sequel to The Pink Panther ?,ENTY
1012,What 's an easy way to count the approximate number of fish in a lake ?,ENTY
1013,What wheel did Blaise Pascal invent in a search for perpetual motion ?,ENTY
1014,What Jules Verne novel features scientists held captive in the submarine Nautilus ?,ENTY
1015,What do opposite faces of a die always add up to ?,ENTY
1016,What Kennedy was married to Ethel ?,ENTY
1017,What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?,ENTY
1018,Stuart Hamblen is considered to be the first singing cowboy of which medium ?,ENTY
1019,Which drug is commonly used to treat AIDS ?,ENTY
1020,What is widely used to detect prenatal birth defects ?,ENTY
1021,What are the five basic swimming strokes ?,ENTY
1022,"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",ENTY
1023,What determines the value of the pearl ?,ENTY
1024,"In Beetle Bailey , can you name Sarge 's dog ?",ENTY
1025,What are the three secondary colors ?,ENTY
1026,What was the name of Aristotle Onassis 's yacht ?,ENTY
1027,"What dropped 1 , 313 feet in 1980 ?",ENTY
1028,Jude Law was in what movie ?,ENTY
1029,What is the West Virginia state animal ?,ENTY
1030,What is the biggest `` thing '' humans have made ?,ENTY
1031,What kind of dog is Scooby Doo ?,ENTY
1032,Name the French historical period during the reign of Napoleon III .,ENTY
1033,What album put The Beatles on the cover of Time in 1967 ?,ENTY
1034,Name a golf course in Myrtle Beach .,ENTY
1035,What were the five opening words on Ben Casey ?,ENTY
1036,What was the top box office movie in April 1998 ?,ENTY
1037,"What magazine gives us the cream , not the skim ?",ENTY
1038,What does the method called `` cold fusion '' create ?,ENTY
1039,"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?",ENTY
1040,What are the stars made of ?,ENTY
1041,What is the world 's best selling cookie ?,ENTY
1042,What gender is not allowed to vote in Kuwait ?,ENTY
1043,"What common plant has a button , cap , cup , gills , and ring ?",ENTY
1044,What term means a sexual attraction between a male and a female ?,ENTY
1045,What does ribavirin consist of ?,ENTY
1046,What is a fear of pregnancy ?,ENTY
1047,What plant has the largest seed ?,ENTY
1048,What is after death ?,ENTY
1049,What film did Lee Marvin win the 1965 best actor Oscar for ?,ENTY
1050,What is the music used in the new VW Beetle commercial where the car spins and changes colors ?,ENTY
1051,What dangles over the tongue from the palate ?,ENTY
1052,In what ways did Ivan IV support Russian expansion ?,ENTY
1053,What four tournaments make up tennis ' Grand Slam ?,ENTY
1054,What Don McLean song laments the day Buddy Holly died ?,ENTY
1055,What format was the major competition of VHS ?,ENTY
1056,What color flies closest to the staff on Belgium 's flag ?,ENTY
1057,What kind of sport is often associated with hooligans ?,ENTY
1058,What are the developmental stages of a swimmer ?,ENTY
1059,What is the dot on an the letter i called ?,ENTY
1060,A corgi is a kind of what ?,ENTY
1061,In what religion was Isis the nature goddess ?,ENTY
1062,What was Hitler 's favorite movie ?,ENTY
1063,What are fingernails made of ?,ENTY
1064,"What TV series saw many of its aquatic scenes shot at Silver Springs , Florida ?",ENTY
1065,What musical instrument did Sherlock Holmes play ?,ENTY
1066,What kind of hat does Bat Masterson wear ?,ENTY
1067,What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,ENTY
1068,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,ENTY
1069,What is the most commonly used 1 letter word in the English language ?,ENTY
1070,"What was the name of the Crimean meeting of Roosevelt , Churchill , and Stalin ?",ENTY
1071,What was Franklin Roosevelt 's program for economic recovery called during the Great Depression ?,ENTY
1072,What is a softball made of ?,ENTY
1073,What 's the tallest piece on a chessboard ?,ENTY
1074,What war did Johnny Reb and Billy Yank fight ?,ENTY
1075,What were the first frozen foods ?,ENTY
1076,"What cereal goes `` snap , crackle , pop '' ?",ENTY
1077,What species was Winnie the Pooh ?,ENTY
1078,What is the most radioactive food ?,ENTY
1079,What movie has made the most money ?,ENTY
1080,What was the name of Roy Rogers 's dog ?,ENTY
1081,What is the name of the second space shuttle ?,ENTY
1082,What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?,ENTY
1083,What film featured a snarly character named Kid Shelleen ?,ENTY
1084,What color Poker chip is usually assigned the lowest value ?,ENTY
1085,What does it take to be a hero ?,ENTY
1086,What is a fear of food ?,ENTY
1087,"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",ENTY
1088,"What `` melts in your mouth , not in your hands '' .",ENTY
1089,What religion has the most members ?,ENTY
1090,What was the name of the `` Little Rascals '' dog ?,ENTY
1091,What turns blue litmus paper red ?,ENTY
1092,What is the full classification of a lady bug ?,ENTY
1093,What interesting method was used to run the credits in the early Popeye cartoons ?,ENTY
1094,What are close encounters of the first and second kind ?,ENTY
1095,What kind of nuts are used in marzipan ?,ENTY
1096,What was the killer whale who died at Sea World of a fungal infection named ?,ENTY
1097,What sport is played on the largest field ?,ENTY
1098,What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,ENTY
1099,"What kind of creatures are black , yellow , and brown bullheads ?",ENTY
1100,How do you say `` Grandma '' in Irish ?,ENTY
1101,What kind of species is the monster in the film `` Jaws '' ?,ENTY
1102,What common livestock have the greatest variety of breeds ?,ENTY
1103,What kinds of animals are in Cambodia ?,ENTY
1104,What predators exist on Antarctica ?,ENTY
1105,What war saw battles at Parrot 's Beak and Black Virgin ?,ENTY
1106,What type of betting is used in horse racing ?,ENTY
1107,What type of bridge is the Golden Gate Bridge ?,ENTY
1108,What fast food is prepared with a `` secret blend of 11 herbs and spices ? '',ENTY
1109,What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,ENTY
1110,"What TV show premiered on January 15 , 1981 ?",ENTY
1111,What is the term for the side of the mountain that faces the prevailing winds ?,ENTY
1112,What English word contains the most letters ?,ENTY
1113,Name a Salt Lake City newspaper .,ENTY
1114,What J.R.R. Tolkien book features Gimli as a central character ?,ENTY
1115,What famous events have happened on March 27 ?,ENTY
1116,In what film did Steven Spielberg 's dog star as the main character 's dog ?,ENTY
1117,What are the 10 plagues of Egypt ?,ENTY
1118,What are the languages spoken by the natives in Afghanistan ?,ENTY
1119,What do sailors use to measure time ?,ENTY
1120,"What is a fear of odors , body , ?",ENTY
1121,What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?,ENTY
1122,Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,ENTY
1123,What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?,ENTY
1124,What do I call the sons and daughters of my first cousins ?,ENTY
1125,What vowel do all Esperanto nouns end in ?,ENTY
1126,What TV series features the adventures of a married couple named Jonathan and Jennifer ?,ENTY
1127,What was John Steinbeck 's travelling companion Charley ?,ENTY
1128,What Nevil Shute novel is about the doomed survivors of a nuclear war ?,ENTY
1129,What kind of creatures are the Canary Islands named for ?,ENTY
1130,What killed Bob Marley ?,ENTY
1131,In which Kevin Costner movie did Sioux Indians play a role ?,ENTY
1132,Which breakfast cereal brought you `` the best each morning '' ?,ENTY
1133,What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,ENTY
1134,Which type of submarine was bought recently by South Korea ?,ENTY
1135,What does God create in the first sentence of the Bible ?,ENTY
1136,What do you call a Poker hand with five cards of the same suit ?,ENTY
1137,"What is the longest chemical name , consisting of 35 letters ?",ENTY
1138,What rum is so `` mixable '' it is a one-brand bar ?,ENTY
1139,What is a technique popularly used to detect birth defects ?,ENTY
1140,What are the rites accompanying the circumcision of a newly born-child in Judaism called ?,ENTY
1141,What 's the U.S. Navy hymn ?,ENTY
1142,What series of trials followed World War II ?,ENTY
1143,"Which came first , according to Genesis 1 : 2 : 22 - the chicken or the egg ?",ENTY
1144,What is the zodiac sign for August 14 ?,ENTY
1145,What ocean liner burned and sank in Hong Kong harbor ?,ENTY
1146,What is the mission of Nike ?,ENTY
1147,What kind of suit did true hepcats wear in 1942 ?,ENTY
1148,Which type of soda has the greatest amount of caffeine ?,ENTY
1149,What is the one thing you need before you can purchase life insurance ?,ENTY
1150,Which gender has bigger thighs ?,ENTY
1151,What comic strip sometimes features a mailman named Beasley ?,ENTY
1152,What is the name given to the Islamic counterpart of the Red Cross ?,ENTY
1153,What was the longest war in U.S. history ?,ENTY
1154,"What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?",ENTY
1155,What was the monster in Spielberg 's film `` Jaws '' ?,ENTY
1156,What is widely used to detect birth defects ?,ENTY
1157,What 1963 Joseph L. Mankiewicz film cost $28 million ?,ENTY
1158,What do manatees eat ?,ENTY
1159,What are the best ways to improve employee morale at low cost ?,ENTY
1160,What is the longest word in the English language ?,ENTY
1161,What is the rounded part on the top of a matchbook called ?,ENTY
1162,What creature scares people in the film `` Jaws '' ?,ENTY
1163,What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,ENTY
1164,What was cash-conscious Colonel Edwin L. Drake the first to drill ?,ENTY
1165,What did Jimmy Stewart invent ?,ENTY
1166,What are the four natural aids used in riding a horse ?,ENTY
1167,What was the name of the ball game played by the mayans ?,ENTY
1168,What sports magazine has the largest circulation ?,ENTY
1169,What Morris West novel deals with Russian bishop who becomes Pope ?,ENTY
1170,"What word occurs 46 , 227 times in the Bible ?",ENTY
1171,What are you caught in if a haboob blows up ?,ENTY
1172,What is the second hardest substance ?,ENTY
1173,What British TV series inspired All in the Family ?,ENTY
1174,Name Li 'l Abner 's favorite Indian drink .,ENTY
1175,What is the name for clouds that produce rain ?,ENTY
1176,What kind of guitar did Jimi Hendrix play ?,ENTY
1177,What Broadway show introduced the song Some Enchanted Evening ?,ENTY
1178,What 's the name of Jacques Cousteau 's research ship ?,ENTY
1179,What net game sees its women 's world amateur champions receive the Uber Cup ?,ENTY
1180,What did the Congress of Vienna establish ?,ENTY
1181,What war was fought by the Spanish as far as the Philippines ?,ENTY
1182,What card game can feature dealer 's choice ?,ENTY
1183,What 's the main vegetable in vichyssoise ?,ENTY
1184,What British TV series featured Emma Peel ?,ENTY
1185,What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,ENTY
1186,What is a fear of worms ?,ENTY
1187,What movie did Steven Spielberg direct in 1975 ?,ENTY
1188,What are the seven wonders of the world ?,ENTY
1189,What are some translations of the phrase `` Thank-you '' ?,ENTY
1190,What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,ENTY
1191,What hair color can I use to just cover a little gray ?,ENTY
1192,What is the name of the medical condition in which a baby is born without a brain ?,ENTY
1193,"Which mammal lives , breeds , eats , and sleeps underground ?",ENTY
1194,What color are tennis balls ?,ENTY
1195,What 's the favorite food of dragonflies ?,ENTY
1196,What articles of clothing are tokens in Monopoly ?,ENTY
1197,What Hermann Hesse book gave its name to a rock group ?,ENTY
1198,What toy can you make sleep ?,ENTY
1199,What beer 's name is translated as `` lion brew '' ?,ENTY
1200,"What English word comes from the Old French covrefeu , meaning cover fire ?",ENTY
1201,What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,ENTY
1202,What auto race was Wilbur Reed the first to win three times ?,ENTY
1203,"What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?",ENTY
1204,What bowl game began as an East-West contest between Michigan and Stanford in 192 ?,ENTY
1205,What were hairy bank notes in the fur trade ?,ENTY
1206,What is a fear of drinking ?,ENTY
1207,What is the rarest coin ?,ENTY
1208,What 's a `` Drinker respirator '' better known as ?,ENTY
1209,What international amateur sports spectacle was first telecast in 1956 ?,ENTY
1210,What layer of the atmosphere contains most of the ozone layer ?,ENTY
1211,What sport is Chris Jogis a top player of ?,ENTY
1212,What does the Statue of Liberty wear on her feet ?,ENTY
1213,What is the quickest and easiest way to get nail polish out of clothes ?,ENTY
1214,Names of books by James A. Michener set in the following locations ?,ENTY
1215,What is a fear of disease ?,ENTY
1216,What is Grenada 's main commodity export ?,ENTY
1217,Name a Sioux language .,ENTY
1218,What disease did August von Wassermann develop a specific test for in 196 ?,ENTY
1219,What is an example of a natural acid-base indicator ?,ENTY
1220,What is the fear of being loved ?,ENTY
1221,In which sport is there a `` scrum '' ?,ENTY
1222,What did Woody Allen call the Japanese gangster film he dubbed into English as a comedy ?,ENTY
1223,What 's the common name for a Japanese dwarf tree ?,ENTY
1224,What sign is The Water Carrier the zodiacal symbol for ?,ENTY
1225,What alloy do copper and tin form ?,ENTY
1226,"What is it that walks on four legs , then on two legs , then on three ?",ENTY
1227,What language is mostly spoken in Brazil ?,ENTY
1228,What was Connecticut 's first constitution called ?,ENTY
1229,What sport can a free-legged pacer compete in ?,ENTY
1230,Name a film that has won the Golden Bear in the Berlin Film Festival ?,ENTY
1231,Name the only extant trilogy of classical Greek plays .,ENTY
1232,What did Benny Carter play ?,ENTY
1233,What 's another name for aspartame ?,ENTY
1234,What types of water pollution are there ?,ENTY
1235,What 's known as The queen of Drinks ?,ENTY
1236,"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",ENTY
1237,What is considered the costliest disaster the insurance industry has ever faced ?,ENTY
1238,What is the Jewish bible called ?,ENTY
1239,What film dramatized the Scopes monkey trial ?,ENTY
1240,Name a medicine commonly used to combat AIDS ?,ENTY
1241,What animal 's tail is called a brush ?,ENTY
1242,What non-alcoholic syrup is made from pomegranate juice ?,ENTY
1243,What tennis term is said to come from the French word for egg ?,ENTY
1244,What was another name for East Germany ?,ENTY
1245,What game does Garry Kasparov play ?,ENTY
1246,What 's the term for an organism that lives on or in another ?,ENTY
1247,Which mayonnaise refers to itself as `` real '' mayonnaise ?,ENTY
1248,What is the name of the Family Circus 's dog ?,ENTY
1249,What does the six-footed Musca domestica become when it enters a house ?,ENTY
1250,In what Olympic Games did Nadia Comaneci become popular ?,ENTY
1251,What do chefs call The Master Spice ?,ENTY
1252,What color are the castellated walls of the Kremlin ?,ENTY
1253,Name a novel written by John Steinbeck .,ENTY
1254,What cigarette is `` a whole new world '' ?,ENTY
1255,What computer operating system is on the most computers ?,ENTY
1256,What part of their attire were `` pothooks '' to cowboys of the Old West ?,ENTY
1257,What Jewish holiday saw the start of the 1973 Mideast War ?,ENTY
1258,What book was F. Scott Fitzgerald working on when he died in Hollywood in 194 ?,ENTY
1259,Who was the first animal into space ?,ENTY
1260,What are some good exercises for kids to do ?,ENTY
1261,What do camels store in their humps ?,ENTY
1262,What weapon did the crossed slits in English castles accommodate ?,ENTY
1263,What is the Scotch `` for people who know the difference '' ?,ENTY
1264,What do humans catch zoonose diseases from ?,ENTY
1265,What kind of crystals exist ?,ENTY
1266,What soft drink tells us to `` Go Hawaiian '' ?,ENTY
1267,What does a topophobic actor suffer from ?,ENTY
1268,"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",ENTY
1269,What three colors are on the French flag ?,ENTY
1270,What 's the official animal of Canada ?,ENTY
1271,Name the ship Beany and Cecil sailed .,ENTY
1272,What color are a cherry tree 's flowers ?,ENTY
1273,What flower did Vincent Van Gogh paint ?,ENTY
1274,What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,ENTY
1275,What are the ages in comic book lingo ?,ENTY
1276,What do you call a `` twirl '' in ballet ?,ENTY
1277,What type of food makes you fat ?,ENTY
1278,What is the most widely cultivated plant ?,ENTY
1279,What 's the second-most-used murder weapon in the U.S. ?,ENTY
1280,What does Salk vaccine prevent ?,ENTY
1281,What was the name of the U.S. 's first manned space program ?,ENTY
1282,What is the name of the Jewish alphabet ?,ENTY
1283,What are the two largest birds on earth ?,ENTY
1284,What product did Robert Conrad dare people to knock off his shoulder ?,ENTY
1285,"What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?",ENTY
1286,What 's the hardest substance in the human body ?,ENTY
1287,Name four famous cartoon cats .,ENTY
1288,What is the fastest-growing comic strip of all time ?,ENTY
1289,What is the best way to overcome a fear ?,ENTY
1290,Which Kevin Costner movie involves the Sioux Indians ?,ENTY
1291,What is the name of the Islamic counterpart to the Red Cross ?,ENTY
1292,What daily newspaper will `` help you see clearer across the USA '' ?,ENTY
1293,What newspaper serves Salt Lake City ?,ENTY
1294,What is the main ingredient of yogurt ?,ENTY
1295,What whisky is `` known by the company it keeps '' ?,ENTY
1296,What are super balls made of ?,ENTY
1297,Which leg does a cat move with its left front leg when walking - its left rear or right rear leg ?,ENTY
1298,What cancer is commonly associated with AIDS ?,ENTY
1299,What sport does Chris Jogis play ?,ENTY
1300,What 's a Craps player called ?,ENTY
1301,What is the fear of frogs ?,ENTY
1302,What is a female rabbit called ?,ENTY
1303,What is the medical term for cancer of the blood ?,ENTY
1304,"What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?",ENTY
1305,What football bowl game 's first queen was Hallie Woods ?,ENTY
1306,What was the first Gilbert and Sullivan opera ?,ENTY
1307,What is a fear of slime ?,ENTY
1308,What is Ray Bradbury 's illustrated man illustrated with ?,ENTY
1309,What is Dr. Seuss ' most popular book ?,ENTY
1310,In what book can I find the story of Aladdin ?,ENTY
1311,What are the most common breeding birds in the U.S. ?,ENTY
1312,"In AD 999 , what sort of celebrations , fears , were there ?",ENTY
1313,What is kept in Fort Knox that is so valuable ?,ENTY
1314,What is the term for someone who hates mankind ?,ENTY
1315,"What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?",ENTY
1316,Which infectious disease kills the most people worldwide ?,ENTY
1317,What five cards make up a perfect Cribbage hand ?,ENTY
1318,What animals can live the longest without food ?,ENTY
1319,What instrument is Ray Charles best known for playing ?,ENTY
1320,What 's the term for a limestone deposit rising from the floor of a cave ?,ENTY
1321,What are common methods used to regulate monopolies ?,ENTY
1322,What are the names of the different toes ?,ENTY
1323,What Judith Rossner novel was made into a film starring Diane Keaton ?,ENTY
1324,The Jewish alphabet is known as what ?,ENTY
1325,What is a fear of sinning ?,ENTY
1326,What is the largest snake in the world ?,ENTY
1327,What is the best way to travel in Japan ?,ENTY
1328,What do you call the feeling of having experienced something before ?,ENTY
1329,What is predicted to topple over between 2010 and 2020 ?,ENTY
1330,The trials resulting from World War II are known as what ?,ENTY
1331,"What events happened January 26 , 1978 ?",ENTY
1332,What did Tristan come back as ?,ENTY
1333,What plants are found in an estuary ?,ENTY
1334,What 's the largest letter in Salvador Dali 's signature ?,ENTY
1335,What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?,ENTY
1336,What 's the most popular four-player game of all time ?,ENTY
1337,What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,ENTY
1338,What is a fear of fish ?,ENTY
1339,What is a fear of fur ?,ENTY
1340,What 's an infant seal called ?,ENTY
1341,Name a Gaelic language .,ENTY
1342,What is a 2-sided object called ?,ENTY
1343,What is a fear of motion ?,ENTY
1344,What TV show did John Sebastian sing the theme for ?,ENTY
1345,What do West Indian steel bands use as instruments ?,ENTY
1346,"What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?",ENTY
1347,"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",ENTY
1348,What is the fastest fish in the world ?,ENTY
1349,"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?",ENTY
1350,What is the former name of Zimbabwe ?,ENTY
1351,What TV game show once saw a contestant admit to picking his toes in the shower ?,ENTY
1352,What civil war was fought between 1936 and 1939 ?,ENTY
1353,What color beans did the ancient Romans refuse to eat ?,ENTY
1354,What board game does a `` wood-pusher '' play poorly ?,ENTY
1355,What holidays are celebrated in Ireland ?,ENTY
1356,What animal migrates the farthest ?,ENTY
1357,What is November 's birthstone ?,ENTY
1358,What does a polyorchid man have at least three of ?,ENTY
1359,What shrubs can be planted that will be safe from deer ?,ENTY
1360,"What do you call a date that contains sequencing numbers , like 9-8-98 ?",ENTY
1361,What African animals are known as The Big Five ?,ENTY
1362,What is the recipe or formula for Coca-Cola ?,ENTY
1363,What 's the international radio code word for the letter B ?,ENTY
1364,What tools do you use to crewel ?,ENTY
1365,What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?,ENTY
1366,What was the name of Robert Fulton 's most famous steamboat ?,ENTY
1367,What 's the symbol for the zodiacal sign Gemini ?,ENTY
1368,What four forms does gold occur in ?,ENTY
1369,Which soft drink does Madonna advertise for ?,ENTY
1370,What animals did The Amazing Three masquerade as ?,ENTY
1371,"Name a movie that the actress , Sandra Bullock , had a role in .",ENTY
1372,"What beer tells us , `` Grab all the gusto you can get . '' ?",ENTY
1373,What is one of the languages of the Sioux ?,ENTY
1374,What ship did Lloyd M. Bucher command ?,ENTY
1375,What is Nero Wolfe 's favorite drink during office hours ?,ENTY
1376,What is the English translation for the word `` caliente '' ?,ENTY
1377,What is the belt of low pressure around the equator called ?,ENTY
1378,What did Vasco da Gama discover ?,ENTY
1379,What is the most popular sports car color ?,ENTY
1380,What sign is the best love match for a horoscope sign ?,ENTY
1381,What is a fear of touching ?,ENTY
1382,What was Edward Albee 's first full-length play ?,ENTY
1383,Name a movie about the Sioux Indians starring Kevin Costner .,ENTY
1384,What soap was touted as being `` for people who like people '' ?,ENTY
1385,What is a film starring Jude Law ?,ENTY
1386,Which two products use a tiger as their symbol ?,ENTY
1387,What is a good book to read for people who hate to read ?,ENTY
1388,"What creature is the absolute fastest in moving in the world , birds , mammals , etc. , ?",ENTY
1389,What was the first ready-to-eat breakfast cereal ?,ENTY
1390,"What did 8 , CD NNS VBP TO VB NNP POS NN .",ENTY
1391,What are the 7 articles of the constitution ?,ENTY
1392,What is the plural of gulf ?,ENTY
1393,What 's the term for a young fox ?,ENTY
1394,What English word has the most letters ?,ENTY
1395,"What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?",ENTY
1396,Which comic strip was never turned into a Broadway musical ?,ENTY
1397,What kind of animal was Winnie the Pooh ?,ENTY
1398,What 's the singular of dice ?,ENTY
1399,What color is the stripe along each side of a Coho salmon ?,ENTY
1400,What does an edentulous smile lack ?,ENTY
1401,What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,ENTY
1402,What color tennis balls are used at Wimbledon ?,ENTY
1403,"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",ENTY
1404,"What drink is made up of rum , coconut milk and pineapple ?",ENTY
1405,Name the two mystical ravens Odin has at his command .,ENTY
1406,What was Mark Johnson referring to when he said : `` I still can 't believe it- we beat the Russians ? '',ENTY
1407,What disease does Katharine Hepburn have that makes her voice shake ?,ENTY
1408,What is the correct way to use `` may '' vs. `` might '' ?,ENTY
1409,"Which is the largest clock , diameter wise , in Europe ?",ENTY
1410,"What is the smallest thing seen under the most powerful microscope , and how big is it ?",ENTY
1411,What are the signs of a country going into a recession ?,ENTY
1412,What does Final Four refer to in the sports world ?,ENTY
1413,What did Thomas Paine write ?,ENTY
1414,"What card game derived its name from biritch , or Russian Whist ?",ENTY
1415,What fuel do airplanes use ?,ENTY
1416,What is a fear of failure ?,ENTY
1417,What astronomical phenomenon takes place in Jan. 1999 ?,ENTY
